C5	C8	C9	C10	C12	C13	C16	AD1	AD5	AD6	AD7	AD9	AD10	AD11	AD12	AD13	AD14	AD15
P28072	0.042669835034477	0.116521970684048	0.0849718183739792	0.0611902470054616	0.481451517385462	0.236831702172566	0.112968487995489	0	0.199301600022635	0.178058534705529	-0.0409554256358334	-0.185860266567386	0.0391355202893015	0.14129912233244	0.105288173069491	0.0816288973214459	0.0812406251743213	0.0209846850594221
P28074	0.120754334975007	0.216631630367454	0.244401716098596	0.201166331200095	0.188741912750605	0.0988063720294686	0.112968487995489	0.14632740319221	0	0.19352357088922	0.189360130347849	0.0765918861744975	0.11127430653631	0.234671493401952	0.16145853267986	0.220087677284152	0.170628374115749	0.232494358963204
P28161	0.719792849451803	-0.158902511196523	0.631051272636396	0.289620647728819	0.375331477615579	0.581112947226478	0.361814459875202	0.645698387731036	0.363599482627565	0.636470339895875	0.569554074330721	0.917832471823203	0.504146966655326	0.697704188613141	0.597963655033758	0.686307523017346	0.667291426881364	0.720173488705208
P28331	1.42469050544932	1.22112324024085	1.41170894904627	1.29811158016894	1.45477334260122	1.41465409571443	1.41618139394753	1.39149987236683	1.32816208578277	1.64385121239372	1.3743011386499	1.32827459980372	1.41870980767609	1.35754008944383	1.32909776837186	1.43044244464454	1.47324736465857	1.3740600001208
P28482	0.923760166385294	0.9033182178478	1.21640489840569	1.12731954994834	0.84022178466792	1.43605177209566	0.783581363025617	1.14360944870586	1.21955481298469	1.01855288758053	1.04631263086059	1.09742150825624	1.01626097460543	1.26112595432423	1.14336129201408	1.18310595526604	1.00924511816382	1.09755369643471
P28676	-1.18019715845134	-1.20375386913272	-0.97834798082532	-0.9140538251919	-0.535555071836916	-1.34047787721993	NA	-0.804846348475949	NA	-1.41953925174497	-1.20647454852847	-0.799270108561689	-1.46527163956079	-0.920673249107566	-0.750375417839082	-0.795496375290263	-1.08826486831781	-1.27967674999627
P28838	-0.022378892223608	-0.066290519741288	0.304787141458144	-0.0441779257573465	-0.129022855101091	-0.542123303104523	-0.135140541353605	0.0201244628664613	-0.629616420750142	0.129408465694689	0.1427514698247	0.0765918861744975	-0.210530224637299	0.168074152574278	-0.124529477570469	0.119005904917268	0.136291938083919	0.0611108730914698
P28907	-0.800037166164546	NA	0.0438144598066069	-0.526580135111738	-0.929780614104682	-1.71119271394994	-1.45114543519851	NA	-0.839698272909705	-0.680503373305002	-0.649488646396586	-0.0865006542506934	NA	-0.675974387213718	-0.473434177463291	-0.584526205023805	-1.60951683278496	-0.828188279506059
P29144	-0.829083892927849	-1.33530467008183	-1.63472658231327	-0.397966651647162	-0.31522905617138	-0.978291247549718	-0.214128562486146	-1.32831950290477	-0.95341152215283	-0.739035878439968	-0.703562108029719	-0.735464811508604	-0.713068059635744	-1.20719721262965	-0.79994273519071	-0.928114190646644	-0.757376118873754	-0.793208896690212
P29218	0.696390726056138	0.808229323337345	0.817363291156633	0.76243624431741	0.736833703626705	0.610420616582509	0.537335741722419	0.811621475275426	0.778882657187052	0.809911838999691	0.851966812741736	0.917832471823203	0.724812519199696	0.875391381374943	0.727219941365325	0.64601925075593	0.784005979848011	0.842032077808037
P29323	-1.25903413373151	-0.831462038414025	-1.66034805696664	-1.35643961588826	-1.52777096170486	-1.46856160123989	-0.972601985393241	-1.68749339579647	-1.63498233381606	-1.41953925174497	-1.59648434640729	-1.3191164690027	-1.73438208451811	-1.55136576858866	-1.3762213581077	-1.50669679535095	-1.58602622114928	-1.92574197594077
P29401	1.77876470864917	1.79542189037391	1.79162567188803	1.78671436566075	1.9002218553339	1.63518584515572	1.60486099765577	1.76129884576933	1.68905450563042	1.7575887660205	1.71417659758241	1.89549723840791	1.68782025263341	1.74519144773349	1.73417282787506	1.72019265977616	1.76042291738331	1.83239330854499
P29692	0.439219861791139	0.444465844976062	0.373420132595682	0.329779814664672	0.481451517385462	0.402036932912775	0.253874342701502	0.266488001520863	0.451436092071953	0.279517009140566	0.394872444464402	0.540618518460099	0.34165186879597	0.14129912233244	0.438399773055651	0.347913486442582	0.136291938083919	0.381629121500452
P29966	1.8698992249942	1.91242355720976	1.77526612124311	1.16518261967828	1.56089338237111	2.11013803504434	1.49089121541387	1.81870538002662	1.52302206413064	1.64385121239372	1.4931254198504	1.71866125145278	1.76846455453047	1.93479297766395	1.87935678630169	1.73680123347523	1.58323408471348	1.70515130457084
P29992	0.0216683298856874	-0.447637827550045	0.0647049850010596	0.117203037844152	-0.192946910477977	-0.0950827703224829	-0.235373077515007	-0.160717506138927	0.0837292799581602	0.208641048580841	0.1264721850699	0.161445678779806	-0.210530224637299	0.0642151948244381	-0.0719634595170328	0.042052008584201	-0.0446441224275177	0.169011488857176
P30038	0.799326603826624	1.1617464535491	0.714971365780685	0.619671004925606	0.84022178466792	0.878895053258631	0.617084945139216	0.870277536196676	0.655388084492832	0.689705971628527	0.728798094531934	0.742192998003817	0.738645013998056	0.639442637177751	0.669927114550791	0.780992981163314	0.735426160944554	1.09755369643471
P30040	-0.022378892223608	-0.139391457540441	-0.210560614040455	-0.197728734587376	0.0165612103331211	0.27327139781333	0.112968487995489	0	0.158237822937678	0	-0.0624035009210597	-0.134338780601385	-0.108909243028029	0.132132319801282	0.0223961421654045	-0.0220548630462641	-0.0219499579291976	0.0990066471838335
P30041	1.84085249823089	1.35095604539785	2.02235803021938	1.66015490982852	1.7818734155829	1.76326956917567	1.75288791370421	2.01948136922691	1.7976617784285	1.86766218881993	1.84256200292493	2.00548973885111	1.67048552408716	1.91544955551896	1.7692072322827	1.82866372191509	1.76042291738331	1.93958577424275
P30042	1.33744486038916	0.987192567036564	1.09262889019815	1.12731954994834	1.50993001900853	1.32154488520509	1.30975695743064	1.33754152691782	1.15793554494911	1.21207645846975	1.39979690505408	1.13568614674112	1.46763670306907	1.18821709574701	1.2957730548194	1.31807968567343	1.37005678155506	1.28299847334002
P30043	0.120754334975007	0.568624445526041	0.665873700322665	0.185203549617078	0.970441241229222	0.652122794467061	0.957086899610546	0.733751992242008	0.620644834249373	0.445579646913407	0.448093467338714	0.484011666261938	0.454147737127953	0.541354589165539	0.528105038908248	0.611955614685105	0.564100843777845	0.633334566463141
P30044	1.45145844857998	0.987192567036564	1.28793294083872	1.23497588865011	1.57705548829462	1.45679095287532	1.39616862279916	1.5100711903314	1.50394066490063	1.306094239739	1.26144647767897	1.40712432596412	1.65270049285789	1.4418687060316	1.32909776837186	1.48028843452103	1.44890236395991	1.52623239999305
P30046	0.2983962647626	0.304386691669541	0.228427132007788	0.567347234465684	0.543886793148727	0	0.439081723188611	0.34435748455428	0.30938296454132	-0.160378963496808	0.478123194565119	0.0393907092655069	0.160791193525345	-0.0113237891203183	0.438399773055651	0.136943316176124	-0.0446441224275177	0.0803219590909555
P30048	1.74546566243553	1.90155145426564	1.6279035248813	1.58647644860096	1.79353796942695	1.80107219792923	1.87471207260443	1.6818990114721	1.78500075786862	1.69496688995507	1.71417659758241	1.65329728333181	1.73733713962245	1.59484857091931	1.69724377276566	1.63037770125659	1.67767403680568	1.75568912162125
P30049	1.36778296892644	1.46072811805215	1.13644335000475	1.23497588865011	1.83826753688099	1.60308595971023	1.54205478593271	1.24752541900567	1.67416720573429	1.27619156366428	1.39979690505408	0.96744397383671	1.30892556746207	1.24362498093955	1.14336129201408	1.25397281404296	1.21367179031093	1.05354175171182
P30050	0.254349042653303	0.509247658834299	0.244401716098596	0.316662091344867	0.384845040538115	0.318981806265733	0.125873391985185	0.252588139133207	0.26265099640188	0.292838225560778	0.287033082153471	0.264641685098398	0.221692221210055	0.30960971975656	0.291953298299101	0.250666263799656	0.306479763490132	0.356828262777049
P30084	0.799326603826624	0.9033182178478	0.810540233724662	0.748777546381443	1.04503971195619	0.968891231930382	1.02982698432881	0.924235881645689	0.778882657187052	0.868444344134657	0.728798094531934	0.6566150853482	1.06044954517167	0.875391381374943	0.946868354926582	0.910384828420123	0.906054535060305	0.777035448025727
P30085	0.326257074522173	0.180719370139001	0.304787141458144	0.448385549445184	0.614551557933302	0.296514052610869	0.361814459875202	0.319387243150769	0.487094055321783	0.343632114335097	0.360803496674153	0.365883094637984	0.27761596060737	0.323646677321869	0.426310587727459	0.279914917979938	0.292676929328042	0.304344799744497
P30086	3.09748938656159	2.96650581012346	3.07955861272675	3.050572403191	3.23832559495693	3.12125415002153	3.13174171646517	3.06228856883716	3.21858955146343	3.03378032968479	3.02650292573459	3.10291124710735	3.04418264916617	3.10273153717732	3.12227311391664	3.00457588604711	2.96502056857863	3.0494271626511
P30101	0.978388919275531	1.19205353420132	0.789649708530211	0.698624265470136	0.886494954507666	1.08471318303252	0.831213507625363	0.924235881645689	0.883295830651254	0.74579673380516	0.79318561340394	0.805998295056902	0.803902483982329	0.875391381374943	0.80854000117274	0.851859839940234	0.847807923768925	0.955954352603515
P30153	1.54912406800799	1.35095604539785	1.56319853988024	1.5252862015955	1.54433217203798	1.49644769612587	1.43563034941582	1.57234184137222	1.48430610526561	1.58852968923338	1.47097400496313	1.54146310656551	1.55610606390738	1.54004197946834	1.5951104373606	1.63037770125659	1.54138209872176	1.57024434471594
P30419	-0.371014858969391	-0.0491304385422202	-0.38559783130811	-0.526580135111738	-0.464890307052341	-0.309711093454092	-0.433986554218458	-0.740595903230334	-0.544837806920958	-0.486979802415781	-0.468260864275029	-0.444041598309265	-0.363313312781368	-0.589846705223976	-0.243616526823333	-0.638363975515024	-0.63532756366146	-0.88038466678015
P30519	0.190815288412228	-0.0491304385422202	0.0222606336312123	0.342642808744391	0.078996486096386	-0.0554260270719322	-0.154056581116637	-0.0642504452456143	0.0514686649128726	0.331288658910339	0.246889137247922	0.0765918861744975	0.093939577990059	0.113415849798433	0.30664249110649	0.265449563490111	0.100098597283094	-0.115862385504181
P30520	-0.299106827100521	-0.542726722060502	-0.0971495170864079	-0.09151401425801	-0.089558829436762	-0.432590388565462	-0.463369382681961	-0.273331912509189	-0.34008940655615	-0.214223648640407	-0.325509394450328	-0.134338780601385	-0.363313312781368	-0.224455935162751	-0.0977409013603668	-0.200770282243083	-0.199815307826874	-0.255521618626672
P30531	0.156683423225297	1.06222072904432	-0.0230153735644101	0.0803922691785149	-0.535555071836916	0.828948488845112	1.06351133612744	-0.0421461881743629	0.930027798790694	0.331288658910339	0.79318561340394	0.592809788295115	0.365678376289648	-0.0835804215161998	0.0440811742821775	0.188052429540079	0.32000373335326	0.0209846850594221
P30622	-1.39754025802766	-1.00319568793169	-1.3031895042386	-1.27841737922247	-1.31866194530337	-1.23289191693207	-0.972601985393241	-1.07481606228377	-1.40140639660316	-0.530394829859125	-0.762343307367515	-1.44701819115052	-1.50039139933632	-1.50788296625801	-1.42947073903956	NA	NA	-1.22616315315129
P30626	1.16147776595476	1.27592788339009	1.09262889019815	0.998706066483763	1.30511209172026	1.32154488520509	1.21096124231205	1.21463502075096	1.21955481298469	1.24489757489828	1.19705895880696	1.2700249273425	1.01626097460543	1.20719721262965	1.05215652799607	1.18310595526604	1.09863286710525	1.34503653685869
P30740	-0.977679095952137	-0.447637827550045	-0.426755189875483	-0.397966651647162	-0.704110387370064	NA	-0.758473422907094	-0.85376766344979	-1.27322429739275	-1.82170387121503	-1.16065647630705	-0.623630634742305	-1.8746017888942	-1.54022915813123	-0.625845940268613	-0.854665320793397	-1.06666900388535	-0.81398050614904
P31040	1.12010176081283	1.41882727369148	0.995479373111741	0.896593052019072	1.17317949261695	1.18351955506199	1.30975695743064	1.14360944870586	1.15793554494911	1.21207645846975	1.12588185889791	1.01363117722682	1.14109384706872	0.98794400287757	1.00153921637154	1.14466045966252	1.17747844951011	1.17787565552566
P31146	0.978388919275531	1.32681444837209	0.941139299364179	0.775818989997491	1.00877710020107	1.24216262974371	1.26212481283089	0.811621475275426	0.973742635534921	0.732206383776062	0.728798094531934	0.567222638604194	0.803902483982329	0.934015261182987	0.887437745020968	0.910384828420123	0.763616167848867	0.74205606520988
P31150	2.18352777150811	2.092584629468	2.2205326496188	2.20885474214999	2.22280778534817	2.11784063539255	2.02059823573798	2.17398001721988	2.19440091584747	2.23130170937107	2.18243746185744	2.22783637641392	2.12728811217556	2.22056874611446	2.25950698614738	2.18641250550935	2.15906463080142	2.22021262493157
P31153	0.515739364338928	0.324734044788074	0.524909723429652	0.510533286447287	0.505550934176881	0.402036932912775	0.324486868688636	0.516491654003917	0.384126655892678	0.561183219618659	0.487843615889929	0.567222638604194	0.400207635636285	0.510490432922144	0.538533045128145	0.508271854317395	0.52583821619796	0.58085110343059
P31323	0.864375331084709	0.452893267716635	0.612946506377446	0.437436153366448	0.678475613310188	0.925394192280391	0.831213507625363	0.645698387731036	0.719945946631131	0.74579673380516	0.594733049344929	0.474093723065015	0.863477886461357	0.721209465155513	0.597963655033758	0.787752968309768	0.713476203015357	0.734839612110275
P31689	0.584538073909932	0.363763478361283	0.373420132595682	0.448385549445184	0.375331477615579	0.534613808204718	0.264414887319127	0.223897875600986	0.0837292799581602	0.390858480282371	0.394872444464402	0.291423213199339	0.400207635636285	0.478144241048928	0.426310587727459	0.279914917979938	0.32000373335326	0.369341429526807
P31930	1.8698992249942	1.97438513407313	1.68697454808778	1.66015490982852	1.93855771430575	1.84838777580867	1.96943466521914	1.80480551763897	1.78500075786862	1.95111233690972	1.84256200292493	1.71866125145278	1.91819781489307	1.72813358491572	1.73417282787506	1.84282451988651	1.960740222789	1.81772718513992
P31937	0.223321196751687	-0.265385391349749	0.104651123800244	0.185203549617078	0.213585306257847	0.171346231719636	0.0300217847903533	0.306546484582218	0.238017558887669	0.318714471380268	0.360803496674153	0.341971662771301	0.250224899882019	0.265653944719429	0.245889477806158	0.0621315014605613	0.306479763490132	0.169011488857176
P31939	0.0828281858589024	0.129832805157001	0.319080058848121	0.316662091344867	0.355889683295921	0.0833121219579137	0.112968487995489	-0.0207437733759822	0.342430732351871	0.19352357088922	0.337097287943559	0.250838125523814	0.0198473376223606	0.242551695428742	0.261591804752354	0.119005904917268	0.153680285584908	0.0209846850594221
P31942	0.0630443350276152	0.0891297893553542	-0.123776008207546	-0.324288190419602	-0.0522884114205723	0.171346231719636	-0.0476321445997459	0.0396655250541927	0.0677910180540095	-0.0207000777511872	-0.264052715866081	0.0393907092655069	0.0391355202893015	-0.0228411566337835	-0.0977409013603668	-0.0684603694141208	0.0212530148782375	0.117193017056402
P31943	-0.647742793846302	0.102957581317749	-0.426755189875483	-0.227174621426559	0.149661250880961	0.0512122365124237	-0.0642689077402779	-0.53151443596676	0.143977404047215	-0.57680629631675	-0.155732015717378	-0.574019132728797	-0.238480440318066	-0.736829227976461	-0.785409822246722	NA	-0.69357417495284	-0.141599343831196
P31946	2.22701350032048	2.49705112363093	2.13841931336257	1.97367175104069	2.14533387638818	2.19038049508272	2.140970465056	2.14916300219325	2.01108031161279	2.1012208803556	2.08998119718453	2.06373941131232	2.15379536587893	2.16420957295208	2.16112505129086	2.16938341722365	2.18432852490447	2.03219542530735
P31947	3.07353973400385	3.31034889797341	3.07955861272675	2.95905838893299	2.97966372031955	2.92157982026353	3.25211394578318	2.99367487572339	2.95917171097726	3.07719535712813	3.1681812299218	2.94858743252963	2.9952557537732	3.03174493266497	3.12227311391664	3.02903723845617	2.99028446268168	3.07335763395047
P31948	0.978388919275531	0.636495673819676	0.514384109488697	0.342642808744391	0.84022178466792	0.878895053258631	0.617084945139216	0.811621475275426	0.719945946631131	0.74579673380516	0.497426154241153	0.864247967518117	0.803902483982329	0.834354133790007	0.558923250051425	0.508271854317395	0.847807923768925	0.901369351839572
P32004	0.712080958766466	0.568624445526041	0.481791202689614	0.289620647728819	0.304666712831004	0.775002089578431	0.875770403212176	0.53521839826432	0.778882657187052	0.718335800688781	0.516192850640977	0.291423213199339	0.803902483982329	0.599139950392776	0.473434177463291	0.780992981163314	0.659274400042075	0.674182011520805
P32119	2.21853519173998	2.33814861243441	2.27022959877027	2.27406374797694	2.33485011472859	2.26823273809452	2.42090043815782	2.21341344743886	2.33852687672789	2.26728351812844	2.3487145341754	2.28365610456932	2.28724074441439	2.25304489258211	2.27596612329844	2.13397455458561	2.20867352560313	2.29041783342115
P32418	-0.334114247332384	-0.139391457540441	-0.941139299364179	-0.804701138877629	NA	-0.582982491267422	-0.303335342044571	NA	-0.931906703957428	-0.530394829859125	-0.762343307367515	-0.805998295056904	-0.298055842797094	-0.363148672841654	NA	-0.365642848669105	-0.199815307826874	-0.47269064828123
P33176	-0.593114040956066	-0.390638702200533	-0.622059240516058	-0.985737033764362	-0.704110387370064	-0.722925234352694	-0.80610556750684	-0.627981496860072	-0.676348388889582	-0.859241745811132	-0.868531227128395	-0.444041598309265	-1.21086756980745	-0.890532458852336	-0.814791605646989	-0.696888963994914	-0.906751478111265	-0.614289992112426
P34932	1.2004881012622	0.9033182178478	1.21640489840569	0.838954681516318	1.25540824974295	0.925394192280391	0.677156926508726	0.870277536196676	0.778882657187052	0.868444344134657	0.79318561340394	0.864247967518117	0.863477886461357	0.98794400287757	1.0992801177319	0.964222598911344	0.906054535060305	0.955954352603515
P34949	-0.0694661864593404	-0.19960552699817	0.244401716098596	0	0.122282145693404	-0.0364396956407636	0.175208107760702	0.280107039308666	0.495722769186388	-0.160378963496808	0.0195827516149001	0.365883094637984	-0.108909243028029	-0.0464839190643408	0.276941240375789	0.709370801633911	0.0812406251743213	0.152172399872248
P35080	1.39682969568974	1.4400858347532	1.32105602220594	1.3557499506717	1.47366740725341	1.43605177209566	1.35431385301745	1.3088512633856	1.44324232818065	1.38856875394285	1.29147620490537	1.29978311184271	1.46763670306907	1.41491512812933	1.42030253238987	1.34797852169206	1.31181017026368	1.3740600001208
P35221	-0.371014858969391	-2.0303300639519	-0.275265599041514	-0.36010358191722	-0.400966251675455	0.128765535099445	-0.713916527320281	-0.337582357754803	-0.726545044267541	-0.064115105194531	-0.0624035009210597	-0.48462668598479	0.093939577990059	-0.0345588362024509	0.179200339015424	-0.294775989892185	0.0418519859917164	0.0209846850594221
P35222	0.629752952529748	0.9033182178478	0.603709785661923	0.539549167831139	0.614551557933302	0.71635901489671	0.831213507625363	0.588466022042652	0.833099175273296	0.604044812685711	0.543400190361847	0.5758608090519	0.594367441504039	0.608306752923933	0.607384785641161	0.620634613288504	0.515920794214415	0.720173488705208
P35232	1.12010176081283	1.1617464535491	0.995479373111741	0.896593052019072	0.970441241229222	1.04827348739176	1.155700376314	1.10507785065108	0.973742635534921	1.17757148772913	1.12588185889791	0.917832471823203	1.30892556746207	1.06151698136338	1.00153921637154	1.14466045966252	1.21367179031093	1.13889656356585
P35241	0.17396270220393	-0.312876913379282	0.435747221995821	0.201166331200095	0.355889683295921	-0.309711093454092	-0.672061757538572	0.435903943730245	-0.231482133758062	-0.0869206602402422	-0.0201673969363148	0.522276304746815	-0.873020691874571	0.0743469585740454	0.1964929370875	0	-0.171325317166709	0.0803219590909555
P35270	-0.950556517810157	-1.47135680656545	-0.914512808243041	-0.931260594709854	-1.39467092115702	-0.927263736321335	NA	-0.740595903230334	-1.03046552050788	-0.626658688161402	-1.03933607013048	-0.677215139047389	-0.658264001934988	-0.675974387213718	-1.17124357724894	-0.911085102360946	-0.866168523286294	-0.563752175062009
P35527	-1.06618357026052	-0.390638702200533	-0.426755189875483	-0.324288190419602	-0.753814229347376	-0.230328837992715	-0.526175594405019	-0.408607929799896	-1.0901445268951	-0.739035878439968	-1.01212873040961	-1.13017624797292	-1.36957870541446	0.35087258731868	0.105288173069491	-0.200770282243083	0.153680285584908	-1.17654502397345
P35573	-0.299106827100521	-0.477944908202265	-0.517408116715814	-0.526580135111738	-0.704110387370064	-0.835514708301094	-0.912530004023731	-0.627981496860072	-0.283611300798631	-0.214223648640407	-0.39312153818821	-0.48462668598479	-0.880266105569368	-0.193825679144832	-0.429353003181114	-0.534680215147314	-0.363903649211657	-0.47269064828123
P35579	0.223321196751687	0.216631630367454	0.104651123800244	0.0803922691785149	0.543886793148727	0.449186936489797	0.370839323836019	0.280107039308666	0.158237822937678	0.0949034949540652	0.109790902310536	0.0393907092655069	0.250224899882019	0.258040873969269	0.124529477570467	0.15441476755531	0.0618359697032086	0.152172399872248
P35580	0.536113864332066	0.636495673819676	0.789649708530211	0.838954681516318	0.736833703626705	0.372077769842799	0.455138080862523	0.691161866322132	0.331592983090146	0.413283871742692	0.650072786188045	0.96744397383671	0.34165186879597	0.467007630591493	0.678411958322048	0.64601925075593	0.464002246494751	0.571697295465064
P35606	-1.10953115615896	-0.884234985718816	-0.8561674809902	-0.783445089072226	-0.753814229347376	-0.835514708301094	-1.03840339600892	-1.68749339579647	-0.839698272909705	-1.26943070829909	-1.04865425409495	-1.15249327855903	-1.15424977540407	-1.26337553769198	-1.61983788493103	-1.16310880972811	-0.858339033565469	-0.920276064500307
P35609	0.156683423225297	0.9033182178478	0.47056964968209	0.644360448269702	0.521149193963332	0.828948488845112	0.831213507625363	0.29345637537565	0.460528106144962	0.19352357088922	0.468260864275029	0.207632882169916	0.494434956940038	0.603738941578822	0.473434177463291	0.432860295416395	0.292676929328042	0.428678703558342
P35611	1.50203677377225	1.30182560685563	1.49167049744721	1.40877211168727	1.50993001900853	1.56938042682372	1.41618139394753	1.5100711903314	1.50394066490063	1.50689030790704	1.4931254198504	1.43147060612231	1.51329930047988	1.50488184952432	1.52559070545936	1.48028843452103	1.39738358558028	1.54859336897904
P35612	1.0289672444678	0.9033182178478	0.995479373111741	0.949615213034645	1.04503971195619	1.04827348739176	0.957086899610546	0.974193506496483	1.0901445268951	0.972141421122908	0.906040274374871	0.864247967518117	1.10195832677942	0.934015261182987	1.00153921637154	1.06047409515569	1.00924511816382	0.955954352603515
P35613	0.978388919275531	0.987192567036564	0.594345657889634	0.289620647728819	0.614551557933302	0.925394192280391	1.155700376314	0.319387243150769	1.01480641261988	1.01855288758053	0.299901235541403	0.484011666261938	0.918281944162115	0.98794400287757	0.276941240375789	0.964222598911344	0.906054535060305	0.47269064828123
P35637	0.138955281972067	-0.390638702200533	0.0647049850010596	-0.0674232364591138	-0.0706647647845748	-0.0364396956407636	0.163200983171751	0.446520217345163	-0.370198580263973	0.162229582123216	0.0751393260868186	0.592809788295115	0.0578951925441597	-0.240309598209173	0.528105038908248	0.347913486442582	0.136291938083919	0.134906959854898
P35813	0.042669835034477	0.0156513753160167	-0.0971495170864079	-0.0217207452861761	0.0485051018180892	-0.0364396956407636	-0.135140541353605	-0.0207437733759822	0.212454341023921	0.0769637799043518	0	-0.0865006542506934	0.0391355202893015	-0.0464839190643408	-0.0471235897358317	-0.0448574894373633	0	-0.0671310554814028
P35908	-0.647742793846302	-1.22996942742185	-1.56319853988024	0	NA	-0.776871633619373	-1.94235698835255	-1.06482892491815	-0.160116728104411	-0.816741333663597	NA	NA	-0.658264001934988	0.316664753777313	-0.429353003181114	-1.25467308798379	-0.777765930872898	0.393699320742495
P35998	-0.0694661864593404	-0.101903385847009	0	-0.142494807307758	-0.0706647647845748	-0.255764694187412	-0.279929973101821	-0.0642504452456143	-0.34008940655615	-0.110526571652156	-0.155732015717378	-0.0638052970530854	-0.157836138421007	-0.109497062557059	-0.0977409013603668	-0.23066911826172	-0.260713066108138	-0.168345848536733
P36405	0	-0.613997044685886	0.275265599041513	0.0611902470054616	0.188741912750605	0.351338589063141	-0.463369382681961	0.178434397009891	0.158237822937678	0.19352357088922	0.0571233883788919	-0.0418541855366212	0.0578951925441597	0.202195346934311	0.245889477806158	-0.0929217218231833	-0.0446441224275177	0.247482840423978
P36507	-0.410025194276836	-0.577470632707046	-0.0715280424330309	-0.290310312945386	-0.215684509663371	-0.722925234352694	0.0300217847903533	-1.03572572450184	-0.283611300798631	-0.530394829859125	-0.599424440606498	-0.241679994722793	NA	-0.325708508259054	-0.0471235897358317	-0.144686723156619	0	-0.0440119447228881
P36542	1.50203677377225	1.63969136175137	1.21640489840569	1.38279139428774	1.25540824974295	1.49644769612587	1.55830005926299	1.46511323815484	1.42173750998525	1.56902978922506	1.59414272317293	1.32827459980372	1.59639328371946	1.41491512812933	1.2957730548194	1.45582708211196	1.58323408471348	1.50311328923454
P36543	1.47721603613912	1.35095604539785	1.49167049744721	1.5252862015955	1.52735164631731	1.665826130259	1.54205478593271	1.5100711903314	1.61111288445371	1.54894771743966	1.47097400496313	1.40712432596412	1.63444113864126	1.5625023790461	1.47497339383483	1.54874880393515	1.58323408471348	1.52623239999305
P36578	-0.334114247332384	-0.613997044685886	-1.24411848103212	-0.686331520079183	-0.31522905617138	-0.432590388565462	-0.672061757538572	-1.63932151885668	-0.434756442402273	-0.0420574095326169	-0.325509394450328	-0.948653318270391	-0.267620378635032	-1.06226600822509	-0.685276550174228	-0.23066911826172	-0.06813473406319	-0.793208896690212
P36776	0.207261748417571	0.0459584559682373	-0.0468384670337245	-0.169536250923805	0.0485051018180892	0.0345701515998195	0.044556895586815	0.193932078211956	0.185888391847101	0.178058534705529	0.260537230256905	0	0.11127430653631	0	-0.0471235897358317	0.042052008584201	0.219040818661546	0.0803219590909555
P36871	0.799326603826624	0.808229323337345	0.817363291156633	0.755642098802755	0.84022178466792	0.71635901489671	0.732417792506776	0.740595903230333	0.719945946631131	0.809911838999691	0.79318561340394	0.864247967518117	0.513723139606979	0.747634404668397	0.625845940268613	0.787752968309768	0.847807923768925	0.955954352603515
P36873	-0.0694661864593404	0.0606416341120823	-0.0468384670337245	-0.09151401425801	-0.034402153029449	-0.0950827703224829	-0.0642689077402779	-0.214675851587938	-0.0753381142752271	-0.064115105194531	-0.0201673969363148	-0.0865006542506934	-0.183676382617311	-0.136450640459334	-0.18148087916419	-0.0684603694141208	0.0212530148782375	0.0209846850594221
P36915	-0.542535715763791	-0.312876913379282	-0.151489590833968	-0.197728734587376	-0.215684509663371	-0.467160540165281	0.125873391985185	-0.488007764097127	0	-0.336871258969905	-0.39312153818821	0.432883858002808	-0.560284971491675	-0.307740787649114	-0.473434177463291	-0.488274708779458	-0.69357417495284	-0.392368689190275
P36957	1.23738871289921	1.30182560685563	0.995479373111741	0.896593052019072	1.07944186498564	1.18351955506199	1.1263175478505	1.18005721374985	1.05352237148491	1.21207645846975	1.12588185889791	1.01363117722682	1.24663853686508	1.08435813799717	1.00153921637154	1.21947227437808	1.24800822634276	1.21474671349111
P36969	0.757096946210773	0.239604877811304	0.817363291156633	0.567347234465684	0.614551557933302	0.71635901489671	0.551283534523541	0.629836021942201	0.64858054097748	0.704173183975708	0.626908541085983	0.592809788295115	0.803902483982329	0.736436092705107	0.735025982215645	0.637663701574202	0.770482009984883	0.842032077808037
P37235	-0.120044511651615	-0.418568121510524	0.123776008207544	-0.575670988560858	-0.342608161358938	0.261342410391389	-0.193518307733299	0.0201244628664613	-0.401708674591722	0.0585325051349649	-0.155732015717378	-0.36958171687062	0.128180973046202	0.30960971975656	-0.124529477570469	0.250666263799656	0	-0.355497631224828
P37802	-0.234058099842436	-0.337865754895742	-0.180382823626865	-0.575670988560858	-0.10900062375642	-0.159318990752132	0.447156578535807	-0.135276017290707	-0.370198580263973	-0.626658688161402	-0.39312153818821	-0.159604002456704	-0.398433072556893	-0.240309598209173	-0.348904699892824	-0.404088344272632	-0.229571928458088	-0.255521618626672
P37837	1.23738871289921	0.755456376032555	1.51636007284651	1.38279139428774	1.25540824974295	0.775002089578431	0.677156926508726	1.41694136121505	1.01480641261988	1.306094239739	1.44807155317058	1.61805499274	1.10195832677942	1.42852669395618	1.39123341603101	1.25397281404296	1.28066903261363	1.3740600001208
P37840	1.85553037713792	2.06699712552836	1.51636007284651	1.64248923943965	1.84899888486899	2.26823273809452	2.1055579715243	1.8842053519362	1.73184841105905	1.36218500191563	1.64821618480607	1.45496245231481	1.98788691979756	1.71063261153104	1.89373670985316	1.92204692784516	1.60321806842497	1.52623239999305
