C1	C2	C3	C4	C5	C6	C7	C8	AD1	AD2	AD3	AD4	AD5	AD6	AD7	AD8
P23368	-0.0469749774868196	-0.346748443214976	-0.39086827173889	-0.362783647477368	-0.293987495200453	-0.156425636015331	-0.20214962748337	-0.326679523367885	-0.474085712407572	-0.401482967761548	-0.433171668485781	-0.373402244657496	-0.167889884411829	0.00753456159860679	-0.125397583507659	-0.322699114445731
P23381	-0.0619455144217294	0.182123880256728	-0.312399234554474	-0.0926082073043575	-0.163339058077368	-0.00986642861394564	-0.152224260539776	0.0639119665247995	-0.29493332089736	-0.577638052028455	-0.411099256740151	-0.21966215490172	-0.533224738072957	0.0203758711243774	-0.518578711889449	-0.492124618152065
P23396	0.35176425957336	0.598599676958106	0.49051470166285	0.361756434873555	0.420823913572723	0.389100667630942	0.293527827563261	0.171450603100704	0.291892756434666	0.172527370867226	0.143735518616316	-0.0697425301896925	0.268995680428536	0.303260458330719	0.384127841279901	0.202812446666938
P23434	0.282471177895388	-0.205655981222966	0.146113697392539	0.299365258154299	0.162914362556943	0.283727850164534	0.187928321997758	0.371925424433977	0.23466883127803	0.39268550694736	0.21642231309531	0.311264766930806	0.484312702598511	0.212240338786958	0.3044207131081	0.26212194702299
P23468	-0.341656800724351	-0.609245474793257	-0.476015150432644	-0.393658786973881	-0.315350622460596	-0.29650867695423	-0.737707068611274	-0.487283165264962	-0.415354267558649	-0.460794500067182	-0.365434612171389	-0.524126463924426	-0.228625327738025	-0.373148504182641	-0.522691177742978	-0.345357600986485
P23471	1.31530395075517	1.01641079515646	1.35751754659881	1.44697315841276	1.48489021889185	1.3357656710692	1.39248788209765	1.30717731265577	1.11987917062805	0.901213307304989	1.15714346052951	0.959390407498771	1.47119258385656	1.16125379118858	1.1207244131339	1.13555390050461
P23515	1.27796957663008	1.57861516965402	1.65559076753326	1.07937770070461	1.30627542751994	1.26108114544932	0.969813554775908	0.696000880379924	0.86383972674604	1.00642922205235	0.684713729653773	-0.151563740869425	0.995944847613112	1.0066610559813	0.569344345467909	0.894430191989853
P23526	0.563413071336897	0.930171492816481	0.767745500574367	0.631690432584337	0.70948800595807	0.720428575927915	0.678550348321022	0.66260290436179	0.627105135108399	0.662643495235015	0.715892260394932	0.62553370044274	0.690709131713446	0.798482697803221	0.78344433446594	0.716068507354125
P23528	1.82590376302809	1.97066022142267	2.30442691337742	2.14491731495311	2.23056080607147	2.0989654720148	2.06187050359569	2.13021923933915	2.1514383220749	2.06388321748638	2.1632030725626	1.96068460269486	2.36164530051544	2.06924104093014	1.8811037025268	2.10718492854491
P23588	-1.419657815855	-1.03156560116521	-0.801645891501023	-0.727630002839393	-0.878468790698176	-0.407855851660719	-0.898483869111174	-0.676834301942408	-0.628638179878805	-0.257573565807888	-0.819492515831812	-0.154258492845954	-0.45691407865869	-1.13756759539639	-0.95775060566715	-1.22860666522216
P23634	1.45996370050719	1.25799595531343	1.29649111570048	1.4822478191969	1.48741415653857	1.5942773124722	1.53153665409534	1.59392347072421	1.60069993340659	1.59016744102374	1.7060577480831	1.65223091686292	1.7601835162995	1.4005997495746	1.37737670869706	1.48549060948585
P23677	-0.621659592581317	-1.39414751514424	-1.01144127297015	-0.244087341280848	-0.640924192239762	-0.561065678164376	0.0490020823238322	-0.466616352960719	-0.417433549530011	-0.807623951403934	0.481654867872845	-0.450714333019968	0.423695242707967	-0.772242248927109	-0.765687009323602	-0.765783578487001
P23763	0.628414633074768	0.316917800023356	0.165682117564478	0.778606252604573	0.289969354146412	0.543732123203249	0.411599844571179	0.34985658938248	0.638673474673823	0.345216955552455	0.420260508664133	0.244109889976355	0.848200097345992	0.631594746283013	0.358646931190148	0.5708855134536
P23786	-1.33218773422793	-0.362572272153381	-0.92734147813486	-0.93713812855976	0.123748848020649	-0.921511342674342	-0.968986538700114	-1.16972216800202	-1.06322225261545	-1.2357109379809	-0.956507524466287	-1.615028466499	-1.38244295197579	-0.713592321281494	-0.949655735093631	-1.20218955336798
P24534	0.457430107422627	0.0229100580351368	0.475008591671936	0.584944238545495	0.483567654204845	0.409459841153245	0.573221162861382	0.499233930705538	0.334413020232293	0.647585059160981	0.666711606306505	0.667030111804675	0.724927850692308	0.609855861870375	0.750502138200703	0.701907904354493
P24539	1.38956823969193	1.35957333505372	1.12237910388022	1.53318093496114	1.40393905449828	1.43770421653999	1.51946637434725	1.4195254695842	1.16084150845452	1.1149176321663	1.0341600829816	0.637125591165665	1.29610413985339	0.993108477544711	0.772651061604775	0.961649299780841
P24588	-1.03738409181713	-2.05717894653056	-1.29221877457432	-0.852390669863795	-0.513108093629243	-1.01713098777289	-0.959726389560683	-0.619983001156909	-0.723174520009946	-0.969483878437187	-0.66139049939891	-0.604500630675836	-0.67986125681162	-1.96903080852888	-0.978447759640904	-0.868150904200927
P24666	-0.0312665562716997	-0.101639466063563	0.390855038463177	0.577423160737449	0.448497636650613	0.40443332184642	0.293527827563261	0.278632525144155	0.37069965482211	0.23502075852599	0.207495046354693	-0.786052039736415	-0.524272171293243	0.362701927693261	0.1588876195297	0.284210287787165
P24752	1.00777801081631	1.02029586690248	0.91547877640853	0.982418315838333	0.934898865538241	0.994546834158586	1.03356799542245	0.975608678636871	1.05680951743092	0.850893686859356	1.0341600829816	1.21549814171326	1.00375390837073	1.16568604928363	1.17518165948303	0.680044618574829
P24821	-0.118193101321573	0.209171955426584	0.25423349895927	-0.269381310383566	-0.0344988112203709	-0.378058788552753	-1.32263376509369	-1.16972216800202	-0.740426159833982	0.0753486093080405	-0.169319879794944	-0.0650393153388136	-0.560876386173674	0.216495928600991	-0.0317474415969448	-0.405894474814273
P25325	-0.636909872242931	-0.764281021162066	-0.51810184301887	-0.760746827828775	-0.67609018606321	-0.866530693029532	-0.734493443874317	-0.733066359111215	-0.6997979920219	-0.502108171214676	-0.679142560869346	-0.304574623144809	-0.809106565523478	-0.928442136105433	-0.409546425092219	-0.655344646490207
P25685	-0.104246839418624	-0.646064553765524	-0.395295649492266	-0.310219247692938	-0.337478830540548	-0.162780726120328	-0.346086174947543	-0.356736382755496	-0.21327618147971	-0.154039304698984	-0.10388525559073	0.030408050343778	-0.3800062466927	-0.56815905386489	-0.264778541891501	-0.553456692740944
P25686	0.103734649548178	0.292575012994145	0.22003939715735	-0.0424489773167264	-0.0150955465814294	0.018318112470039	0.17309847727311	0.0965413107563737	0.129838961385662	-0.368025263609333	-0.0534862348451774	-0.151563740869425	-0.357468002328438	-0.394111249266166	-0.157208074936346	0
P25705	2.41768812332069	2.19749689892313	2.23538600715926	2.57578288287213	2.29060248450259	2.39885496467082	2.39632793102507	2.23620086229636	2.33143169193288	2.22851295269433	2.33463264438659	2.40512889349161	2.68971328827044	2.32221291137569	2.34331091096836	2.34203970913096
P25786	-0.223230391242883	-0.642271670877446	-0.166914058099797	-0.333398113933068	-0.261841357405981	-0.314258684937409	-0.045674059179142	-0.147439879157191	-0.126566518900627	-0.366111534130932	-0.292620456831367	-0.51686769814599	-0.0574211449658284	-0.0380692502910267	-0.00640864870233612	-0.0762900636589774
P25787	-0.820229686642533	-0.861598865383503	-0.0240995219905035	-0.119326674256446	-0.301532683056611	-0.304512967785763	-0.220187798805684	0.0559317979716252	-0.0609538507563071	0.0875377688257869	0.070121643528299	0.201914940995991	-0.138394133667829	0.0115148425607609	0.19211515741887	-0.0639277590440694
P25788	-0.9733809927202	0.128542916907592	0.220838495697458	0.0106455373069957	-0.174363114317951	0.0305422964502486	-0.158569986459905	-0.267549079641266	-0.483277678138576	-0.238569812069974	-0.233205421952283	-0.729575678499441	-0.0854695345466899	-0.633628329283669	-0.120979699019016	-0.0800470984310264
P25789	0.0473989735396158	-0.195359100065312	0.0164821911965661	0.0726205621825018	0.146957195869493	0.0658119436828957	0.104150586273983	0.237772062634251	-0.436466268062688	0.185373992061399	-0.228741843026414	-0.143548190562842	0.0845224573601136	0.0956395180017379	0.232627318772332	0.0206431341794402
P26012	-0.612695071106281	-0.980177445765369	-0.386473210899479	-0.540405267294725	-0.550570666924748	-0.527658674505623	-0.670564188897323	-0.384704108434522	-0.333757154587803	-0.186213560206294	-0.529979952794308	-0.030845226971862	-0.262815752745886	-0.36385491860956	-0.111149657250616	-0.395387653952853
P26038	0.538647774069059	0.770742377645322	1.09121217359836	0.794709381302478	0.657062396317599	0.735288643551046	0.810628808766971	0.825081496839851	1.06649469510049	1.29350302977328	0.917239484079276	1.3783519669981	1.10888909479185	1.16862295079887	1.52659399935133	0.987083023479245
P26196	-0.542855642930556	-0.333532519600514	-0.393077891325388	-0.702374590915191	-0.327898123773428	-0.309366386559944	-0.531088616859524	-0.572597975917928	-0.71640549280023	-0.472000851135405	-0.481944125103868	-0.444252427818695	-0.697189614758474	-0.60273992419304	-0.574221289877901	-0.627511942317902
P26232	0.385496467991393	-0.0560858629978102	0.377460497686229	0.413414448089749	0.376841015715174	0.438779966596816	0.374666398082306	0.418940636176661	0.358837498609632	0.526071066008449	0.555294017670383	0.640942479799875	0.657891737727078	0.954714930167154	0.612715962338294	0.475579536976475
P26368	-0.149816004007084	-0.823747364188787	-0.284036660403222	-0.29418675492353	-0.340705695356814	-0.831173760789487	-0.579193010528383	-0.495742157717289	-0.342928813326748	-0.734865428515741	-0.460279910828578	-1.50378838318153	-0.124151042915624	-0.125971728160657	-0.903127129466208	-0.449788657344292
P26373	0.363223900861608	-0.00906710702142285	0.0164821911965661	0.219722047739189	0.0335576190186119	-0.0905645726506056	0.125564096077688	0.21248777263709	-0.222345434563367	-0.0880761965469109	0.0168784164924944	-0.0242243264643104	-0.256986231484005	-0.0522283246284562	0.0673765996151619	-0.0713156682785802
P26440	-0.473345633118266	0.0194459721492421	-0.187012377378426	-0.326685103144422	-0.264695603626491	-0.429218618300001	-0.290123416522643	-0.313764776426298	-1.36015876055711	-0.827209948219452	-0.632857495748853	-0.828053340830162	-0.125325680591533	-0.684700865320834	-0.340788645164064	-0.600869605802591
P26639	-0.58943480000909	-0.882691102709393	-0.712580124916041	-0.880730643135559	-0.698769546436666	-0.779945774282142	-0.812940223840296	-0.898277516245465	-0.549147625514764	-0.399464797013267	-0.433171668485781	-0.191817105104726	-0.489688554519053	-0.563010082155612	-0.317920192811577	-0.288427799850853
P26640	0.181987826426559	-0.183580810646584	-0.287742030014234	-0.251418351104001	-0.315350622460596	-0.372630142601998	-0.246055571655164	-0.315364815193553	-0.216284614247858	-0.352876105311577	-0.30419446487148	-0.285982043366934	-0.383546759029021	-0.317703479258281	-0.307521813518617	-0.410147322124058
P26641	0.311047910675486	0.43214464461957	0.232699430663746	0.328519125421058	0.278198651437578	0.497854553310365	0.479501278546265	0.403652787149843	0.151095098997598	0.339023214336801	0.201473488319657	0.326517571564312	0.543636467022866	0.368227085035097	0.472634221823554	0.324857723725585
P26885	0.538647774069059	0.746011363931749	-0.0498298536550544	0.225817480560993	-0.117717997762178	0.590138133596542	0.231101071206346	0.165472560894405	0.137575015799334	0.420630536366239	0.32175311907892	-0.812453128491098	-0.990556076299948	0.26011845919844	0.450504462213856	0.0385508336960894
P26992	-0.475692168944445	-0.301797278043125	-0.190164848776445	-0.0434966122518475	-0.42925833708752	-0.529985224550604	-0.304456369921558	-0.553658807258482	-0.478664735772753	-0.851548199826528	-0.67317024526701	-0.414946216997126	-0.551522943630015	-1.16605943184106	-0.547937333987145	-0.431858219566961
P27105	-0.0413167080369022	0.0531578613340586	0.00971671932735242	1.8950140824851	2.00108172798612	1.84976432029167	1.94129633050199	1.91878849122128	0.119372423046609	1.92059152377903	-0.0717782348669948	0.0243415659841631	-0.258438535764639	0.191238810375487	0.0907210429934187	1.18198108851265
P27144	0.559357021125007	0.421520123831859	-0.00404663789383327	0.461032393679651	0.425523124113193	0.311970734422279	0.588848192664634	0.393252307748329	0.38807969554802	-0.00751608873732565	0.309098584411532	0.332765147954239	0.594107676775202	0.243450723940572	0.565593682303706	0.490838415022574
P27338	0.606281302227985	0.954644296880411	0.597737498587826	0.805213082275965	0.599773253431403	0.982913746275061	1.13638017586767	0.9186919438835	1.29014775425098	1.53228812395763	1.29120763583744	1.36887440973956	1.18014298315846	1.18595111926689	1.55523860647837	1.22673137347518
P27348	2.4630422405483	2.01161372548087	2.61350899907627	2.59814133957905	2.64614485003389	2.57502922056698	2.55602247244829	2.69850321090836	2.51934646037398	2.52705940533519	2.58290694759691	2.60881703291248	2.47330259111952	2.54535584450042	2.62552337480745	2.62970015109785
P27361	0.786305321678154	0.660824645313587	0.917992853804614	1.00533761685739	1.11215659317829	0.809825287732643	1.07212947648428	0.936754801990383	0.977822842349875	1.12212297921662	1.05239047320684	1.08183530672943	0.751598642407749	0.935641530188908	1.00507897291999	0.966351508604325
P27448	-0.957211406378253	-1.21467314632812	-0.73559390686631	-0.512604265627291	-0.477787440010692	-0.271577923643194	-0.471515119122567	-0.489387362998045	-0.586258268656007	-1.22214221741009	0.0607652081826817	-1.02603151867345	-0.359173225194532	-2.10011689934876	-2.32527598174109	-1.27045916419731
P27449	0.175003685946718	1.40613656497405	1.38701025176935	0.372444420674777	1.38639374695299	1.31793320278639	1.07921225634486	1.21227208223502	1.28475599440632	-0.240131700198061	1.64428918762151	1.55544336658027	0.479852406070991	1.46583859249237	-0.375881482099592	1.38399527791249
P27635	-0.156622918948513	-0.685478600436497	-0.814879845355671	-0.450233130674841	-0.363778255210285	-0.44930985931536	-0.28698246200118	-0.368820844033231	0.0951590086848075	-0.311251777681262	0.13119686027721	0.261061459421373	0.132284068296019	-0.282837835790456	0.232627318772332	0.102635069470404
P27695	-0.396594391564056	-0.0722249076433713	-0.0832896091971356	-0.646282736586927	-0.307635875464938	-0.633918424768228	-0.0435480413659634	-0.19863013760662	-0.0997364581138177	-0.0522794508921641	-0.349117986575976	-0.0974918177687632	-0.0376900845900801	-0.00558522994445862	0.184651572857147	-0.150454421713241
P27701	0.494912733255523	-0.0587435786047408	0.396846338259578	-0.382582126104279	-0.566681830744301	0.0461672525622615	-0.450816253072461	-0.245645349349305	0.10333520103696	0.232076211465099	0.10094623733541	0.374839581218209	0.0364615681089304	0.357125846524614	-0.331542899969879	0.070923814461378
P27797	1.08443638070729	1.32809268485834	0.979925410775523	1.139399221257	1.09655113738872	1.26725631078261	1.29078014796686	1.12755775911854	0.950644229298987	1.14671056851577	0.939068164477747	0.873581979983938	1.40629011693018	1.03105197710241	1.4183178062011	0.856494319699435
P27816	0.043509977701636	0.499881461334359	0.475008591671936	-0.163651641208699	-0.0474457178548418	0.111510272223341	0.380078108376971	0.291072434204985	0.0642262932413426	0.04030587388108	-0.385960067990145	-0.184690169938655	0.63034141040534	0.233225119547273	0.0946612047889493	0.108231272169806
P27824	1.24452068698022	1.15700817031695	1.23453625755134	1.10696268619274	1.09338219091509	1.23314319686141	1.23707804062358	1.21082858892755	1.29014775425098	1.2783206099402	1.27025385311735	1.33578839746464	1.32231845296424	1.18166538334697	1.33702062564336	1.27991394915957
P28066	-0.0279541828457369	0.309380724708995	0.376844517416041	0.150600576124256	0.284112028698319	0.252175448987671	0.311823240050108	0.107329530762276	0.0496414492903551	0.181387551004066	-0.209752033055807	-0.158322430960724	0.195263030031178	0.14849717159774	0.22434287697947	-0.062704913289911
P28070	-0.0181271716131681	-0.214383897448277	0.0731564627212532	0.0415095212433102	0.106733066325466	-0.00887258193697773	0.0275910260052164	0.171450603100704	0.0775373667474676	-0.051120630936056	-0.0729390582889914	-0.0889158137547526	0.328723617080135	0.00653538626981543	0.100136961370325	-0.091456079293722
P28074	-0.497241730798172	0.0713965185727943	-0.322158291971276	-0.157299137718034	-0.329484628388419	-0.325828802397801	-0.37066990782428	-0.633064186967917	-0.196984674300388	-0.264037989330495	-0.300866159857593	-0.282659939073192	-0.181887134703912	-0.390245418067711	-0.310475565820042	-0.233047326229777
P28161	0.712624602049423	0.590311405614449	0.922989734445847	0.750784086048759	0.732699869452165	0.758337365640093	0.857529449277142	0.843395779918185	1.02270549146068	1.07567204573794	0.414867792120241	0.830075316931501	0.736921882200852	1.04378930070055	1.45958930218127	0.672582975957384
P28289	-1.14170205402518	-1.64391257077263	-1.28828975142195	-1.10336857804137	-0.837381906672326	-1.10016163015278	-0.685202999309805	-0.840738254031697	-0.706387941050115	-0.724643095185221	-0.488589243403311	-0.362020490456275	-0.597250367553343	-0.81735634878228	-0.452433077498126	-0.70127362372671
P28331	1.39748987517872	1.1993334171421	1.33157602921052	1.42666462569913	1.33486864802809	1.31793320278639	1.29578056371155	1.45295011234053	1.34040672356082	1.18512669352132	1.49633218728204	1.33073504023328	1.19747134110531	1.3517577469531	1.06637242334601	0.968689371429001
P28482	0.941353465010392	0.859997579920439	1.05435592772488	1.02561541994027	1.12133413624689	0.938256615543965	1.08621567565754	1.00825459610046	1.11278229186321	1.31098560113605	1.25879106831624	1.33073504023328	1.12827215590978	0.995063246689765	1.25419735921125	1.1137543691084
P28838	0.0560566297770744	0.474789898066604	0.396846338259578	0.175255793292001	0.0794782350696612	0.0286775052358322	-0.0955271996990925	0.0106302035933548	0.230267792664712	0.462909297737322	-0.682149781092361	0.0713074709062648	-0.0346306691565767	0.316584331685155	0.148861874080091	0.300106783341254
P29144	-0.475692168944445	-0.545335138552933	-0.596560900330387	-1.13398806590783	-0.605165436363863	-0.816093521807286	-1.07002024476294	-0.822662528901156	-0.677267314511698	-1.00015628587871	-0.725808040596621	-0.877323804209337	-0.781706834541694	-0.790632738554044	-1.05429449945969	-0.933794689504778
P29218	0.385496467991393	0.689520580535272	0.650840152706492	0.599713436183574	0.634112265528021	0.535643016227115	0.510872309824864	0.533768444173701	0.682910602584448	0.811055767659024	0.673973424430002	0.681464684222002	0.647701773102674	0.459914852824731	0.691521539755252	0.645740190870446
P29401	1.19950963922035	1.54174754560019	1.51790580359448	1.39586124605963	1.31963688229941	1.3444903715679	1.31054617871266	1.11086166304305	1.31899580916869	1.48383120012861	1.27308770750909	1.36287745634992	1.37810874337271	1.51405759943185	1.55202913305985	1.3935075193478
P29692	-0.00315872109718746	0.173395964031417	0.25423349895927	0.197541684225251	0.163629988818865	1.19976228504246	-0.3012427451846	-0.112750680948816	-0.084908510648985	-0.148608086052187	-0.144152628902229	-0.531470129472683	0.0114470669994616	-0.121012679706454	-0.0203616292009054	-0.206330307099845
P29966	1.42063609603248	1.61253149811869	1.8401264195071	1.74253475745405	1.81471933939834	1.76889015635288	1.73891366010822	1.73942712735116	1.54354297381647	1.84591710783369	1.59069602731925	1.94179968298893	1.99062524264647	1.18879150253136	1.63490196356078	1.65394579729486
P29972	0.111609305813263	0.990478077524122	0.685039160227983	-0.331712913509519	-0.058616729203782	-0.119624224028535	0.323729288305493	-0.360165661564445	0.285189307725657	0.709232186936704	0.157654791541574	0.510277870314673	0.133841010753076	0.292136539813333	-0.268926575265622	0.304865429477312
P29992	0.534417268621302	0.923307013036367	0.868332216553932	0.428094666020572	0.567146973259934	0.629785711033344	0.729865192449009	1.65129373889958	0.668511247271343	0.793177985245377	0.597350843944225	0.546686692007027	0.328723617080135	0.840223421209886	0.672711765009018	0.561984794768254
P30038	0.65669084285321	0.83898297474815	0.365647736194112	0.558203914940264	0.39677639641059	0.373373138022996	0.479501278546265	0.512405650235563	0.283164120991635	0.381150143887756	0.542117610276492	0.745831771481079	0.608853510447766	0.606155541319498	0.63672094508307	0.454635053474721
P30040	0.197218426122092	-0.285580256105206	-0.267639017831914	-0.610678923426954	-0.221871233497509	-0.36724932675255	-0.20214962748337	-0.116252520759585	-0.239323408257863	-0.50926566387917	-0.260662141834709	-0.546420270206983	-0.322690124499592	-0.252935755475231	-0.486597736259188	-0.812827782235596
P30041	1.65612732988129	1.56269189835719	1.7171852117152	1.58381933488054	1.5225015448159	1.58339077379321	1.73891366010822	1.60177524217179	1.83332453986237	2.12124757518679	1.56882417585103	1.97901805835107	1.71195441633288	2.024659934259	2.42636423797879	1.76598371196393
P30042	0.368871340922258	0.875256200743625	0.993356168247414	0.927461582587264	0.914020419862978	0.827751230975188	0.990444095311963	1.06163026583621	1.07032698025224	0.883139711263163	0.985061614362787	1.08183530672943	0.97598554854501	0.94631201003109	0.964059690012036	0.881145259846578
P30043	0.14456843014135	0.453873514916797	0.0198366325275205	-0.373502977960475	-0.175600238270905	-0.0249715344968691	0.280394756808192	-0.0898864033858614	0.019405201425288	0.33213886865563	0.109736377555877	0.258267789643457	-0.59475863855835	-0.32630960622663	0.450504462213856	0.588314334166257
P30044	1.4765396706913	1.70516238188536	1.51697875081459	1.66453168751155	1.47554656968706	1.38734706812148	1.57203645277153	1.56067494717087	1.6837539594925	1.58761017791166	1.63311978510575	1.75248381569642	1.63113267431275	1.47208036291659	1.68712008486559	1.66472796497793
P30048	1.43187744511082	1.13694305393453	1.16380201164231	1.38187900293501	1.36013730814171	1.33466626726515	1.51597447345274	1.48563932951791	1.3266369402727	1.45812608020612	1.2602352115706	1.47109521185334	1.38236457648057	1.34632194646772	1.35697155440141	1.2670378137198
P30049	0.663553164159789	0.822687218296962	0.956852830850344	1.43320016263715	0.827549291888812	0.967050032332016	0.821359520977831	0.927787655741862	0.646268012356542	0.736275481109154	0.792285570766818	0.500835944316062	0.667918655904194	0.305704908218062	0.640077835921825	0.495842776961455
P30050	0.00626717021925454	-0.745785185144137	-0.0926250002516662	-0.0540732592450454	-0.221871233497509	-0.0259919501865922	-0.0762235278759237	-0.0549356021936805	-0.706387941050115	-0.325419355255639	-0.365434612171389	-1.19309560516035	-0.277631313151942	-0.211399804629016	-0.196850898522877	-0.237883363796497
P30084	0.752083968613162	0.523895795318859	0.593451924185955	0.767629386896901	0.924547816005943	0.761158242009648	0.816017192434607	1.24459700465897	0.775338325446301	0.790148294330061	0.998238021756678	0.835681392091777	1.06295248921164	0.790325263782951	0.721691579700747	0.82203172663476
P30085	0.301045078279982	0.0797779200251113	0.363761194718921	0.264333545152195	0.125272753128617	0.101646499560305	-0.170157213675753	-0.0268733601923771	-0.161470812474716	0.19012459135426	0.253030512423736	0.435738721149308	0.199478308368276	0.199290962828614	0.293001012567259	0.171735783390104
P30086	2.44331384141888	2.25997029005495	2.25748465844869	2.38709537398353	2.38389400520245	2.40269597511945	2.45160554494839	2.49439018753471	2.66645810196142	2.732809530542	2.71114216782673	2.84604236439843	2.67909152522984	2.59169431415642	2.73304462211769	2.60824235814847
P30101	0.725049334284996	0.752297363582653	0.685039160227983	0.733459708232265	0.697546702813392	0.695873765163819	0.668441524734223	0.814373815907396	0.850389001432821	0.931036748178358	0.889505884150396	1.13944600610819	0.790954021429896	0.793056647763445	1.02372420727259	0.794873153908215
P30153	1.50097490476107	1.12902993639076	1.38816043485375	1.17447074992296	1.42193407466134	1.32579905308	1.41962280152543	1.49678600047717	1.39262921487307	1.42582481572951	1.59583573157885	1.58573962048722	1.58606103368662	1.40951883775158	1.41033659512838	1.46793903442115
P30405	0.309806789328942	-0.385983557590631	-0.214349652393764	-0.158564350145052	0.213751679701683	-0.279260020508816	-0.00247917517959537	0.070050100439821	0.319922613764427	-0.149961498088766	0.387199699336496	0.0223063089452176	0.428572069005968	0.290262504683287	-0.0856518118385995	0.233172667418498
P30419	-0.116911552538332	-1.27338324605514	-0.465937581946554	-0.149762552137903	-1.03597772515534	-0.0178759683111947	-0.0762235278759237	-0.365344588568755	-0.783891077760439	-0.526290369786774	-0.479744353161983	-0.641529005995484	-0.327541779829115	-0.730260056539363	-0.518578711889449	-0.542806181908468
P30519	0.121948016635226	-0.468252310381661	0.137004285196579	0	0.0210734932463826	0.0258695984586029	-0.0807122267678856	0.0295129973440735	-0.143774153186583	-0.0747128796037187	-0.0580103820112591	0.14922860680274	0.0794550253007292	0.179331896680876	-0.0661631528823272	0.0988761457805275
P30520	-0.227846996137038	-0.0790893874234855	-0.163880698225499	-0.281657787574655	-0.253356878011871	-0.312623560404504	-0.48212740518883	-0.425291000298446	-0.35789035869796	0.595994134645735	-0.405209508890121	-0.350841389566742	0.61968955593757	-0.608239966836598	-0.762677656775537	0.566451048386594
P30531	0.422558607178236	0.270092544354347	0.176953243793753	0.408441362802361	0.544398028605327	0.604854957722307	0.549022709889005	0.250374553006465	0.309639707323914	0.375302104989409	0.198441297016896	-0.236366014786822	-0.0532152968524827	0.191238810375487	0.39894285682654	0.159028890636749
P30622	-0.262852851073591	-0.173678816166407	-0.846939467664054	-1.6969205911192	-1.27664483257262	-1.59778817575163	-0.454901552808254	-1.46274665000841	-1.52743709131431	-0.682172011738592	-2.21027811710791	-1.19380227518063	-0.718030885212034	-0.648207360617791	-0.799759709925099	-0.722043537400553
P30626	0.88082938850765	1.14007722506235	1.25063278664791	1.20493707636445	0.797521852415639	1.09360809499932	0.948478765754617	1.00426455128187	0.410523363155855	1.16871167091831	0.886923928645616	0.709374890066037	0.957461963011914	0.886317889844604	1.02555917621119	0.845217274971379
P31040	0.639177599765796	0.773758277580458	0.601992785991798	0.855175458562398	0.829986940841232	0.794029959506955	0.698290366805203	0.817067726685285	0.346744994929432	0.420630536366239	0.542117610276492	0.524179757329097	0.771585225321845	0.459914852824731	0.530809421880021	0.529791080213881
P31146	0.447675290573018	0.330366718895821	0.571554214217129	0.562096577160165	0.644052585096307	0.571228925029818	0.618976850584065	0.871147979476565	0.358837498609632	0.426073511044269	0.807112990436283	0.695574856607963	0.281405373402673	0.322544976196465	0.394042555175048	0.520278838778571
P31150	1.8583124611745	1.96710815816859	1.91164844078399	1.80110555544557	1.90643447350835	1.87752903993268	1.87593324221026	1.90924823572774	1.98670452092812	1.97821898626757	2.07283634234133	1.99683134518201	2.08030210760788	2.01025447932087	1.9580250500237	2.00989059187059
P31153	0.325741275028712	0.363892070977883	0.530012180792054	0.483514633697914	0.149889316237263	0.115573618205608	0.211653544981488	0.220110546359026	0.314802384534385	0.297869242148925	0.0607652081826817	-0.053433139279519	-0.546898059047283	0.522711967398858	0.275479745684568	0.298056184523389
P31323	0.591050702532451	0.108161808339135	0.257999118872261	0.54637442549	0.669803944800532	0.443532664887842	0.622642835488738	0.778270441184184	0.548381574877236	0.587667395056968	0.725955982053026	0.832884611312735	0.736921882200852	0.571792964525764	0.739133194564113	0.705478342273234
P31689	-0.254712680874889	-0.0139638392295773	-0.237833657453908	-0.718036110630627	-0.22588821324285	-0.309366386559944	-0.43473694493221	-0.232857155292884	-0.0716195716884159	0.0531866640084427	0.0793430606568111	-0.452883165044308	-0.227240423270258	-0.0169132302732146	0.066556219468879	0.00440312582946802
P31930	1.33312124309842	1.25163128958911	1.07789458606601	1.44788038056797	1.27629469083018	1.43677395185408	1.3081093388446	1.41744200290071	1.02886116964014	1.13978311937496	0.89207744946408	0.995024152972866	0.751598642407749	0.924779469591827	1.05071075313717	0.959284819858575
P31937	-0.221699513645739	0.0828888534339976	-0.269439080941156	0.112857437991085	-0.552846703413539	-0.330855321704625	-0.473623210950409	-0.321805632290546	-0.284751987221813	-0.254366111665549	-0.206879969263593	0.0492407939297382	-0.0832668292327509	-0.161872120329364	0.0328469016072919	-0.259284453923112
P31939	0.12535439251541	-0.0846422675832523	0.318654571298621	-0.0249094210373372	0.195004402443157	0.0192671703894211	0.0811086418497106	0.215270299180683	0.0306630069234301	0.39268550694736	0.327987637974857	0.456496851259724	0.438213320965842	0.181582366197331	0.3044207131081	0.272194401919973
P31942	-0.0809078840815093	-0.449193841732775	-0.0362150345971626	-0.100616579817473	-0.310710226125212	-0.205098508622542	-0.230120676259171	-0.39008814387396	-0.356000389502603	0.029196739614558	-0.262222663045096	-0.135633679297394	-0.410758082244466	-0.0827390175019973	-0.0929842486899501	-0.0991798109988435
P31946	2.51708089293122	2.11086403477789	2.65274424610086	2.66067820554082	2.65888639851683	2.65223256187095	2.61755230553649	2.74134919602544	2.55907116061956	2.56426906039977	2.63531606762686	2.65357015582011	2.51987657221945	2.56168813877486	2.65342731573637	2.6628735980752
