C1	C2	C3	C4	C5	C6	AD1	AD2	AD3	AD4	AD5	AD6
P20073	0.558713439996244	0.119308913188832	0.301136007339702	0.280566536521369	0.324280843928643	0.878348373461888	-0.0615797386471762	0.0192348232939737	0.0507181803386794	0.848399839526283	0.775720128359832	0.531795712493373
P20290	1.40172450390381	0.765940653299682	1.69408996123571	1.39396238990321	3.0494414455799	1.79278850464071	0.114882209918498	1.3740146504232	0.97240684586968	1.6479641945061	-0.638658299632579	-0.22670443018955
P20292	-0.150949618788492	2.03435925827004	0.112801490945743	1.1070663898864	1.15821200590506	0.355109856817249	-1.03835980595674	-0.906376152350403	-0.398791202003298	1.37058156247594	1.15556209562951	0.486419233973267
P20336	-0.978478424751089	-2.45341362636669	0.137698558504879	-0.0812108398571575	0.14469670928785	0.259642663122432	0.287019511366477	0.827106707888534	1.05174795942497	0.096137264382552	-0.418074027171939	-0.545936120587343
P20337	0.143944234733486	-0.654215699647105	0.206856185155178	-0.169350950040758	0.45659634984887	-0.571147899201044	0.679589177071625	1.20253117407985	1.21822714829407	0.34189819418213	0.720810703342638	0.318824382634397
P20339	0.0818155827251648	-0.0762836508211975	0.521453569682488	-0.253606556972752	0.261221417261879	0.302375803061248	0.401240115556427	0.611984283327643	0.557931132165297	-0.0103455611978543	0.0317451246722682	0.0164997425446439
P20340	0.414988453961246	-0.268225234084666	-0.515723986724622	-0.109075351492926	0.319842909484583	0.173379311252546	0.359036260602436	-0.478171657058559	-0.233132291365629	0.147853727021578	0.0395466603123806	-0.134368617209399
P20472	-3.33445198088283	-0.17297204398028	-3.63850654238943	-5.67396912424003	-5.11964151973251	-4.83567503127961	-2.65813108069653	-4.7821522751076	-5.30979458029447	-5.66903816594657	-5.57396201588837	-5.01290440871994
P20618	0.552299804518616	0.0938945891001383	1.2331815171989	0.305115081115611	0.134110651364337	0.664445440294454	0.292740805330053	0.68606336811997	0.221822911599915	0.423444106713521	0.465355604113207	0.274323572452291
P20645	-0.402694995314128	-0.595332363343005	-0.02048840605861	0.858838183944102	0.609289737169904	0.510283262707138	-1.71770590523195	-0.0117629568081852	1.33864425778269	-0.729806432217073	1.72865311328109	1.08566355803019
P20674	-0.716375272178111	-1.11610146776282	-1.03463958113813	-1.1328706652754	-0.700434057753379	-0.74694039386961	-0.925486344974981	-0.79331881459703	-0.705691311671664	-0.868914799551748	-1.062905156417	-0.930756556864812
P20700	-0.452406651977219	-0.570726759510995	0.547615437324195	-1.43259430132622	-0.844218508026779	-0.924486009323346	-0.493846634859447	-0.212217027018356	-0.383629838993757	-2.15784638058798	-1.04808216928234	-0.896313758150271
P20810	0.34668686044999	1.33415275319814	0.899227383187329	0.0675295761377869	0.407553402071093	0.285178100305337	0.537733557455781	-0.192710634235361	-0.419547016538617	0.0113352377237783	0.270989401074623	-0.201357899167459
P20916	0.337401866194423	1.02909285095584	2.19350961847363	-1.74661508054943	-1.59166574270038	-0.201046460283261	0.219780873850643	-0.135924517567181	-1.09923098927625	-0.119352780517803	0.124854555964197	0.261464000160681
P20936	0.906672525824049	0.754245809387886	-0.974242817999507	-0.623306559667558	-0.261229353194374	0.55244379926795	1.4989368798531	-0.263243786427482	0.477907314735116	-0.0674263561373873	-0.398580984166079	0.415918254996178
P20962	-0.409618366119351	-1.53985309545383	0.379522606431513	0.368560416039901	-1.06317656071686	-0.518150123381685	-0.939282252038945	-1.16853188682826	-0.910423392004251	-1.11218489456311	-0.402978702072053	-1.05930134045724
P21266	1.54302599600922	0.849414835539697	-0.791188955013286	0.0658220001320109	2.2663884409385	0.136897071148775	0.58248912794676	-0.933638156853036	-0.133176064458809	-0.561728302933949	-0.524415251964973	-0.5997559379722
P21281	-0.125343101375255	-0.621531047805847	0.544226803250498	0.302368625538788	-0.0477271635685433	0.479288476455994	0.189948176500946	0.294549172481732	0.297155537362984	0.587629603518574	0.0845810717692114	0.123020607431038
P21283	-0.482031728127391	-0.745057512613513	0.392074668911808	0.269342684139	0.0853862826150294	0.320788346387019	0.6812135844033	0.492386059575062	0.471735530623869	0.727456493552876	0.0849326029113925	0.540098330322536
P21291	1.29643072646268	2.10604667445091	0.835716758426747	0.540125946506333	1.59738004328089	0.40099714073222	0.791061783392308	-0.365715428733886	-0.933197314299304	0.157597583234872	0.72209867776513	-0.357643498014171
P21333	2.08921024313569	2.33163321713139	1.20742510719399	1.12147527644881	1.18783543192637	0.350173080556783	-0.371567506778183	-0.093529109696381	-0.332330527805793	0.132290749344477	1.86466089674656	0.108440829761562
P21397	0.127091600793863	-0.432655912183119	-0.440514988624021	0.220005139116885	0.362159142874006	0.334014087077501	-0.528006558315887	-0.665937095339451	-0.280135840940724	0.185789692190009	-0.200304791553143	0.204472039280445
P21399	0.472899924118121	0.594813241622745	0.624412353053532	0.30471790268406	0.364558213927826	0.461636183895576	0.128718626021933	0.148866851622886	-0.444728884594145	0.575274202264943	0.491182466377176	0.0132702942451642
P21554	0.578540449071815	-0.17748889370124	0.394384445521774	0.485412765551658	0.061262382969828	0.720444307294376	-0.632747460458598	0.948031840246837	1.07447048283159	0.683961520573294	1.25743125452593	0.826802475483646
P21579	-0.271611929069483	-2.21299675131348	-0.150670284428701	-0.113953851989642	-0.193247638268055	0.065629152040578	0.47830285379783	0.403772477631233	0.736803984892545	0.223702397008297	-0.422106843082684	0.0614927754641395
P21589	-0.0957633427291107	0.756903162728583	1.10451492241336	-0.238114448003287	-0.29488036451373	1.094604692933	1.31857996258862	0.41943756088076	-0.0679845587617717	-0.0732855247806635	-0.543537741428454	-0.0701797118431496
P21695	1.38759085585542	2.01082862111974	1.38324028423618	0.81096727567518	1.40453866576782	0.715404197163598	0.570674836475561	0.685392148649376	0.362430677322282	1.46559705702604	0.672412940583765	0.341340781932264
P21796	-0.832395159930492	-1.01870390837506	-1.05217017763353	-0.547958514534379	-0.228691916282241	-0.685276230983483	-1.72792928648389	-0.959176071279182	-1.04127046681256	-0.864900230874347	-0.769120702775121	-1.05626806772778
P21810	2.5261116048105	0.463104142123544	0.787503484572171	2.07757883144533	-0.86906282904674	0.238490177749504	-1.83480841771972	-1.16116662143126	-1.05677820087816	-0.701941163604071	2.64160987237076	0.228747070862228
P21912	-0.238180453403555	-1.21482410059094	0.4970069279613	-1.08027405207756	-1.34102274087688	0.616944954165526	0.436489017783957	0.396574033686796	0.147490088482348	0.738187697884	-0.865856518569924	0.526122047875033
P21926	0.693986079247093	1.21483255269305	1.48502073960082	-1.06917871758519	0.495243721135798	0.588921381420033	1.45890497538269	0.548981157026216	-0.78648306104271	0.201467719592166	0.564677692099797	-0.484027221341427
P21953	0.0125809597390359	0.911195781852909	-0.193814541105207	-1.15580522369684	-0.00366598096979673	-0.257653316638317	1.12283699804381	0.919949530973491	0.0666576794837793	0.62448962126584	-0.397102776369271	0.235976630405772
P21964	-0.390942229338868	0.67011937148571	-0.661216565459087	0.372102405792717	0.840587138051383	-0.0317687372167181	-0.335371120701618	-0.577240381827333	-0.631835942173887	-0.0762666481825867	0.376644660841336	0.224954324771761
P22033	-0.659805884891015	0.423881279892998	-1.49662061787363	0.856361921902766	-1.04806318385115	0.0273020500643988	1.37813029540252	0.830256504126109	0.982644958747266	1.37794907523795	1.43629381273819	-1.42711987039103
P22059	-0.241696238553977	0.539244583220713	-0.039503344713089	-0.0592786746945596	-0.0369111639170968	0.302444464540811	-0.0616732700293059	0.315547702088308	0.321753086020614	0.245172952345147	0.283435972494645	0.46452042116406
P22061	0.0988338526865142	0.00294092803588364	0.600539867452535	-0.0351085555112858	-0.0677800812807942	0.0621826001792508	0.586978231771361	0.541865571390616	0.313695976428252	0.299903866903658	-0.000239153566990166	0.346531563186545
P22102	-0.419273519546312	-0.145931227925852	-0.126986325001776	-0.322999565227401	0.919474772705287	-0.0404613457647621	-0.0730611562802585	-0.233156125766933	0.182841345956859	0.260848860647406	0.0102235973880117	0.240060996388311
P22234	0.823175758478594	0.800978991702717	1.1500935042999	0.177930713166627	0.232302275114164	0.527052617912716	-0.0344110288678501	-0.377671143447799	-0.802390029129081	0.121444607848796	0.235640857099862	-0.265409633048075
P22307	1.0306730437307	0.586283455258018	0.954065765373663	-0.257522375572496	0.783046136581042	0.319427832621143	0.767652167712693	0.57543275994572	-0.91694293797664	0.351142960878442	0.169463777294296	-0.358598778031738
P22314	-0.7566243123148	0.516989625082877	-1.40191996989398	-0.398869837840058	0.461085321969281	-1.10456895895797	1.0261866627484	0.261434981919308	0.119454680417934	-0.149902570100686	-0.337764839928102	-0.176480130272341
P22392	0.208827512976751	0.882177802353268	1.34908653712294	0.109559613230316	0.152413791537237	0.879254703303326	0.577791214821226	0.787203395411444	0.364721110996382	0.289781268628812	-0.00624937252802273	0.0990140305915319
P22570	0.357399352971312	-0.687119558492965	-0.933401903188938	0.586757204278578	-0.1608135941985	0.735177819048606	-1.09030127696428	-1.15400061561368	-0.03841218761565	1.10236874558969	0.64441904592927	0.671920242105576
P22626	-0.738087931355313	-0.273309566170269	-2.18470882414001	-1.13492807132505	-0.67320354206132	-2.22538626804699	-1.66033246135264	-2.48923795833399	-1.18319277687673	-1.80298862982846	-1.07532863002316	-0.591006651750301
P22676	-0.000978567149459946	-0.805293377866061	-0.0717841656332872	-1.37640250180992	-2.40242881924869	-0.822107432231782	-1.95104688677873	-0.682707362604318	-1.31084229216054	-0.921307574269397	-0.0251123984616037	-0.491086914975227
P22694	-0.859295891033292	-0.391291704600085	-1.39629918316975	-0.206370763172321	0.433552414291476	-0.654308943985874	1.25811834098328	1.52128805800678	2.90358242228995	-0.44218813864326	-0.327184876047955	1.17096521493548
P22695	-0.178882781812909	-1.01868151285733	-0.589700457670514	-0.31531471816819	-0.884235817266069	-0.367753771389529	-1.02737494402935	-0.556104711514595	-0.88170101780742	-0.431985016631105	-0.897444051808158	-0.74163565567772
P22748	-0.628946675564271	-1.69019019111417	-0.28693288359221	-1.10654582121358	-1.40882899362918	-0.266702081741726	-0.124096385568563	0.0574862564057985	0.467313401782578	-0.0313224292772303	-0.999183013781596	-0.0263964232924826
P22830	-0.80873306521603	-0.543548373949504	0.118116402519502	-0.06797284803195	-0.30331393945375	0.448357441929476	0.0829683269748851	0.53588447385818	0.297181781057098	0.361353090259692	0.0683913418837986	0.0325613707814322
P23141	1.82996595573067	-0.467707039315595	0.0181196478540516	0.301070827588882	0.100140245190325	0.00807062289198522	-2.52489417210859	0.28211742436806	-2.12228647542938	1.333520504314	1.49490890790807	-1.23357784681548
P23142	1.57427941898932	3.15078977109061	-0.368882148987225	-0.743083653460157	1.24443344613661	1.19902058703523	0.149209234731096	-0.192029466528113	-0.200498410370984	0.0338748976601354	0.253910215343948	-0.105752956320423
P23193	-0.442679590091243	-1.03743041177682	0.445996355027204	0.0560819054203944	0.330693322245095	-0.508262321904548	-1.11250321460327	0.0417878700759208	-0.697309030749915	-0.303231677299605	-0.156658742332503	-0.396872247289991
P23229	1.23053410220584	0.404533260473905	0.592358027607817	-0.220302309587532	-0.779827745180438	0.68787617071279	-0.277643830450147	0.0233601594730999	-0.0821443255708682	-0.327404657090035	0.3326055832192	0.838359048172605
P23246	-0.182931807197543	-0.401034550700989	-1.24928678581699	-0.0988897062832143	-0.413264893531366	-0.262784382467581	0.0444751540408538	-0.682657083261932	-1.04637990896934	-0.259966085236829	-0.142563533380219	-0.416999640199579
P23258	0.234654969776779	0.486691120926909	0.298911961063162	0.130818243608631	-0.397810823534766	-0.219781507954999	-0.254228747653752	-0.0296512790522161	-0.12085995619556	0.120651616661452	-0.363733327130715	-0.138742483196914
P23284	0.317291769763354	0.494339118846856	0.178483920725118	0.464746326681328	0.403355352919825	0.82256685343594	0.175084400966629	0.522357961764773	-0.0136918884071184	0.721837439330173	0.508605020069799	0.223477139546502
P23297	1.50538605488078	1.79574793090864	2.03543907160688	-0.649254031037725	0.963664352198582	1.17394664277258	1.10550221675604	0.251563143187763	-1.18727021805985	0.16210018625326	-0.794079842840898	-0.687796743398478
P23368	0.219232199378515	-0.0741457539341754	0.897933968741681	0.510723972161429	0.179466802625049	0.927444330921235	-0.0557170078007443	0.926698017027406	0.799134745049511	0.997859094936724	0.810730862459755	0.654811098881354
P23381	0.148339163717489	0.565191041861711	1.44585361434232	0.56746674616136	0.99051872591697	1.6633376459226	0.366828372274823	1.57603738266758	1.12850587960835	1.01301508248464	0.803630219803363	0.915958164787813
P23396	0.0230248048130094	-0.558310629453898	0.682681744975486	0.411320409737276	-0.34447260434104	0.126234319231842	-0.0188604913535742	0.0778209583853621	-0.0931971815216986	0.255344931667451	0.286712535171362	0.188850099293074
P23434	0.0432034725495643	0.212445784860311	1.22336713319422	-0.357718018968952	-0.379581154650967	0.227217527506413	1.1378470062888	0.55454929620062	-0.133204166398387	-0.367816963883888	-0.381486033166427	0.0744432540205393
P23435	-0.924083466506414	-0.385273144139687	-0.918493315313904	-1.72259734565434	-1.70850611915532	-0.712882119446207	-1.00585808042978	-1.48950814452516	-0.910811000044103	0.582108783136323	-1.35381612653861	-1.8398437120806
P23469	0.762798407817496	0.438937327750667	0.0883850113722696	0.0832977794696526	-0.263050323513087	-0.956336230353302	-0.205674898252863	0.961069808000233	2.35588064293529	-0.694999690186786	-0.201212856341014	-1.68226538440157
P23470	-0.429631861343233	0.449598146461399	0.949690257884864	-0.143080681179988	0.779190827494571	1.99517901903478	1.4804148313142	-0.506516779969266	-0.764241689885061	2.25505819425387	0.515661774745379	-5.24815286599272
P23471	-0.0242383801074803	-0.337667910802238	1.09569991933279	0.335560468383972	0.685326121088536	1.17875620311117	0.696595471266825	0.536619880217177	0.187330842049141	0.552904332550353	0.0384773536174449	0.246682703679471
P23515	0.473015076667227	0.168460797770831	0.441018840364409	-0.525434969665096	-0.192133526338335	0.895802491189632	1.55112757809122	-0.240853271918238	-0.705506003655912	0.228412956827216	-0.684528130650344	0.3149456405432
P23526	0.872349517466345	0.887972647650674	1.37622408393424	0.0988111381379589	0.34443297530771	0.787032933724608	0.539754102512735	0.97624851196622	0.651837904655581	0.445704299330106	0.249293269351749	0.387130597929924
P23528	0.086207520945678	0.677850405272757	0.388600758034183	0.0447423035064161	0.699786415918012	0.436282816524723	0.79286200797734	1.25375398789983	1.00708950236261	0.386509040126511	-0.0223000125437485	0.40986539439954
P23588	0.0890255740893168	-0.397555030171177	0.292078777064117	0.333241717789349	-0.752655209031451	-0.0140908497087696	-0.120211831863015	-0.405860342070677	-0.27253026432668	0.225736098853226	-0.131268112276243	-0.219598699168859
P23634	1.23193940693812	-0.761677736529118	0.0353591437529419	0.0339732221944436	-0.230814109569262	-0.0327623556779112	0.417152733124326	-0.196514857764854	-0.0615350217801321	-0.310153749555218	-0.0065367536300638	-0.454105877284446
P23677	1.95066147951085	1.07753794576267	2.03928771958453	-2.75621220695545	-0.0543658086022499	-0.378807300056127	-0.387625031529373	1.94535358074898	0.412805263107658	-1.51400334147686	0.771670041595426	-1.4457851858448
P23763	-0.519338251866513	-0.937899530523908	-1.07112477907819	-0.13740890681693	-1.16712736353024	0.18583812766334	-1.80705715538248	-0.522458368099698	-0.77786507667757	-0.830054781722569	-0.0216862235128212	-0.201020376424492
P23786	0.883922004405215	1.24126070461883	0.589838083606379	-3.42804889516553	1.23940495263125	0.2050841250838	-0.386074678377572	2.33771707902698	1.74326703226134	-1.49722331031249	-2.11219347687471	-2.15680562141056
P24043	1.85845247144544	0.530645340926467	1.13033048405137	4.21233283139625	2.36332016581608	3.80645528797304	0.00386132690492955	0.313962622999898	-0.233377595572225	1.94843093737547	5.81212932868101	2.46202587428339
P24298	2.29541633029439	2.43342540950969	1.71767195152766	-0.028065249846198	1.07484802457793	0.65635392005888	0.239046800716801	-0.270457556931057	-0.585240732854369	0.422710922647223	0.490043138433664	-0.267468056641973
P24311	-1.2561939292629	-1.69110846682082	-1.09918589921719	-1.94037201928609	-0.661647465695647	-1.27476652695131	-1.1514310008702	-1.05280346407273	-1.66951239583498	-1.60665300492451	-1.58124389183217	-1.59147858493489
P24386	-0.253092219764197	0.0124744014855526	-0.514603851195376	0.837383774574376	-0.318956433077208	0.133922960210597	-0.0865401445373311	-0.514960419653436	-1.38684610556429	0.521452337832736	0.150063283155735	0.513885360655355
P24534	-1.22502040490062	-0.261998795098708	-1.01312499253322	-0.277084171754657	0.260489863816667	-0.408001449550648	0.868988559051166	1.06680839459653	0.639253994748781	1.14391583085611	0.136955094224947	0.558401672133151
P24539	-0.861625893050978	-0.870923569644128	-1.0723208541696	-0.620883927042538	-0.542755606873859	-0.530257550523946	-1.6074894806877	-1.03621620772792	-1.22172198635641	-0.801644486525293	-0.481408657572288	-0.629663724517231
P24588	-0.719739606306261	-1.76452628717235	0.117382775250634	-0.836500277442164	1.17567486915918	-0.357898699531278	-0.339184777902421	2.11674339268648	3.03309064425531	-1.19591082703489	-1.47441497206533	1.02726790333469
P24666	0.928018259368461	-0.0881280772873504	1.0836993732064	0.316767844861099	0.692687493003225	0.245018265803951	0.31607275761204	1.02751952927777	0.571919051894175	0.1983753008895	0.456884866404174	0.315016192753515
P24752	0.230956790842593	-0.190376542396134	0.942324198470953	0.175414331472167	-0.721918493434509	0.305731975552044	0.659769820126352	0.112561793342028	-0.190752715595942	0.324299914406379	0.105653564341028	0.140803591096874
P24821	1.60460710577076	2.01031854449407	1.87751039606065	1.59939403250754	2.35593278447865	2.77266479133415	0.465949276616381	0.727075981626622	0.132370813151733	1.69034687409519	1.52225989605466	0.716239258252211
P24928	-0.112006783457238	1.86390518287145	-0.544438271933352	-1.20347601833826	0.987593835944212	-0.399078162884035	2.30015877149931	1.28601589182137	0.249925321186708	-1.43433964466023	-0.446638057511122	-0.0915479640217451
P25098	-0.930347277038379	-1.3828269811501	-2.03102722975764	-0.335168297826517	-0.900429995069149	-0.664835963600865	0.313850347053231	0.224199835521078	0.329800295425865	0.0370282884779024	-0.537511003745333	-0.179647031218488
P25325	1.48603717443831	1.53485834161052	1.00128034629188	0.438431192469429	0.624963187072525	0.540739998184387	0.277723417660364	0.288058259960129	-0.664373985196768	0.0200088637357963	0.396816156236254	-0.291321752655884
P25398	0.16676679048902	0.300389672349915	0.997134540702625	0.429263955513809	-0.376192576512274	0.213780075575089	0.456459327102339	0.283822930507336	-0.130004918390865	0.378638419733752	0.567761408405049	0.300232729042332
P25685	0.325629440352466	-0.168075308295324	-0.6117411173502	0.162201324249618	-0.0818552252169372	-0.871656259591281	0.0976488131843596	-0.304100148410457	0.768548301495799	-0.498524525947711	-0.419324626082484	-0.16393988580085
P25686	0.318606020948459	0.0943883124889949	-0.393504269560104	-1.00160553016744	-1.09089423512152	-1.03347367346179	-0.0349967512626336	-0.965617135294839	-0.430008267808845	-1.30710497823501	-0.98437978603186	-0.618871780750311
P25705	0.184648899918108	-0.793025837981535	1.01954949788144	-0.310643097734479	-0.719891282535184	1.0424773777123	0.720139425509124	0.939480641515829	0.102143371539737	1.08323220532834	-0.376954073597256	0.712566943854809
P25713	-0.647198787138421	-1.15153730211034	-0.448397390522671	-0.0176679059630226	-1.56177823744478	-0.626228059781712	-0.272632949749824	-0.791090202798056	-0.0122209223275606	-0.469338896006952	-0.346887888330561	-0.191093570202081
P25786	0.674422127941096	0.389920928963005	1.02690706675697	0.111304759928612	0.0743414179677597	0.562943747641796	-0.0841624614909619	0.355032966401244	0.0719430629708213	0.30370226450696	0.258612620724043	0.160530406576337
P25787	0.799954388909132	0.328596716991877	1.35823405462239	0.0867208901121592	0.211701145127288	0.693534757043599	0.440650794710467	0.821830471436115	0.410087307935817	0.343584079954301	0.229365302090714	0.295744321503614
P25788	0.562895807739513	0.237625884018842	1.20862781803942	0.937254274202755	-0.32261303593277	0.856213527939483	0.24888206628156	0.644187762348261	0.180318731371096	0.791122787373338	0.339477947276044	0.0314345842963764
P25789	0.797751333291414	-0.175481683784987	1.02743374507553	0.390714251524773	-0.042602394442455	0.486195192014731	-0.162874133736254	0.212525872069968	-0.612450469704076	0.378787029350427	0.154870208900878	0.181442175549754
P26012	1.65655986425722	-0.244464982550444	0.393915821110907	1.49000968500832	0.303862740297057	0.937879083480781	-1.01424828732834	-0.594024635368891	-0.719357006069791	1.13778741282865	1.37095358229173	0.792031821235854
P26038	2.13197216968245	2.03971779198941	1.78029086817579	0.543206277376218	1.12965077785303	1.38556797018334	-0.217660034170804	0.214039426725004	-0.648003981809455	0.416709383081188	0.332865646792576	-0.13236514209066
P26196	-0.378227427693164	-0.719126999849711	-0.614848373641689	0.315033146094699	-0.383308034263878	0.318970952043365	-0.566716859542382	-0.428848462236309	-0.715368088512508	0.386891201701976	-0.201244086008076	0.256012464005268
P26232	0.593902087498398	0.269522360669665	0.0206731013851756	0.220701705145417	0.586834258383597	-0.281155879049564	-0.324289242333429	0.258747937202047	0.340155761877801	-0.201538146365525	-0.277340415624553	0.15213350711015
P26368	0.251528171377026	0.0174110997274537	-0.657022127611536	0.466426300956319	-0.487610825605956	0.33414213500884	-0.273567473660683	-0.250266267430454	-0.751213615671845	0.15455103153302	0.498820147410434	0.166908813639889
P26373	-0.389644459186107	-1.10516971032145	0.0434745563885055	1.41871667985002	-0.267267571998632	0.0422232006451436	-0.194393022354605	-0.0296131514854585	-0.0202754586010045	0.735827331629502	1.05301493864622	0.539408530953393
P26440	0.173776712938306	-0.405426803199929	0.791776809422914	0.307989368912959	0.453159157146272	0.765466722845951	-0.588936750919385	0.984596696056845	-0.00388004541829376	-0.199829210519906	0.0126377716985651	-0.375965358327254
P26639	0.475653971406638	0.395751758527401	0.947079408161844	0.450076701829753	0.104739474398353	0.568960897869286	-0.100908396825091	0.773246810857422	0.20972970174618	0.626686894202976	0.273673135491536	-0.0658591412971246
P26640	-0.524731106979281	-0.130931661795141	-0.704778077672977	-0.771202160880796	-0.125155812412255	-0.958823732385561	-0.374591799305026	-0.661388050336411	-0.348582025514519	-0.38142884180911	0.118230286761312	-0.0982798031057633
P26641	-0.780603695353594	-0.167916572695254	-1.00920470849304	-0.0923669764489906	0.233515214313411	-0.192938234037524	0.51073485542964	0.729197144862719	0.26027124500283	0.910961859951607	0.119091067292435	0.249073263653316
P26885	-0.435928377078026	0.648163527025656	-0.638579485626178	-0.401406570579869	-0.080646704143207	-0.779339720847534	0.944025449848655	1.20205410200073	0.533111489722085	0.444256252483228	-0.369487874778806	0.536641712801092
P26992	0.10865178924468	-0.0925897491022431	0.135192260143953	0.362121643712769	0.0586439966957202	0.15296576973979	-0.523793806671575	-0.860056796944006	-0.761837645114955	-0.0890869544106797	0.057048927539976	-0.176639714169448
P27105	1.69711138091483	0.486214650847571	0.59147665119675	1.0125334259797	1.72670695227318	0.974646711360167	-0.380272941357422	-0.27172590631955	-0.707455298272271	-0.133145431009917	1.50228068695695	0.0398861457454962
P27338	2.93579936305751	2.1012143880212	0.794906550316357	1.46973877145315	1.96076378192411	1.44985788656659	-1.07335950279857	-0.820129617923684	-1.1986473964202	0.680327819051928	0.245013095060129	-0.214701663883042
P27348	-0.959382507640702	0.124562412452959	-1.39965709188501	-0.123092686909884	0.367296525385585	-0.770312020270356	0.281605570970818	0.0250166431120949	0.415831681639552	0.0188445832617007	-0.528080513511833	0.331427382366306
P27361	0.509420648084175	0.925892954517287	-0.950845667478743	0.232360476544944	0.12904365662266	0.152865646684294	0.503159024111555	0.0532414937628108	-0.166607272423752	0.232285103726204	0.0985288280065001	0.0550916082973377
P27544	0.851979209177856	-0.327605241387298	-0.424645600406054	0.907514594304562	0.936278278958459	0.13046073812025	-1.40915399759097	-0.549216036780874	0.0800825579236133	-0.0907227158681207	0.849044430036935	0.424812047154178
P27635	-0.473393023584458	-0.248393940656061	-0.183516977131773	0.323099339645804	-0.305264189499391	-0.48057852454318	-0.356533124082137	-0.426624388633086	-0.34881884769956	-0.309510605727903	0.113892616000229	-0.159552133079068
P27694	-0.249330999936902	0.311040564949429	-0.63887578200126	-0.321927339444191	-0.418200151075068	-0.718059877422293	0.5115411320527	0.189454630668707	-0.161510892525457	-0.669746368138879	0.324515183951837	-0.27561538289565
P27695	0.456686100111152	0.279496080354052	-0.120667747344802	-0.047342952207589	0.10925820922474	0.0101703779558388	-0.719696963435424	-0.344710823983904	-0.760811525566987	-0.37695472266526	0.186409751192202	-0.12186443898467
P27701	0.406345396501279	-0.238762557184933	0.600464241815259	0.196122559466064	0.0844421487695703	1.35673147981268	-0.964415746448702	-1.08450171059426	-0.40992306802546	1.59486209615856	0.616374502736962	0.760735680426803
P27797	-0.604238079210536	0.296700908020138	-1.12710609065148	-0.206614070917176	0.42089319255413	-0.316684961932881	0.966036694427249	0.921574064580632	0.411672590684098	0.689245334011295	-0.0948438000459716	0.492210002842769
P27816	0.996566753934095	1.81492759126504	1.23853136530651	0.51148556938692	1.39838219843175	0.674775805866591	-0.121265206828201	0.100556458811472	0.162658234751326	0.105811708690843	0.298283076929727	-0.0882609925149758
P27824	0.146148630841474	0.369553338396727	-1.03166530998367	-0.488385387218099	0.424654754402145	-1.28155608574931	-1.36589041064458	-1.40999124311678	-0.749481758509235	-1.76860091007828	-0.819038142287366	-0.944111254723429
P28066	0.811570391730863	0.302121986137783	1.61417864013702	0.153767118594956	0.270267800653879	0.459493957078797	0.685263149444851	0.973072153673602	0.376482140136098	-0.130642486228546	-0.140606586723415	-0.165856264308382
P28070	0.708071777452563	0.2088334926291	0.954149918794068	0.077890626906121	0.202586502563816	0.493206822585571	0.0077877579624716	0.530599691280364	-0.0953878945032291	-0.340855425892869	-0.342940581823581	-0.119142593535492
P28072	0.920645813754165	-0.565440325339472	0.270429825212828	0.464346663542234	-0.0106395516025127	0.466005546785139	-1.03458569607839	-0.0876308047318017	-0.0024360911835627	0.760175027407933	0.642440707435093	0.622680384890334
P28074	0.321331046270833	0.0556486978593287	0.765245508626952	0.123222045704856	0.183982539277956	-0.102299226608025	0.0947249575261779	0.294604234748708	0.0727571892839042	0.352789293442074	0.14620207547176	0.133662692717322
P28161	0.944671199535282	0.830711753272542	0.515155994153951	1.60367589673088	1.37857288142672	1.23484281490076	0.23243489130787	0.665749041098735	-0.551207637708616	1.33097152093467	1.68148392561708	-0.298285557061081
P28289	1.11611324191783	0.766375897830626	-0.177847262918096	0.592976075117792	0.624690501195115	0.263541248139779	-0.322219429769875	-0.537087742676929	0.0244745527455129	0.765344895750407	1.01353616625077	0.660660311152914
P28331	-0.696062378769831	-1.07107249853189	-1.08220328140892	-0.895235376992267	-0.586943204473162	-0.510520477819469	-1.25620146112183	-0.766026411629333	-0.430306128772911	-0.278705785370782	-0.973424183317084	-0.311927305586139
P28482	0.976380677700737	0.604655351759673	0.529738389197567	1.51048558163731	0.831892438415508	1.27350562561251	0.274738039476328	0.505226333669303	-0.0487838367238298	1.53612761993031	0.875877123719516	0.450323259312472
P28676	-0.364210538378077	-0.0309642825023416	-0.294435078486369	-1.7070561715837	-0.809484550882624	-0.526875289336114	-0.246833754699712	-0.51031190343204	-0.449344186461711	-0.398338888591614	0.320687416022524	-0.414182154272926
P28838	1.44291067907443	1.62733243822777	1.77217591513182	0.656345398137106	1.03586965213606	1.83715081024421	0.658266496814902	0.621835053524568	-0.553239699170375	0.29150035760942	0.279086555381972	0.0176316339053032
P28907	1.16922523239597	1.49476047946951	1.03160599172537	1.02280071386278	1.12403711756977	1.39008644191669	0.374972811382133	1.02199658172294	0.0278689520033071	1.31596762436332	1.79247192033807	0.53784888591937
P29144	-0.300592884914964	0.371664382651201	0.59020396970529	-0.638356836740384	-0.553550656022145	-0.184814343871553	0.455646949100947	0.355788324576173	0.0795170854639313	-0.0196307629039447	-0.318188200241617	0.20845352850629
P29218	0.879943826773618	0.733698807701434	1.22474746488294	-0.0316369542486548	0.576652515424072	0.942351555995421	0.522495029219496	0.328687098543297	0.0371331465533966	0.124575129784867	0.146297010834527	0.219724480136787
