C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	AD1	AD2	AD3	AD4	AD5	AD6	AD7	AD8	AD9	AD10
O43924	0.0553148400857442	-0.177710205302196	0.323643678574783	-0.488502747974319	1.12881707447645	1.01400122184184	0.739204819880649	-0.150499111321357	0.477688245620954	0.40026592318319	0.31846118224202	0.508582448678332	-0.0875898388877658	-0.136036252883223	0.762181296925574	2.70180640096956	0.0471805656417399	0.482727456431069	-0.0228250705940394	1.13534178956117
O43929	-1.09939031465436	-0.434209184232168	1.07370381542284	0.309686852585953	0.081249384250781	-5.53198351226179	0.525182422193713	0.244496108046296	1.44072568555389	-0.662045488298418	0.728728698950841	0.829695408006895	0.271135302310567	0.42861401635239	-0.244939219528552	-0.289703821574061	1.17100446669786	0.39663148352518	0.807440305899307	-1.21319030435869
O43933	-1.27649847906283	0.677087643489062	NA	NA	1.28740142855917	2.2632350040683	-0.498232399082141	-0.18500127432424	0.643717736505712	-0.176205410621756	-0.274399022028048	1.22811726950773	NA	NA	0.39307067411651	1.25292463244239	-0.743521662583779	-0.320832069279577	-0.295388482184987	-2.90105438020103
O43934	-0.881404167113362	-0.267208043681682	-0.0571827862772455	0.420039653332461	-1.09385088545362	-0.345880857886259	-0.495788772228626	-0.456071251329786	-1.63116896795549	-1.63462536606941	0.29944739996263	1.42505889310225	-0.866758504346875	0.00137476295704813	-0.976564651065255	-0.747997089015335	0.168726293891544	-0.757599460314994	-0.617852085629679	0.245805072674938
O60216	-0.93565141326604	0.00601753012633184	0.944944539189508	-0.32409584839813	-1.22878806649679	-1.64939305074903	-0.153728084439683	-0.521474196703788	NA	NA	0.307193708219533	-0.740213738842877	0.85700873748667	0.159169239046622	0.690821895826987	0.428242432302295	-1.01882306802411	1.29525037419658	2.33209476607674	NA
O60220	0.693848389635254	0.470765459139091	0.399985531595443	1.24562055808417	-1.66281461459632	-0.112702313748606	-0.150629476241612	0.469756905142459	0.0274893337534329	-0.0932441016806102	-0.533025310801619	0.0336238506950961	0.91051700767972	1.53960331469095	-1.25131601447925	-1.87033853955505	0.293666012382155	-0.261574000447655	-0.297890335274869	0.766802708954394
O60231	-1.47235621326617	0.239005962115333	-0.287105628414285	0.271469924062047	-1.43136613872616	-0.64662945678527	-0.0802326890922214	0.34653872197419	0.328087536285993	-0.225365507771641	0.93818115837633	-0.253892084362864	0.476306824997786	0.560271916773469	1.84952858940248	1.31141185376117	-1.11479028267093	-0.11983457031158	0.314627976811439	0.795176677634933
O60232	0.119898617415741	0.52644185763041	1.50363839771229	1.62560854125642	0.213179039417743	-0.395567134813183	0.755695783103336	-0.1620750032514	-1.726706114533	-1.66757711646491	0.444640399641003	1.24112921475641	-0.0134277896443898	-0.0865754430004447	1.61664641345305	-0.391000926483825	0.0548573271843026	0.902772089126281	0.981330333394368	-2.30233564740675
O60237	0.954976982964246	-0.0558077719670812	-0.647988035313629	-0.53421679116253	-0.0784616698663558	0.70613551389983	-0.516520708241527	-1.37854621879798	-0.0163823068166856	0.605605314478884	0.50626166884748	0.725903332550911	0.38779044618287	0.20703108426259	0.192141592629465	-0.0303566684570285	-0.474284259488997	0.114751403686909	0.0737822701945112	0.399362167710868
O60241	1.03227102628756	-0.259290883549569	1.02386896472197	0.415897408128473	0.619537846437361	0.058880976997872	0.743602176944387	0.51661821578626	1.14541346395368	0.398000112576051	-0.49209359070184	0.00277560600909167	0.00738947438162564	1.05114645213321	-1.52439818418836	-0.377702434702719	0.374085920577464	-0.84454658697619	-1.84969322507601	0.0537864381932089
O60242	0.214761102722979	-0.423471845402213	0.476226031126483	0.321187215477029	0.0532143342056399	0.123367036393813	0.0713531598828361	0.968446161967949	0.654357304270361	-0.405359423883294	-0.570090442256397	0.167084309386723	0.666227703849302	0.858830802926411	-0.31170055769848	-0.482808809485553	0.103344787496498	-0.597612243115749	-0.769688108478191	-1.33418447348063
O60245-2	0.681546005424646	-0.601464728577818	-0.68013528949657	0.506280225446594	0.1820418209248	-0.0687445927741333	-0.566090244741962	-0.0421234568054725	0.73857396085365	-0.443564523571829	0.505941655773804	-0.0386146274390414	0.123103527070764	0.355067084236148	-0.405265156122899	-0.579039273760734	0.72954889552622	-0.808951976058333	-0.0200116634538597	0.0364243397028579
O60256	-0.135620874781994	-0.00583518445776698	-0.426909770183664	-0.490108008051353	-0.162806992112516	0.270027838007907	0.301916452838113	-0.0849544754174488	-1.10848694944953	-0.0826880220347301	0.0690852723949907	-0.0407891573148916	0.013788397416085	-0.191595730318501	0.397938442361626	0.135036751890876	-0.0575176091751304	0.561976258042107	0.219793200164096	-0.241369448003718
O60262	0.0548851206108284	0.666743476879506	0.740691419028511	0.0737341299593525	-0.35922144469863	-0.307501675979804	0.0771393926730413	-0.336515474277174	-0.163343759617444	0.216363377152782	-0.595838618008509	-0.641448137459033	0.170157870069302	-0.727042143239128	0.696138735331128	0.879127471550575	-0.0664171261969796	0.284768375674339	0.777707197639693	-0.58440142002483
O60264	-0.726779819574074	0.647082972297031	0.138664132487701	0.649345316681095	-0.677973258667942	-0.778228527662456	0.327074544973199	-0.420545246560877	1.03142153717313	1.62031636079519	0.517662898700502	-0.153372275705499	0.258295737756521	1.18755437178485	0.0102081180125694	0.71940706938208	0.0530181943446261	0.685612972757576	0.884897886141317	-0.9144051066784
O60268	1.03306211067572	-0.520164205581478	0.467506037023934	0.689241250736772	0.2500019585136	0.442937839134421	0.162548630707822	0.601924554560338	0.455374271314528	-0.277909783113331	-0.373804610776482	-0.169480162009025	0.294286247266958	0.203207482263758	-1.27660165617858	-1.20835224443151	0.262801812607442	-0.952414126158398	-1.33952315230207	-0.515289773243414
O60271	0.433920133050819	0.493094395526267	0.197187031298228	-0.276166397189406	1.07638220937122	0.399756945472762	-0.0881688119050386	-0.875503512413494	-0.00555341894347293	-0.293615253315559	0.0473093845113205	0.0212834496318491	-0.215044259867927	0.150739245508759	0.399692725871609	0.828216454653889	-0.250753044529237	0.274750630019941	0.0293128519173215	0.670976647049239
O60282	0.398673035959792	0.238902690929368	0.4310416855194	0.316399753305017	-0.0095456122612076	0.209183268702727	0.981077662856731	0.236620895180606	0.0497092509587565	0.664826385408531	-0.106590538055848	-0.192160706193227	-0.285189156744349	-0.00259932594355041	-0.406344721013644	-0.105708416880807	-0.342553061678375	0.220226366278734	0.0359927132172333	-0.466017854404938
O60285	0.585329618064907	-0.0193601572727245	0.586782950742467	0.119885222840776	0.0714371134697113	-0.18048912716571	-0.168357893852232	1.16382392865116	0.206142344187933	-0.423889555890168	0.00807528162437496	-0.26551221660727	-0.602097187719474	0.955773066597848	-0.142446752035801	-0.647739555053596	-0.300767526014053	-0.81493086172155	-0.898779302312006	-0.699926620839901
O60296	-0.0989397841019417	-0.118406536559389	0.373849908656936	1.78089824945855	NA	NA	3.98976322307389	2.7068695995617	0.39190509010615	-2.82744055047399	0.710729927717158	0.619546947615523	1.43524860922075	-2.0388527567209	NA	NA	2.76111957309647	2.7992270947883	-0.806713829861793	0.475915786343989
O60299	0.493225660279141	0.0595283312973926	1.00934243746932	0.658508840286206	0.332789248357849	0.0386212789992175	-1.01506533104474	-0.123524265399789	1.07012505051431	-1.62562648980175	-0.0577999839641026	-0.304717923576305	0.206624171264333	0.815966579718237	0.899919219940601	0.403314014512985	0.145914241563768	-1.02852972353486	-0.190174125790491	0.588132212610524
O60306	-0.698400732953397	0.115311877122829	NA	NA	0.280229980557134	0.231061655766804	0.054546864391097	-0.012967545636839	-0.896366342953839	-1.24146099508826	0.838392887475905	-0.222058367913488	NA	NA	0.59308023024015	0.320867680575196	-0.0322044650152754	-0.120191145071434	0.560474548824472	-0.946727014530223
O60307	0.174768507142411	-0.0442623695406803	0.581747855264976	-0.0397064928246094	0.261414380509456	0.778266850055576	1.44601657767876	0.250988174238104	-0.184418930881037	0.818242561258351	-0.0397462709778076	0.214595755096323	-0.286281856587956	0.091333107005358	-0.432726001725137	0.038803974620454	0.128676206848049	0.115514718265974	-0.0148808730854333	-1.55730475067091
O60313-2	0.42323251419074	0.167383346961904	0.179089238222048	0.37036896218981	0.107069556329783	0.335422122205361	0.159814146871636	0.435354442293319	0.446528303163509	-0.274885168347356	-0.587577123507655	-0.125944306655078	0.0451786947266746	0.279445002060463	-0.401240392613273	-0.600151017629755	-0.228203262417426	-0.404340649540912	-0.647488704224076	-0.448279489543342
O60318	-0.272756090064846	1.3419521753385	-1.41395748334948	1.30625029360322	-2.40831606391156	-0.825362103234452	-0.81518324514188	-0.717838028384622	0.400361610333275	-0.504128560380988	0.0513214330851127	1.35069322332032	-0.351823343603913	1.62027040082507	-1.48830768316341	-2.89021472212399	-1.79225432731071	-0.808930040405994	0.103321753107902	-0.0115316760178185
O60331-3	0.42778698976926	-0.336395114205557	0.192852075096175	0.382000961366101	0.568049446959384	0.372669234114905	0.371014644955632	0.212507105521371	0.672518385740436	0.638659714562793	-0.59638255893694	-0.654959401268524	0.207677949126928	0.402624344123857	-0.502622513387866	-0.470545119482495	-0.131743386130578	-0.141224486157052	-0.616340880812911	-0.534370762471876
O60343	-0.492082892143372	-0.00897576271406521	0.226986368813538	0.257739865051741	-0.468622016359326	-1.42777916908725	-0.345499528842098	0.173481479378932	0.0685149939112216	-0.165185902422573	-0.0571569313385064	0.000965232607593778	0.0536244082535107	-0.193385927567571	-0.464871941275359	-0.104152500053947	0.355364758397799	0.1885763261617	-0.00436100949004957	-1.0739371937333
O60343-2	-0.492082892143372	-0.00897576271406521	NA	NA	-0.468622016359326	-1.42777916908725	0.651805293768459	-0.294952236061288	0.0685149939112216	-0.165185902422573	-0.0571569313385064	0.000965232607593778	NA	NA	-0.464871941275359	-0.104152500053947	0.681506775600591	1.71103155921771	-0.00436100949004957	-1.0739371937333
O60346	-1.28210055694959	0.452014149854998	-0.075306377898644	-1.34840449779656	-0.697388138109935	-0.698756801961565	-1.01447561079883	-0.656063778300024	NA	NA	1.40222614796712	-0.321891586634831	-0.0506941070981103	-0.359810175699569	1.46755975875464	0.15742826601843	-1.13508950698625	1.04577961119609	NA	NA
O60359	1.92418135801887	-0.579037875655879	0.937425611783154	0.764656235522563	1.32897637944675	0.786628182158303	-0.706665993898859	1.03246713465384	-0.719778584390544	-0.570928853572642	-1.91055520623883	-0.567444315213207	-0.139682850418964	1.62555169007627	-0.77778197239726	-1.6031123287275	-0.168301122193962	-1.24440504249018	-3.19036169630717	NA
O60361	-0.383275066470728	-0.0642742233290782	-0.330021660412627	-0.443645789877199	-0.346048845753392	-0.232564587169822	-0.692969271755062	0.535333706424165	0.119108750288109	0.949822908104102	-0.267157560937378	-0.469363071827401	0.184399081497322	-0.258153983309161	-0.225524263642365	-0.637544784053285	-0.883998177138217	-2.2355067945641	-0.369447461929073	2.28703850037202
O60437	-0.0232761552265101	0.767241794556932	-0.340317604497556	-0.418063218963623	0.719000397729348	2.49577510279204	-0.761240254155207	-0.839022140026807	-1.24916613674279	0.685183661947756	-0.620580868984733	1.66903415059049	0.099668615104353	-0.00399146079634222	-0.542157220516883	0.99669181727784	-1.03805918085378	-0.137581017873807	-0.325132625225006	-0.318352798699928
O60443	-0.449320021111946	0.0100214342871873	-0.188515645327533	0.266896914439998	-0.1719526505843	-0.506812041038755	-0.333968182589289	-0.783420198595742	0.0408673050891501	-0.995374344994472	0.138459918641779	0.856742320756812	-0.40808062765727	-0.645545884494105	-0.126346528185859	-0.698886662982902	-0.331098665100011	0.610273863816476	-0.891094820940354	-0.617507382332094
O60462	0.771132667112323	-1.09228642950694	0.705939021355862	-2.61895928591429	-1.42593101918536	0.470408913035942	1.32850964124385	0.126180403400534	-0.198898018927039	-1.01782834557933	0.0809671082110585	-0.199898373368186	1.02445501368068	-0.90407803681902	-2.3820063103018	-2.54231637254887	-0.958076501978039	-1.06560541424048	-1.70200612377763	0.826069739199472
O60477	0.836301857477361	-0.758973223275579	0.0728099343118465	0.482625199743651	1.32585846224092	1.88576200362107	0.598511696770586	0.733413092921936	0.693399923050278	-0.212055992425468	0.158441998208757	-0.957028143683343	0.0834972725977961	0.764251697545034	-0.666124551216129	-0.20018739729972	-0.666483620480397	-0.664841060327603	-1.10664719395648	0.739528951011272
O60486	0.497531856452921	0.126092139522119	0.00669669155219205	0.0719617171271551	-0.133726376415706	0.387657599527496	0.597009557023852	0.104828416105346	-0.242971304287449	-0.844360094313576	-1.74684298768368	0.579032306507722	0.732483102997569	1.14345602631933	-0.697747876210664	-1.65400089569798	-0.452197397650434	0.138716560320014	-1.45746042794681	-0.603673154587624
O60488	0.583508404102217	0.264982383491046	0.252991012866872	-0.0527343258432753	0.592714775854202	0.308940655067524	-0.160325119841645	0.359473735840566	0.295138603812269	0.719902937260631	0.0152248667217284	-0.0262115191246587	-0.984230108961117	0.459287425095023	-0.536632893430905	-0.809536502874524	-0.428404928047455	0.947839474027616	0.157838758496508	-0.803461125633946
O60493	-0.494368291805368	-0.094119037781093	1.05865388826243	-0.33815458562109	0.0333053921324013	0.475883579301539	-0.245031514175501	-0.198781416826129	0.540715475962927	0.117824596988579	0.104994929243457	0.43434767950906	0.32136103352226	0.444177721758157	-0.0399873872090434	-0.19740432795932	-0.0699128601486129	-0.0233043782214819	0.353898520175408	0.984453080025214
O60502	0.362719920615342	0.385121551204697	-0.473236816885874	0.102728516830049	0.688561922898018	0.0700635485222516	1.23976822762873	-0.690287361478164	0.517269411731658	0.358927908372157	-0.183740992150309	0.251803925420137	-0.251913257832798	-0.50744394107928	-0.273506843548012	0.542399789708141	0.223329456125417	-0.016075225479375	0.331068215805573	-0.0195095560745107
O60503	0.200646513060435	0.0912367664810257	0.304256962819198	0.335802944396322	-0.034040700780635	-0.21191421596305	-0.28623303037343	0.131186578556662	0.866003630637673	-1.1094265801587	-0.715744038927334	-0.427872933995942	-0.00863683508477534	-0.276726732195863	0.307874024705962	0.438661757883137	-0.232419885719461	-0.926537961473049	-0.770950773621992	-1.24456552508647
O60504	-0.853954039322326	0.0605138526349334	-0.470143568868799	-0.446728931288896	-1.24159934967291	0.406230091903542	-0.125768341029492	-0.87345997439562	-0.330382762586552	-1.1304941888592	0.994333325833186	0.161677102841166	1.44763262904647	0.434865265388049	-0.00964758470991078	1.2593674349095	-0.86021533147987	-0.444776841498791	-0.549069313323075	0.769030813667517
O60506	0.103378575940549	0.0972272287588401	0.114638726255445	-0.202492865088643	-0.00112619758348927	0.0428170440366739	-0.0597887848621845	0.60646248176825	-0.0789933247083241	0.482754586993727	-0.296594140634054	0.154657091928325	-0.309779427265718	0.0168124710173673	0.279078801753521	0.299162955293885	0.171666125079804	0.0300572943374434	0.370980677872508	0.951207960207076
O60506-3	0.103378575940549	0.0972272287588401	NA	-3.22263466895882	-0.00112619758348927	0.0428170440366739	-0.0597887848621845	0.60646248176825	-0.0957385560198068	0.463646188543739	-0.296594140634054	0.154657091928325	-0.0667540056605275	-1.23053315963993	0.279078801753521	0.299162955293885	0.171666125079804	0.0300572943374434	0.386248291363377	0.990520166879674
O60518	0.353436540549832	-0.108328501641905	0.795716759017762	0.386213534092664	-0.0137422866927757	0.549515881225796	0.134104461214114	0.408157712073293	-0.273851358909263	-0.818198361967328	-0.628166140085518	-0.625183060014021	-0.0775114784354569	0.256543524976032	-0.466801071557382	-0.156072537318231	0.371739499292588	0.0473538053448703	-0.618108518822336	-2.02659019756313
O60524	-0.261395242943895	0.376271284075712	0.201610492475031	-0.0788927284014163	0.300506542801444	0.771025940427451	0.0765619021064759	0.469071367399531	0.0221572288830115	0.762849250918739	0.296150737787967	0.621102867683085	-0.713526044919468	-0.90229766049272	-0.0975009201249696	0.487496118882529	-0.558256822984286	0.0406960812441601	0.602790702574396	-0.141150306419159
O60547	-0.0412599054670665	-0.461598445297546	0.147567542195756	0.214002077266451	-0.208109809081112	-0.294831392306843	-0.501219673299225	0.619152040539268	-0.579645207101303	0.303291698039261	-0.300680945048489	-0.00556835597361514	1.00586539580411	0.908660171106199	-0.275996283108126	-0.527317500343937	-0.0508205379350198	-0.266134035723581	-0.13358056706397	-0.0564344535062407
O60551	0.53771074738661	0.605933031787937	-0.536003608662061	-0.0348085165133305	0.0429009264978597	0.219362590222537	0.73922830704868	2.56739646612987	-1.4990148761688	0.301637098264029	-0.844856784381474	-0.596887113489908	-0.72473565169146	-0.0688815787260505	-0.543680611463408	-0.0200918019148801	-0.166271992962041	-0.98327210554482	1.06972135062094	0.611593177667924
O60573	0.0675585279438886	0.137191429349111	0.233681087709237	0.452305473749289	0.543661196436827	-0.393194412156649	-0.106212729220067	0.471510476343385	2.08301853088219	2.0756297586982	-0.441500081464455	-0.0328663394667532	-0.0485771104459253	0.290969705984178	0.38642341519387	-0.673734362727049	0.351682968741669	-0.189306695622245	1.47823306611324	1.68919869329975
O60610	-0.125594268763639	0.55266589887374	-0.010180529731253	-0.321129772454277	-0.390850128593808	-0.546326398318759	-0.680946423974805	0.305969969244014	0.201666931235412	-0.677895133907653	-0.285818399137414	-0.494096114591143	0.584977587934021	-1.03574761042291	-0.187216215256969	-1.07658340481887	-0.285860195310781	-0.558338003702725	-0.494138829279128	-1.42655269196912
O60637	-0.15764601484322	-0.398152146555136	-0.324754271935618	-0.543819789050134	0.395095049759296	0.586162815920165	-0.204596721073317	-0.0980547534960744	NA	NA	0.830423631603619	0.244654170937702	0.187796404917383	0.0567906751635311	0.193435891284178	0.726252676936978	0.311775616938457	-0.478574295425033	NA	NA
O60641	0.676173461196251	-0.310253977850265	-0.763261358237714	0.439689486621842	0.0229919613222507	0.357846553343938	-0.183490445458422	-0.244393298969566	0.535364433714583	-0.200333569701694	-0.590456603677088	0.015166748643971	0.201334787477603	0.214579150173289	-0.864598649637125	-0.542978083592999	0.322101375121393	-0.697353591403141	-0.826479722089147	-0.587360313282027
O60641-4	0.164260997778317	-0.172811279284554	-0.807659735438802	0.544007635316447	0.060132147511891	0.37806645477752	-0.0513964329904261	-0.283779565014048	0.560407128194723	-0.157610309551679	-0.362847599438441	-0.24245070619325	0.386567325010549	0.228140800006767	-0.835214498543338	-0.427607411599426	0.482948971320788	-0.59022073834499	-0.683346477315145	-0.526947991776961
O60645	0.00397776554855802	-0.047956606533248	0.353958486822508	-0.0416610597008395	-0.324399877168596	0.123631454856734	0.297759927403907	0.170941818426008	-0.335590534853288	-0.212842186381978	0.230430982984663	0.241678536265644	-0.0305131635214179	0.15267454988332	-0.133237229699867	-0.434650066754227	-0.0100940053890744	0.263634797664729	-0.121033287787703	-0.855494878755861
O60658	-1.66023693588098	1.47400966416908	0.113528829431451	-1.46985956161165	-0.647557526662396	-1.22025941896775	1.51023365308504	0.0223523454023899	-2.05112116140595	2.27225022457822	0.688662297168799	-0.692773393077159	-1.38295595289809	-1.91563959395221	1.04356702529989	2.39002230512825	0.268785602986721	1.45323452524368	2.19122635490646	0.368355353242161
O60664	-1.57649270254119	1.81720583563227	-1.2003818738211	-0.969049622557218	-1.30930444546979	-0.904935091688514	0.107206999361542	-2.22996458802332	-1.17976242329409	0.0496189972438448	0.712381410633379	-0.818483859457681	-0.491843807807486	-0.205865721137218	2.16269229557277	1.34796867284319	-1.21962429162082	2.27042232414453	2.60989650200598	0.726507049721892
O60669	0.589323817305419	-0.500224680698309	0.154003458605387	0.480362076300119	-0.125968736576829	-0.0325538252896345	-0.268020584406838	0.559385337257948	0.233285989971292	-0.500636943802241	-0.564911588370464	-0.201718966173505	0.170415257536849	0.968026991920743	-0.486269564013114	-0.423409193961655	-1.01846305653976	-0.852602144149736	-0.669356367993321	-1.86974555090569
O60678	-0.727498845784475	0.835141309628051	-2.08674159339797	-2.16746515926679	0.596658748668408	-0.0146178917258608	-0.757580452602581	-0.371170878191833	-0.347699485722415	0.391043026353256	1.23170283911052	0.918578804748136	-1.96872751619985	-1.82952943897743	1.19153360170584	0.307398894265495	-0.143804920449325	1.0521380272225	0.861365618151022	-0.853801654723048
O60684	-0.159405333816461	0.228463604256321	0.168890304829154	0.170651418519963	-0.0733986265523892	0.351393556219171	0.321472777838778	0.269789306790209	-0.340970873433136	0.0591568835893669	-0.0919283235316785	0.283590809753262	0.402397048786519	0.713857629464898	-0.100387158418785	0.105946736190581	0.100043321437042	0.700828575486819	0.180998300741622	-1.54955264603742
O60701	-0.673819891406519	-0.80778345538585	-0.37487068267591	-1.98682624852325	2.6489613028254	1.55173489061908	0.149620012496057	-0.473681821371107	NA	NA	-0.00073392561696386	-1.5455089899621	0.89750191967463	0.732613534458866	1.88535862176548	2.22762750094158	0.28738006300284	-0.71325194730049	NA	NA
O60716	0.36804242289232	-0.508156022964995	0.488987882948252	0.770799668889693	0.433307563638084	0.150024087442369	-0.0913255159898954	-0.289108319577518	0.364166426490077	0.123333742101606	-0.0712036044866072	0.205478422803342	0.168574753025893	0.517409407247338	-0.250164236835706	-0.645868910595475	-0.865501672085433	-0.232345533557578	-0.249978410372335	-0.412103444456666
O60716-3	0.36804242289232	-0.508156022964995	0.392057695727491	0.721823478847064	0.433307563638084	0.150024087442369	-0.0913255159898954	-0.289108319577518	0.364166426490077	0.123333742101606	-0.0712036044866072	0.205478422803342	0.176212483825274	0.521710272102508	-0.250164236835706	-0.645868910595475	-0.865501672085433	-0.232345533557578	-0.249978410372335	-0.412103444456666
O60733	0.0518880400742732	-0.135223083279271	0.537637706663326	-0.699005769733157	-0.591370843017857	0.0515688318862661	0.301970663186045	-0.330982200381129	0.289860592517786	-0.563901204298566	-0.169864570359307	0.196058237360956	-0.426971937566477	-0.849063900822171	-0.145583918462939	-0.164341698847063	-0.524811205585569	-0.432535533974423	-0.161981107425218	-1.27755504290508
O60739	0.608423771432608	0.421022787743705	NA	NA	1.05069267943534	-0.347093529190902	-0.143082184697481	-0.0467638051794933	0.0579594878391696	1.17312105238292	0.0855849310507565	-0.521806570259754	NA	NA	0.411637673871352	0.327077215902384	0.619463672804943	0.623827391921313	0.277598494521198	0.367418277319141
O60741	0.908228974848901	-0.185896896558694	0.726999571438608	1.65355528190887	1.39893330917274	1.32288997868889	0.578071382600563	0.30119708866523	0.541287903610427	0.0660651423183475	-0.804672566361772	-1.23484988725608	0.161032024263596	1.20533669801958	-1.1087397758537	-0.582301940267685	-0.0477385158457238	-0.322222308773963	-0.289073338170719	-1.13019128591028
O60749	-0.000201265686285154	0.0550345572585574	0.191558228824537	0.179587451899282	-0.53327179896605	-0.443950599972071	-0.0214405803418504	-0.0434510888357687	0.190141732336499	-0.132857544854052	1.62233696294109	0.111655357353604	0.0541358067934483	0.214925826338077	0.285648329874772	-0.0429758731827289	0.320848297616321	0.335046171878401	-0.0968422213073097	0.539289375704099
O60763	0.141562388766262	-0.221674903284459	0.380854730176853	0.278381090498877	0.13139872293221	0.390882288774078	-0.0707154529720246	0.0612230047957342	0.35544656413588	0.175974509504239	-0.229080627281041	0.0655781914041017	0.155591368151845	0.154873666675688	0.147044406737115	-0.0880233314420004	0.190324676988309	0.244439648676853	-0.0852862170759048	-0.430685378196831
O60784	0.0210006728300183	0.0262589716249008	-1.07152587392674	-1.34426955074677	-0.612484328626381	-0.997510481691875	0.0164313583344447	-0.728109244694836	1.06854397641284	1.30578253279444	-0.352742954308002	-0.191172524629808	-1.91846356339298	-0.530488545228547	-1.01545026902685	-1.16151096787507	-0.160955766611184	0.0146461774164754	-0.173052837920825	1.42896687163857
O60784-2	-0.0620266831241174	-0.0348551568573707	-0.0134587807498805	0.114995046007689	-0.947358047783187	-0.0345536101384846	-0.0175889853185933	-0.781966932040959	0.673511287836463	0.218093450510536	-0.466344276508799	-0.159663600240259	0.012038645332287	0.395249227091267	-0.333482590597466	-0.238993225027243	-0.136359784974776	-0.0238349714171239	0.120880801948186	0.638056087267059
O60825	-0.782792109674995	0.300492326522959	-0.791672761726639	0.688777037626453	0.0405762965319875	0.615063508852882	0.822459056118135	-0.389974448508305	-0.979730750674457	-0.392284731340198	1.07712826544548	0.069485219533004	-0.118740509149679	-0.290702127362733	0.573416468183543	0.471516803309904	-0.403135035840854	0.828679910528069	1.28057095728529	-0.280603629272495
O60825-2	-0.771385914774494	0.255705986517386	-0.791297103892993	0.650229745749896	-0.740789930127403	-1.26339775916657	0.847535010801032	-0.396326435739302	-0.330039285287055	-0.211711556157986	0.978207534149554	-0.022884509661112	-0.145980868178128	-0.274976744780122	1.82723526821902	0.622532912662586	-0.386074531181446	0.820794321875209	-0.906726670749221	-1.22470384339199
O60826	-0.750890198415718	-0.0242683802810774	0.757267303984275	-0.277351574200692	-0.1688161922843	0.0125966773944586	-0.534591382353185	-0.383690650363533	-0.223123828185295	0.0324528033432794	0.42794735772527	0.350301006781707	0.148465436094142	-0.0625822330908164	0.247454359114246	0.115022736464451	-0.0942215146014521	-0.204846254241512	0.304940436353266	0.229841958437186
O60828	0.203545509910045	0.208329839480392	-0.804328836055021	-0.333936478940186	0.628941537726669	-0.753141271108799	2.59259729563743	0.866053080190394	NA	NA	0.40846621755595	0.30110296941887	2.49433644855172	-0.376543196943843	-0.406665848484627	-0.510659617778346	1.20563923416575	0.031606941992454	NA	NA
O60830-2	1.2272111057175	-0.256958622527163	0.541422905403203	-0.239149748055825	0.0375242644492712	-0.662007525604004	0.270912147804899	0.125379200788613	NA	NA	-0.248322999752848	0.0176065910443167	0.59803137155494	-0.0574614482075021	-0.679935334043751	-2.20858575608357	0.0644777086931598	-0.449334590226744	NA	NA
O60831	0.0563895103415408	-0.269739395481424	0.38451882945431	0.085214856027469	0.936059656672023	0.952622840366024	0.433446517357747	0.0732100089892285	0.754001517734923	-0.0194013510384512	-0.429433831124304	-0.196362515451642	0.342441023955448	-0.30582958308284	0.22500755633026	-0.586865618288078	-0.0365010903871329	0.569654143913895	0.282441856583945	-2.08012701697563
O60832	-0.625200146240801	0.743353144781607	-1.38402231034507	-1.62160376122607	-0.83254872171011	-1.14061532645211	0.00725919411196181	-0.327349644990836	-1.21073596685519	-0.498336798623759	0.362790883566308	-0.656446312744044	0.160773773735121	-0.72303472169834	0.585433202436292	-0.435285017497147	0.0541026371014679	0.317924854653436	-0.0292480573085432	-0.279708245532177
O60861	1.21393286053147	0.543218594775309	-0.422286634419611	0.16941770112186	-0.465626932290944	0.765767299523536	0.528974650467024	-0.727905738849768	0.745375558753813	0.950221462136036	-0.712754096426913	-0.119989122239798	-0.586839184960807	-0.236309640023412	-0.60075482535955	-0.59640338862485	-0.737897431758999	-0.976808131418616	-0.277986531852897	-0.230423776512501
O60869	0.06330404739727	-0.563495730681277	-1.05441473599421	-0.294860225192893	-0.735587906236207	-1.09667443192102	-0.58290272985002	-0.232551249820983	-0.111112947884763	0.477023397316056	1.11401406318009	-0.351356894851853	0.10895054813799	-0.519500823335695	0.0708699275464783	-0.0966867515550612	0.161980917874912	0.374910655173131	0.196529329473448	0.72928124694759
O60883	0.443197827070288	-0.346455692859832	-0.196041658798192	0.356771297556619	0.873414666999396	0.830212388090275	-0.365638961393178	0.351028355567342	-0.429668838413053	0.143154635272964	1.01116518043558	0.3777049721152	0.36733159828115	0.850112343876027	0.846752046552445	-0.02413010265181	0.43854135983869	0.772873213704252	0.435865143550391	-0.479191841332094
O60884	0.0422398146768146	0.0922877000796381	0.26521000171084	0.0197473824932367	0.193308472980622	-0.129097360028497	-0.0375378818161199	0.535701376161335	-0.228074349780986	-0.151792143556259	-0.196992531379595	-0.210187508288533	0.0328738059164079	-0.0625978447534907	0.0425635614432949	0.049330441267941	-0.103014822090673	0.144840281265653	0.0400002335287171	0.678935177985195
O60885	0.18208561645723	-0.290514501093901	0.706271497184272	0.503890366328109	3.51969762929504	-0.775611005119273	0.284213539951057	-0.805739319838075	NA	NA	0.213749602511672	0.336268509776635	0.693298032265	0.591654120885498	0.00563352534707628	0.899324562054489	0.68405215893089	0.3405791313914	NA	NA
