C1	C2	C3	C4	C5	C6	C7	C8	C9	AD1	AD2	AD3	AD4	AD5	AD6	AD7	AD8	AD9
P00846	-0.324993246034374	-0.127968474157324	-0.564987978531484	-0.444970090427729	-1.73934455623826	-2.07778043644058	-0.405849540556493	-1.07425630632179	-0.134046930636548	-1.2454071820862	-0.625073632609532	-0.915118792241857	-0.443301447864241	-1.33099302174344	-3.31993941998845	-1.24631830793922	-0.667049567910539	-0.855631140795862
P00915	2.36014664827848	1.27936184398533	-2.76317463790486	1.03235271240786	1.69005464916893	0.810401751890467	0.347128831304965	0.372290489803627	1.17341302553764	-1.85765426096381	1.68814375924152	-0.614389316394438	-1.60201740081746	0.0139511039068717	0.0139903698344622	-1.1055791310342	-0.300808939269236	-0.828049560072219
P00918	0.632749153368249	0.711376652425077	-0.854223842600462	1.64647851141549	1.47133766314649	1.88763640582048	-0.0756053320655456	0.28608651565218	1.29366480774348	0.121705489192021	-0.588868425231773	-0.26545342841874	-0.0719580789266032	2.18122590094428	0.713838791433983	0.812578612749272	0.973117843438253	0.948490584502767
P00966	0.451023007278526	-0.688374129862474	0.756213817577116	1.12491614279501	1.30821595444683	0.0661224987198921	-0.0241573902368254	-0.120075051539617	1.08761653305085	-0.577325812337403	-0.376122735441917	0.599284032628024	0.770558713065383	1.16433423581419	0.496234909692875	0.418072039750644	0.650385372218017	-0.00787509546069647
P01008	-0.113819445641641	-0.350722411109521	1.27721876566259	-0.26849279806568	-0.0158199022675737	1.20474360078312	1.58923074099491	0.604915401592244	-0.0579093463134618	-0.7632183548257	-2.40178031182801	-1.34679190043694	-2.41829766678284	0.773906587260157	-0.000268423937866886	-1.38437289795765	0.230781518085106	0.707529187441964
P01009	1.2466885282692	2.16485642423525	1.49029700750987	-1.03548311086674	2.83306114798965	1.89833196443568	0.224755874751405	1.24501219313599	1.54993705555108	-3.30329949557642	0.756516547939524	-2.11859541289735	-4.68715618412544	-0.211564583510216	-0.455564830412548	-2.53922025456825	-1.16712393018735	-1.00063006021221
P01011	0.646339071582154	1.94003395998348	0.442555452436689	1.21519063444006	3.46023545727353	0.230004676993007	0.891357214650897	0.946333117389958	1.0007108944377	-3.91457795251194	-1.27852321286697	-2.50705244389211	-2.46653155359024	-0.0590906812154989	-0.834873724371634	-1.96823977177741	0.0950919899455919	-0.490981646345031
P01019	1.21812560472232	1.56645868233472	1.79175828782337	0.482200384832422	1.61388469516501	1.03717606488303	0.354943663955414	-0.875475347494544	1.61220702379239	-0.357878403871968	0.495003527957949	-0.679836453994426	-0.235727604143687	0.657619176894556	0.00302732641335345	0.866678043440692	0.563746834707479	1.05074632601221
P01023	1.42811434099181	1.21695299744074	0.343059546735148	0.759351258310364	1.76174575332741	1.60693762326564	1.7387845174391	0.754534858665701	2.18126031575	0.302185498138002	0.0374084596476593	-0.614744456174089	-1.5038482652974	1.23194340764924	0.420897895667004	0.228672333823518	0.553124312438245	0.172282756148193
P01024	1.0799341297067	1.57718476138453	0.0853218887663822	0.706404642914577	1.99518849339978	1.72834078319305	1.41861135945405	0.986587837743129	1.43795081717243	-1.65412276621125	-0.400957137872675	-1.03731779830133	-1.63448057161627	0.764337282258691	0.0261061863231044	-0.238300217587657	0.747635019110161	0.312737849793026
P01034	-0.994780663641758	-0.158424601251811	-1.17600888983583	-0.297733946889794	-0.366670750268649	0.283662979944576	0.136375624161737	-2.22646221928917	0.856561379754317	-0.0246289849565782	-2.05989261860014	-0.385632328542968	0	0.541960329673717	0.740878608118245	0.753401067873974	1.26853121601923	0.894625165443291
P01303	1.21998884111221	1.34463305960741	-0.521359339623918	0.0779201045540394	0.629284529418497	0.188691169749023	-0.513699917736188	0.85870059172709	-0.488490519801664	1.0708636732263	0.34191388965537	-0.405269710216096	-0.473463431171864	-1.14178511397184	-0.939456821110443	-0.298033829525816	0.576174231333674	-0.303543630375984
P01834	-0.338418377492399	1.76244005588039	1.28743339035435	1.64938460480557	2.24077605646043	1.57713249737724	0.399413470466112	0.134624278349661	0.667791415707788	-1.99054424874886	0.967950444014031	-1.14652536482069	-3.46041269783496	0.0391229947701852	-0.47661263950127	-1.92086616755596	-0.983559474742051	-1.57588182796641
P01857	0.0481449872513092	0.82428073803555	1.10669492742223	2.10224179576019	2.76432875534647	2.57725802389041	1.86378726605978	0.226526145002127	1.84305912055068	-1.23378512161562	1.72633803591672	-0.677644651306841	-5.25822325009552	0.97042000022501	-0.337966296472713	-3.30894199487936	-1.21906378138812	-1.84737019397366
P01860	1.99905032026049	0.967082422943611	1.24287491113839	-0.412718540502101	1.41712012083986	2.74266635491141	0.687413836641943	1.30991549588486	1.38223808086098	-3.43211491427646	0.706581019434626	-0.710337988043953	-2.7733350422153	0.174873328308194	0.31924958444062	-1.07336232761254	-0.0571607018581219	-0.774500760232316
P01871	0.892648860102703	-0.300673338230807	3.2752078139768	1.02340383320345	1.34830836837357	2.08849789626846	0.496877436629228	-0.605904403898876	1.39138304201238	-0.38161742376472	2.43989431609019	-1.89491791149187	-3.58787566528847	0.940276320267652	-0.170129990228654	0.634690643066193	-0.411885484808839	-1.52853288232005
P01876	0.256577443959767	2.55042985247218	0.238731961187296	1.03687263384795	3.16519799867587	1.19901905713084	0.635291738547115	0.193816280122616	1.19095945039979	-2.59782255110362	-0.267263022067896	-2.27302203331032	-3.33503665914307	-0.335470329461547	-0.642824377041082	-2.43315354193642	-0.827148510389947	-1.34048508921959
P01903	0.779573635709245	-0.292862247324849	-0.193801489926094	0.657593186899915	1.11873010823696	2.23623669536849	0.886707058738331	2.97415647243644	2.11137414374076	-0.83267144381069	-1.19168438513228	-0.181538122774638	-1.50384421959975	0.708821766094316	-0.300461860112445	0.834870857690015	0.971601904806784	-0.225307949787683
P02042	3.11082047393747	1.24616079688084	-4.33618113485069	0.991629161649208	1.21598703269882	-0.00190784455681336	0.428667317126446	-0.0106603851758703	1.31997182265856	-4.11757733731683	0.606615544599291	-1.21247698369479	-1.62555813663569	0.00979135979558248	-0.373663683606862	-1.17396153944977	-0.282124533073917	-1.53665262166919
P02511	0.676009842349248	-1.2828390730582	-0.0017302128201154	1.38494788046913	0.595296795058389	-0.207645560664712	0.531261576230748	0.461942729920669	0.359045875272994	-0.375130510700788	-0.405429837655172	0.115895034928398	-1.08307888904732	1.68133532247897	0.0110240073082417	1.59298205392387	2.38416770444102	1.11763984165723
P02545	0.603967514721335	0.46626987694395	-0.278816467570041	1.15351118559274	1.73399241499753	1.01020826057224	-0.37940647266882	0.53440196755002	1.42227183179867	0.115649484993594	-0.243834895439396	-0.466455077124756	-0.89931523286682	0.832883334319425	0.324869347742997	0.808261466934998	1.01027209252507	0.249764071477638
P02647	0.0699296293894794	0.470563066713704	1.4278939746473	-0.729252504653275	-0.271386436655767	-0.497043129083476	0.445411342835787	-0.35875433637331	0.961638579784539	0.846080383614534	-2.28425079478547	-0.216233708911225	-2.77745318647603	2.15803701312299	0.847963292675521	0.112766588936152	-0.496439976983371	0.256034545101402
P02649	1.10229885851899	0.636151007219461	0.636951555905113	-1.43162574648824	0.32330617879935	-0.0854879466173185	0.927960719645743	-0.123884774161612	-0.0257113345733846	-0.591646265458983	0.410315328464328	0.0378482855228907	0.200681260732953	-1.54402886306762	-0.968245180069982	-1.15942789519936	0.47623765976369	-1.1546519018772
P02652	0.75215701673868	-0.218432362734363	-0.935437900989108	-0.782017409961592	-0.201135424577888	0.362690342349445	0.454375639522638	-0.459009642720099	1.13418576961201	0.950192978446915	-5.02645051661316	-0.743945412996075	-2.75761961287797	1.26842303159927	0.594511903073524	0.616307018021324	0.117552618892289	1.24767248766352
P02671	1.30597632158702	1.7467071956844	-2.22762933227474	-0.62658834673264	1.59565278820514	2.72820218422667	2.31080265723142	3.15117846734957	1.90865054839051	-2.40603109890853	-0.679826036398191	-2.07956564158107	-4.37781238724777	0.275023867613554	-0.518429650597936	-1.69285012396735	-0.512152034992424	0.07788843886741
P02675	1.40435760197819	1.48256201698245	-1.76073959059901	-0.295295694418534	1.47849749725621	2.71926163029389	1.61434046530888	2.76599290803562	1.19668844078436	-2.46549539244991	-0.370399735403301	-1.53605987867534	-2.87850455264448	0.160832919466558	-0.349439485172327	-1.70294257677265	-0.226292081492252	-0.524316431824711
P02679	1.02510793333724	1.13751548020882	-2.25712293906145	-1.15765548978673	1.48662116017825	2.57378011724701	2.11232536767728	2.86511294659951	1.63382865620457	-2.44119904055807	-0.709145823209182	-1.671697485666	-4.08186011438182	-0.182740255312216	-0.580614742914487	-1.84444749672149	-0.620126917137614	-0.392563814693033
P02686	1.27281593397285	-0.896908701495424	-3.50998572579205	2.62776953703635	1.29798997363884	1.5511184755866	-0.502057732846031	-0.513711043472721	-0.187246184366681	0.447490673601675	-0.275638371949291	0.748529498241189	-0.590629606389172	2.37872678811279	1.36818197359776	1.61991979387114	2.46588558591278	1.33323302942796
P02689	-1.54669985062492	-1.42561828133008	-4.85695193945854	3.09478213738953	0.223081887798802	0.922223759570255	-1.9694346606919	-1.23660258638805	-0.0614220696302206	-1.10222231452129	-3.3663620511437	-1.54204293670482	-1.83124450105992	0.748718098107973	0.562650871968935	0.54902924374459	1.63996079596504	0.90817474030593
P02730	1.18695745044045	0.57295799792215	-2.34805405438769	0.231588695706462	-0.395497622651209	-0.387258622188025	0.907102825268247	0.457762984857028	0.767692372841883	-1.48048645035996	-0.00838315470082853	-0.982427893487581	-1.8285795510015	-0.295675054627282	-0.614420664407015	-1.15541892125525	-0.678988428116802	-1.99756840153138
P02743	0.470877524422177	1.91950483309211	0.614654232757799	0.535110281449963	2.67976265954625	1.45392995437052	0.931583875942503	3.3775120441484	-0.0796360314286635	-3.3070289266426	-2.03867617359472	-2.6096896684025	-2.8833869721314	-2.91123187878549	-3.65287004051366	-0.859287833921968	-1.40793851070801	-2.56945527429717
P02747	1.16387843384993	1.02497644891857	0.507902343913188	0.744272907525542	2.02550778638821	0.861228095471354	1.15326799347177	-0.0974263249805229	0.929523652298496	-2.36416773855309	0.741224555233904	-0.837929397495646	0.532288244845059	-1.85001799327328	-0.21650821489098	-1.1172290782538	1.38257081740289	-1.86820449211967
P02749	-0.11387172573385	0.37391088613574	2.20506453943976	1.2986486796111	2.25458930372532	1.78139123836015	3.23890807361183	1.68836054810824	2.85376723608821	-2.13527702750082	1.10973309915349	-1.53755453769789	0.171832986579542	0.887496219731926	1.78833542853224	-0.23404615618168	0.915815553450059	2.39533259391348
P02763	1.48360511968199	2.2764180180598	0.46089653554287	0.524885504521823	2.21076440882204	1.89545007066433	1.68985020860723	1.30290778846913	1.68534618603497	-3.84475242234112	-0.162020964098682	-2.76722290899298	-3.69485593634934	-0.813270495318904	-1.11500419486445	-1.78828480221389	-0.00348978299375106	-1.98969788449291
P02765	1.13830697565938	0.730841033848097	1.82727960894092	0.0272757393577445	-2.01754957024327	0.758663100166601	1.26058395382593	-2.71159164588104	0.0171194008046452	2.12932530909274	-0.45296297669245	-0.0912296855106444	-2.34280138126318	-0.214815127315694	-0.671140610840788	-2.52078401008804	-1.72318779472112	-2.34343911476434
P02768	0.0755995142451142	0.594899898522725	0.8498018980302	0.863460585634305	1.10750870204491	1.57687032198391	-0.0484378267097069	0.153070724411717	1.13201741166111	1.17576554981957	0.118884713906608	-0.738910078712463	-3.01202185143707	1.53057583834909	0.700591653656396	-0.657843320950293	-0.300816590990671	0.0306617151589226
P02774	-0.00486748676880177	1.48717628957951	2.15843776031005	0.340390708160985	1.02818464381921	2.35323536118137	-0.624814423993672	0.429456162734752	0.266506545885858	-0.30569956658296	-1.80026296915289	-1.47032369784456	-3.05710947989714	1.58875083262205	0.631203010742701	-0.700018401352091	-0.852486049549417	-1.00427927015497
P02787	0.346724334935028	0.842878785575991	1.18113133481386	0.599784433998251	0.374878797856155	1.00947039381525	-1.14257828252389	-1.54461873959364	0.755673246068504	1.66527779625215	-0.268315691524775	0.152672216022596	-0.00854917769633557	2.15870663364635	0.953835223924017	1.23470955149686	1.0848583594961	1.14880491957634
P02790	1.51173990331927	1.34822804329915	0.557135866295459	0.791938295367992	1.05372614058131	1.91089124575412	1.42404474784914	-0.0776382026891207	1.3703716444129	-1.21016528571243	-0.741360900316185	-1.27236262565822	-2.87092207221392	0.942493621570144	-0.215166302303521	-0.389067347036264	-0.252552018515809	-0.525061580421891
P02792	-0.908013053762287	0.324770604474081	-3.03985377269505	0.137268655386356	0.597414639495006	1.11660690350976	-0.636938793622323	-2.02228715622403	0.323801270108165	-1.77702387947096	0.0107336885639296	-0.488857468816967	-1.74103367394926	0.202103215925968	0.157319085360805	-1.62374814560984	0.329961483399738	-0.0164666750051769
P02794	-0.61716798134995	-0.0772379154926487	-3.11962818653287	-0.432149565535676	0.000495569366521286	1.82442470153436	-0.421228214078621	-1.59263531922121	0.553218825974158	-0.00269188118590642	0.526008005493043	-0.225461769179375	-1.48306419603181	1.41124722497356	0.948304973040483	0.639286352884854	0.464478826600508	1.3158967709957
P02795	1.53548970946471	0.980137589696253	2.03221466296324	1.13982395316303	1.44178137858361	0.720706622965555	0.122664772561565	-0.299078382935097	-0.386710332227509	-1.96451092674504	0.41086486915382	-1.19610748859663	-1.21964239461145	0.304221104148486	0.0855858408018635	0.0626589322684574	1.49397050958971	-0.205379447268026
P04040	1.45996383670861	1.31502240025261	-1.25853703943274	1.01042754966964	1.13980794087569	1.12294679092472	-0.0376038476513136	0.832579225398477	1.38479127520242	-0.718701755621386	0.17639382084612	-0.685502530104566	-1.01254352709319	0.564633105253728	-0.336555291278675	-0.247239290744965	-0.0147014650071273	-0.239830063196355
P04075	0.629650063943264	1.25600559791383	0.129581374165147	0.275135585215148	0.619638848227024	1.15478921454025	0.810656474049493	0.508473587343605	0.638002714893436	0.451497670558071	0.828860818893382	0.582249845332005	0.745023697932164	0.903663874662718	0.821924783095525	-0.0162041584636107	0.0326302801867353	0.599667122342457
P04080	0.618669568594436	-0.137106871993789	0.41377610505377	1.04230194648397	1.24512418718071	0.563190156473325	0.943298420713724	0.559255047830313	1.02159647261775	-0.230083094573248	-0.417672985110236	-0.173018488825833	-0.0391636746275434	0.996710762201517	0.230651433712115	0.255706879520551	0.287718785562233	0.633036070645476
P04083	-0.579028948036836	-0.23920559656737	0.190753452902349	3.31481837462375	1.83070109258791	1.13199803674405	-0.162071812913356	2.29331099275956	2.39261807908756	-2.92779654398739	-2.63168049474196	-1.71954244770185	-1.5483268746269	0.605788915933618	-0.73685429422822	-1.9662802723037	-1.02966272501403	-0.528157815463835
P04156	0.846088174939342	1.5672229448406	0.271154666665658	-0.292272224130244	0.416400085856653	0.899847490086025	0.186362743648307	1.07207409208267	0.128300196913348	0.577206042537443	1.51081998891691	-0.361133401328445	0.753913417793315	0.237723435989046	-0.283273675913562	0.346715709700736	0.709085372969058	-0.00390782138739234
P04179	-0.600397135779517	0.923811023981144	-0.484246373764287	0.371485349329006	0.84988606504962	1.09932338036067	0.171635169024344	1.25897870390133	1.16341823667697	-0.538830732827651	-0.265787641966766	-0.983227320329199	-0.0842126168276928	-0.35581974209668	0.0685371372115374	-1.11580328148854	-1.29213814557739	0.0751654353388629
P04181	-1.90285354614192	-1.9567741607476	-0.0199756983473252	0.142976180852855	-1.15169962847957	-0.962875627088152	-0.625288361481107	-1.7862611227893	-1.4041134505328	0.509863704478591	-0.788987678588652	1.14297554269885	1.24013119667734	0.98754088007291	0.505539172863385	-0.995190806718473	0.0940733118467291	-9.91609839853341
P04216	1.20921358415118	1.23155776356786	-0.347769533317984	-0.422502509431408	-0.0940704161493193	0.539488004355937	0.126130936241695	-0.809506110294973	-0.505535795777975	0.538546779373125	1.25853699986036	-0.560805148810846	0.876299913207943	-0.033874458962605	-0.500978014354122	0.138431092828399	0.435959581289198	-0.257989201743102
P04264	0.255976082660536	1.64223167871366	7.35237053187621	0.356596318162726	0.588480458230852	0.134364135436542	-1.53776800278001	1.72903646905589	1.36735436252792	2.64236486910881	-1.19292680526279	-0.614370156894671	-1.82161681487532	-0.725971390917696	-0.0841666197473626	0.0285404425294237	3.31906034035936	1.43106441909899
P04271	-0.371695612651848	0.344275830759883	-1.01769602959631	1.978940582853	1.49375164775854	1.7581165981295	-0.748400069265247	0.458769943650217	1.65782486154544	-1.30551794895094	-1.64653386557741	-0.554440297125444	-0.959472605245798	1.2112660988564	0.0257110654721607	0.655736552249889	0.427043976106551	0.933524114647488
P04275	-0.737649359541141	1.40511302849827	1.24390922930493	0.250393149112562	0.802080845624702	1.36879126163432	-1.21270293967778	-0.27966751914524	-0.806920643485205	1.26422034030489	1.39513701593578	1.97783196917948	0.378929764280436	3.01347388122854	2.20053311082954	-0.371221250349042	-0.374172586218197	2.37083889928811
P04350	0.448589239416206	-1.78091984220483	-0.682303893476895	-0.559878637863038	-0.634637999964666	-1.04763215955536	-0.924234325381348	-0.698320297677116	-1.5566207152496	0.402336672220923	-0.0937945962545358	0.208056604097232	-1.26573837477261	-0.352967249547286	-0.728986107867314	0.180656628104901	0.900336393144363	-0.440923396727005
P04406	0.260390753802918	1.25384479667632	0.253793930562734	0.615094441093487	0.764699532232811	1.08373006843927	0.813499575178024	0.86885105443542	1.03792196715535	0.261517006668704	0.278849840692093	-0.0487984722431125	0.0563100612258896	0.656263145112897	0.375573816360101	0.0279609570238065	-0.217119439905308	0.799578927002293
P04632	0.438857749898474	0.564121997168406	-0.524758450744404	1.03631015760361	1.14518722543053	1.05672129167503	-0.145897645615884	-0.135256859411109	0.0592446129912023	-1.13195044797374	0.0704881713626361	-1.12157341431344	-0.892721483230789	-0.33904266575579	-0.483082768280379	-0.613520918504019	0.992518693112816	-0.70657101706223
P04733	1.39727462856443	1.62143251187042	2.03711025941475	0.791179222930077	1.8580518038261	0.838414735689607	1.57419914812032	0.0525382047127962	-1.09326780735926	-1.96175139858616	0.781996391620359	-0.956016818938417	-1.77991568804635	-0.242675279437197	0.486868239233879	1.58782789420971	1.41804155493766	0.0602107357239583
P04792	-0.281128158863817	-0.142964342120458	1.59237572205291	0.908710010076799	1.01412230304833	-0.245204928504469	1.35963883810604	1.01124048160014	0.606583287316904	-2.52725405331861	-0.754047286959505	-0.941898662731608	-1.54646515512042	-0.638720262508934	-0.860105631503959	-0.76842693848806	0.182080449692204	-0.538357879568196
P04843	-0.858687454014306	-0.713463328782506	0.126023280313471	-0.359851177013701	-0.594133544847877	-1.39419220265155	-0.187136597787046	-0.040828080411461	-0.548503651051471	-0.704562866705066	-1.16024446004358	0.140378257644338	-1.73865348118163	-1.2745398377102	-1.5593895614637	-0.658807092552592	-0.0397086337198268	-0.402226945455208
P04899	0.602217756013737	0.0467738491025095	0.351381910939313	1.0005808001598	0.711832101471782	-0.164746933627928	0.552879283923876	0.55934373108694	0.251476105826474	-0.41582571543571	0.532626254668856	0.473530140262204	0.426268925375897	0.471490872812544	0.0322968298186834	0.670090438346352	0.939681078833571	0.224049544502785
P05023	-0.609243931071699	0.340465427935497	-0.70355033657359	-1.36441553110992	-0.902803383825819	-0.176072862074972	-0.719636519079825	-0.403892242435324	-0.507745448533347	0.721542918602852	0.521544306811952	-0.54360762481482	-0.0171657434292324	-1.14168256655407	-0.415915530083725	-1.24549128343871	-1.88506290060384	-0.254709584482824
P05026	0.0877750949411223	0.414306054781823	-0.250527947893146	-1.16832594797033	-0.43957872105691	0.0731345919876926	0.0044112594141021	-0.532480626399371	-0.413982944412725	0.753570451192534	0.806664420626497	-0.100528261267745	0.266031116306867	-0.93443586360396	-0.180174931356471	-1.01432540114265	-0.99585822942312	-0.421808650731356
P05060	0.190462361897692	1.623395801878	0.344320663268828	-0.951614270025081	0.211957337701803	1.29551101695357	-0.0526094906590921	0.597069007432312	-0.0663957421806021	-0.140709090196594	1.27154657913732	0.576496326348112	-0.235187993925934	-0.283510229643368	-0.489642411785246	-0.959074538941576	-1.41673878220548	-0.0753456386374193
P05067	1.66954792835924	1.72654781974699	0.257050628553209	-0.896948229595793	1.11865692990388	1.0384350800292	1.01570801599552	1.00804690044309	0.18452974531424	0.579910302950946	1.33219922206084	0.120252103278884	0.118265329893342	0.242468035851149	0.51595226704997	-0.380742308494375	-0.958267023651019	0.529449826569585
P05090	0.0153976402474638	0.956796280344861	-0.761105072463596	0.66978792738595	0.927880611117939	1.740958448309	-0.054176462034869	-0.553150310674245	0.403510092855042	0.0462568824466928	0.356658022801964	-0.107063586779794	-0.834793069180966	0.358171461313218	0.499471175840097	0.337045169957702	1.36071965415427	-0.0716804924938832
P05091	0.615647824173936	1.05063143654335	-0.0311324044536229	0.41357360473464	1.28625764050309	1.03806200971214	0.0499391206511731	0.754650130696148	0.765094345151666	-0.265558962749171	0.246648502326266	-0.240213167008366	0.312561414611962	-0.554813366123544	-0.106799383121786	-0.491748961693466	0.203806292946751	-0.463455789929064
P05129	0.126640432722325	-0.309173427717608	0.747346466862866	-1.12299789242041	0.0189417931371666	-0.640833926229873	-0.0551957638106895	-0.39974639697351	-2.01786626386734	-0.798391210919546	-0.224168821339707	2.5342598497573	-0.104894123427293	-0.47653636086027	0.474049546355014	-0.882464801835439	1.4542309229922	-0.114972764232954
P05141	-1.09920271728253	-0.268144442212802	-0.891690770247211	-1.20484169102485	-1.74462701287902	-1.35787260721006	-0.148054810739378	-0.679581078179975	-0.683514542792542	-0.204088681119309	-1.18794843111707	-0.842013508046409	-1.18117354907339	-1.81468360934619	-0.99183664847105	-1.39977565540555	-2.48151580351196	-0.565793770815753
P05155	3.01497268490904	0.746678627853874	1.12711292001004	0.822723801865537	2.35732148878086	0.807906321350595	1.91067263437067	0.967276886051085	1.56546145770096	-2.46462276548346	0.931582381010429	-3.39084042838616	-2.67630711901989	-1.11511441540027	-2.49330856658439	-0.0303550355907079	1.51035945157024	-0.908847285503648
P05165	-0.422744365925057	0.84790674757976	-0.65659833934299	-0.547075007967724	0.208391263114298	0.0149300018557563	0.184921868768832	0.0707172568280826	-0.247301583180195	-0.30703800588054	-0.219044168127339	-0.52552447777279	-0.119174620184297	-0.917183707672301	0.201684614029746	-0.571539656814093	-0.496371841129731	-0.0452107814203676
P05166	0.0244589196720101	1.03776294741224	-0.356854379711833	-0.618536192882235	0.0135048927917038	0.0630005617467817	-0.254478955659772	-0.176467968034734	-0.534457368901951	-0.429169093565795	-0.071721260639151	-0.771957132736113	-0.365515886521971	-0.708047062616851	-0.0935935389603976	-0.843684361865315	-0.455867862721331	-0.448841840361529
P05230	0.85876260389349	-1.17553167745396	-0.732735335774936	2.15790850001419	1.1755846254534	0.921734935648294	0.0198397361094097	0.249507899069681	1.22227367510257	-1.24753990695022	-1.26187107044998	-0.515852966934357	-0.648759319623718	1.34896229840816	-0.267173322211697	1.34654017478498	2.09651815978101	0.35752156899239
P05386	0.318094194972056	0.522604857958465	-0.0817214252438291	-0.147994240768524	0.327617150609573	0.736019949085832	0.846984268988857	0.582343906729112	0.818551406193378	0.674545321516394	0.294504259665516	-0.581288452031949	0.543037967362926	0.50405643952195	-0.33323135991776	0.282356539692496	-0.645188551437177	0.803912150799321
P05387	0.538286859827586	0.143294313426815	-0.783998470327816	-0.15680951605143	0.554748553706132	0.712795497912783	0.30273202976378	-0.0376276954795852	0.565430825969703	-0.315115200875555	-0.096406009777728	-0.742100993147084	-0.277155569485378	-0.159933253838641	0.11417776648681	-0.347117155539761	-0.763397610406504	0.367986183389123
P05388	0.00267762213647526	0.161019144909097	0.0900455826454932	-1.27330359288765	-0.352131566458441	-0.127207299264944	0.471588652983052	0.53765208000042	0.481630572075706	0.571741503980039	-0.216585415412928	-0.205364779465969	0.177748874125432	-0.740150467865357	-0.883871414199771	-0.524570758130414	-1.1610581720959	-0.29700701915777
P05408	2.67949474998101	2.92279185810898	1.04382240722604	0.310836053382488	0.416115994799501	0.652270486480592	1.25238716862382	1.78628911713553	0.600064908572517	1.21426633503947	1.9665436458849	0.380270376889372	1.3334810900121	-0.56493701947375	0.372332751253921	-0.339220507741397	-0.124917467390026	-0.199699232358951
P05413	0.335546754056589	1.18794635084148	0.260664123246915	-0.316708339004871	0.653373227151592	0.912344062488821	0.680233538730136	0.455360943413974	0.709418304792406	0.184685621055171	0.47287140341409	0.626322375627167	0.822180632383392	0.191024866849963	0.666387386333151	0.79552888724951	0.659939602888531	0.872524635544728
P05455	-0.958802829142033	-1.49571009253413	-0.113606117516122	0.288917254152546	-0.390228417017733	-0.680509664274785	-1.26684340301217	-1.21482192820831	-0.177976774003344	-0.0914817331052303	-0.67799236724723	-0.5487030170796	-0.192929213962498	0.144812785283249	-0.431118143744501	0.0675413400979192	-0.153988902076681	-0.346945716720038
P05556	-0.294065238439869	0.366030563915925	0.168095166428551	1.28085630499994	1.23427506330419	0.880941542458146	0.676179352419137	1.15766912755981	1.26205626055055	-0.51655410848703	0.352981455462891	-0.0863839869917244	-0.575769514934542	0.708554693287387	0.353445008290949	0.359015702694489	0.989023720680875	-0.0309002866122699
P05771	-0.0301450053140149	-0.380282352321038	0.556931685842878	-1.1588570985976	-0.804840249787944	-1.61408190806887	-0.0166932832010885	0.129145558285473	-0.906317859591167	1.09602056410265	1.01103736310816	0.755384089268272	0.207958600107524	-1.57270641301429	-0.850568606209308	-0.352965603425903	0.468278097062415	-0.106938512854541
P05937	-3.1328769485118	-1.04291368912409	-3.93638394377369	-1.98290753406847	-2.68987487899051	-1.24720410461964	-3.91755100837152	-3.48545936608295	-3.74395333628859	-4.16095621386777	-3.51466748303552	-2.45763140505701	-3.02560760755507	-2.79847775602238	-1.35876638919074	-3.97983576931902	-3.48477627506453	-3.00755578671486
P06132	-0.838915754181351	1.14057109608798	-0.250609733505914	0.395632246818178	-1.35907856219709	0.125895976705195	1.22824819320611	0.0570986150360562	1.35348022579043	0.406210476416854	0.882678080898328	-0.526114820796011	-0.599967100244745	0.24305996180325	0.516655838286059	0.255578169846548	1.12313742112887	1.50033721639525
P06241	0.857291079238081	1.07275437053078	-0.666166208519642	-0.144412816698736	-0.358970043399423	-1.01331209793753	-0.0605883119227747	0.223570511118336	-0.495161331321367	0.930602094837484	0.747716635613814	0.238321321537248	0.124491589277489	-0.67119683226874	-0.264240859066164	0.124668096067314	0.0243757400110548	0.129910879227156
P06307	1.42531373441133	1.42025214945757	-0.657655764295001	-0.905093654690055	0.758703288219438	0.857951743673378	0.175028485486746	0.642927249294361	-0.443553361165155	0.223913375042591	0.504987204921884	-0.451249689584492	0.688453323103295	-0.862537835367101	-0.969146728999351	0.17444483563947	1.32622832348225	-0.835916130028123
P06396	0.46889830071915	-0.442589595561724	0.0163380541268083	1.85368080696891	0.714179263643345	0.726383457633717	-0.190854488737894	-0.0885803012023072	1.69397375233301	-0.17102796222939	-0.126925944536302	0.424133110854265	0.0637705534291867	1.96663489659357	0.857192744197041	2.15043121452068	1.70216664972352	1.32644688437375
P06576	-0.959092391147356	1.27988423068187	-0.930208328759417	0.0658438530706798	-0.101067612502308	1.26638418634228	-0.393630123827398	-0.491555062140853	0.705073589823876	-0.893333046138812	-0.0831837974555839	-0.962467113118445	0.639734208260564	-0.222278266894428	0.463563569958175	-0.846954713012511	-1.46093511003917	0.1933148415267
P06703	-0.992783177898376	0.462519674755608	-0.303041072742999	2.04908017613075	1.75437791855087	0.743071620087731	0.299916059322719	1.22793580169793	1.76305698495455	-3.39715648541196	-2.70549454937853	-1.49318341233576	-1.15999217281805	0.145357675160059	-0.358150022489194	-0.880374011809322	-0.555318227844921	-0.476470401068407
P06730	0.0901751811771451	-0.657480351167941	-1.16891271243254	-0.34823749472267	-0.00665618214447732	0.0973343907158388	-0.30188661924267	-0.429525823608669	0.330426631982482	-0.34716387750823	-0.608332213251534	-0.460661663288114	0.248415741375415	-0.316895087365973	-1.27737956711093	0.118210650279598	-1.75223424692296	0.478444266068846
