C5	C8	C9	C10	C12	C13	C16	AD1	AD4	AD5	AD6	AD7	AD10	AD11	AD12	AD14	AD15
P07910	0.89542154393187	0.759001021932858	0.886809162777505	0.781352411424169	0.744262637267462	0.870809599550629	0.730314019939246	0.927793150383291	0.846737744260295	0.851127065532132	0.923671549448286	0.93479609089413	0.886826731751628	0.794291570258246	0.881366697674535	0.790111842062869	0.775951653867015
P07919	0.643752960711388	0.666282311130088	0.81361006701789	0.82430858888454	0.87486625244791	0.900383547330513	0.594223575841328	0.391436861496916	0.635836343742879	0.804940027653577	0.602452762351152	0.835690308912078	0.941883716296585	0.966789233537139	0.32362677597045	0.917260772272121	1.01051164724256
P07951	-1.1982594662642	-0.327797754131936	-0.18622694150007	0.0359022236273538	-0.977404856730462	-0.96945949015285	0.444576901575761	-0.153979820794527	-0.683966469617743	-1.03407936870493	0.102352157933979	-1.12240475149443	-0.385197947724539	0.0392168121001233	0.0403046647827119	0.658290663820179	-0.896486186429064
P07954	1.04782408877861	1.13668353576968	0.978752859947184	1.21770975174962	1.1447524742419	0.964971073568934	0.987817664546751	0.869615082141852	0.945328921143855	1.00373391271806	0.846060101000887	0.883206038296793	1.06075794498748	0.978556051432787	0.809927856014311	1.25946415511458	1.09427462923203
P07998	-1.09176554824475	-0.161895885918826	-0.720786654219685	-1.14757207692155	-1.26392505995285	-0.822375082648387	-0.225479236210413	-0.307162146633849	-0.789018604492813	-0.739131868267124	-1.1508794748757	-0.940382336754127	NA	-1.94629859258344	-0.343514348739838	-0.612864595605553	NA
P08133	1.46315315436279	1.33246466355456	1.54088906344059	1.54138432863423	1.58757645358895	1.42759141736377	1.4460184221712	1.69159754123462	1.38282856667164	1.5367044845763	1.63170102859061	1.63404465877284	1.50011632303194	1.53042582417444	1.57503060638403	1.43721183442281	1.61615468217912
P08195	0.947047879658074	0.823524408054201	0.979958032747108	0.951610774844707	1.04517645450131	1.01145574145127	0.873490668650538	0.655026206670605	0.95474457208298	0.903835061787366	0.827602330998007	0.840082623531851	1.18069640081498	0.987563464820246	0.786594075491151	0.860420327101909	0.928500917028738
P08237	1.36516553111801	1.24437836422069	1.36330785341514	1.32054134419201	1.45834790930997	1.33168993892284	1.30338769497803	1.26923732433586	1.30279035139391	1.3176485930165	1.39932933086901	1.35987939834392	1.43658283714977	1.38813033544659	1.31364597543358	1.29428041718044	1.41310145991554
P08238	2.1637676848473	1.68814788762118	1.7876516707199	1.79330227037669	2.08227152324335	2.04684601254686	1.74965303175205	1.81685792570659	1.81607491800773	1.82276400393732	1.8571879067253	1.86574650286219	1.95909703360062	1.97151400394404	1.78140580875314	1.77687623879434	1.95769727768274
P08247	2.40965254714182	2.35561061683657	2.32479568790543	2.53630268657573	2.40838429960554	2.46472337243071	2.27480271363849	1.45746974873396	2.31303603283331	2.25223447694452	1.97254112141212	2.17355575727891	2.35386878791799	2.3649565799629	1.9096030756846	2.25680746499123	2.28522525571054
P08559	1.59544099472608	1.63700414837754	1.67671849981266	1.69696087044834	1.69898160570312	1.655975346885	1.56417787742561	1.25539802698284	1.60247016032514	1.61021778674832	1.43728022924158	1.57184811085402	1.71300523800229	1.6550986852274	1.43253860873083	1.67344076261014	1.61393415775658
P08572	-0.372881121726191	-0.415805923829187	-0.349837652610329	0.126308776886602	-0.211004836415477	-0.68978968609112	-0.368401586745202	-0.513174415270654	-0.259924435121917	0.126305801921473	-0.235229486612439	-0.430160190661009	-0.0768180581945883	-0.120167496882917	-0.481115378550212	0.398361365368563	-0.36146268542628
P08574	1.33725368543573	1.08988409005822	1.34417060861893	1.26567926698081	1.42552380063711	1.26378303204693	1.13699408655105	1.00248718412636	1.11629048984824	1.29635732512621	1.14184442640664	1.29867584576843	1.42739095118576	1.3285411026255	1.07507487476715	1.25756032400551	1.36131021130568
P08579	-0.949857880484244	-1.1139825092525	-1.26604344391056	-1.50168922471961	-1.49191338500901	-1.05066731130636	NA	-1.22613925805859	-1.99386466722983	-0.879877416562441	-0.877819711818065	-0.87594999594612	-1.04261025033798	-1.01843696181508	-1.54868514149186	-1.39628673978912	-0.98034334629348
P08670	1.2578959505931	1.55367303840332	1.21691847888496	1.34389181296195	1.36693374297155	1.67835026398047	1.16805752140954	1.38602861603934	1.87811490585208	1.51262616970191	1.46017107907244	1.57548729391336	1.70029118754884	1.43343725188553	1.47254059512961	2.01327426872758	1.39938414487992
P08708	-1.41933121849744	-0.654576844567758	-0.600458619816803	NA	-1.13655442871252	-1.34902259383746	-0.945717159622191	-0.446645738607432	NA	-1.33627609692239	-1.06713855316378	-1.53478078452621	-0.996213277852323	-1.39748865418602	-0.59780654183067	NA	-1.31293226732276
P08754	-0.492359614252213	-0.339567040704302	-0.463063162729435	-0.894085815188287	-0.674746996830753	-0.509282398577396	-0.481696832876789	-0.355669627899167	-0.455864727493246	-0.595010766235668	-0.606991154737919	-0.536823731627479	-0.597904169460575	-0.553334812166837	-0.260651457115686	-0.55540879759382	-0.610986059465426
P08758	1.06609705357483	1.01853153680076	0.586657495279782	0.303654935796819	0.982686843988991	0.680920832112069	0.674273103095414	1.25268614006389	0.758969882982467	0.875732416152443	1.27151403380584	1.15253623079458	1.17974573078945	0.825509825903356	1.00275668505934	0.575835841630542	1.02907115344784
P08865	0.338205800699904	0.506014951681058	0.643550201247379	0.639848105753388	0.406403388281558	0.402352224725252	0.504672325938391	0.488042952003779	0.515789968639245	0.507702518876892	0.495230370561679	0.486665611747052	0.523371489943743	0.409224374941468	0.510266295188365	0.548365802960301	0.349888932817505
P08962	-0.405988982704974	-0.149845194665368	0.0233774550983931	-0.117158104263637	-0.253360910174014	-0.205029307533326	0.294524853513102	-0.424991383384165	-0.0708886274284567	-0.337104880527206	-0.262790965206651	-0.274560099607805	-0.730744882979149	-0.413979363232477	-0.669253016074381	-0.157580122971526	-0.349989781264
P09012	-0.780149308760701	-0.683668321984785	-0.893744363636666	-0.933108133706233	-1.07594919654828	-1.02342085247892	-0.737384824190817	-1.34277441483517	-0.958164099638942	-0.902581010355541	-0.721684882218783	-0.758733551341323	-0.818102098681141	-0.667533102280185	-1.02134981328441	-1.02668974051691	-0.924809826303244
P09104	2.6112645174952	2.6079876657648	2.68327827602782	2.71180637118058	2.57082922386792	2.60092443096868	2.62659392023721	2.51198656103455	2.64609375960895	2.67193358204356	2.54282228175617	2.63884218842836	2.59261078371825	2.67892124159017	2.54644872510852	2.56818036774702	2.60700106270667
P09110	-0.318925983123936	-0.296203183082866	-0.849222046185411	-0.48604602311462	-0.208695526469514	-0.214923119968293	-0.352555267013708	-0.184659431986149	-0.0544961825091628	-0.200547449754678	-0.420801222396049	-0.551398388406751	-0.320954650124995	-0.395924195387102	0.0140594283747705	NA	-0.284092764801899
P09211	1.82163304143501	1.84737890587936	1.78863182301348	1.62957376830158	1.89448468632248	1.89489155399319	1.75713636118661	2.06699633623512	1.98629537127881	1.85211106594481	1.99021210639778	2.0684290220301	1.81694665849681	1.7375436776952	1.89318930820113	1.89283360171366	1.82125983084581
P09382	1.53981547327947	1.45547540721695	1.48001371858604	1.54444725308329	1.58348615682637	1.61919915409235	1.28435127392196	1.77009093672631	1.45764825695792	1.65570886011232	1.61489402133964	1.71035724247314	1.58965588033024	1.7102364599811	1.38415452106635	1.64404927323094	1.64736382381167
P09417	2.07982082921843	2.09522752617812	2.09012590678024	1.76166471891315	2.21623847800302	1.98703075652732	2.25384028546303	2.48599214978836	1.9709566089263	2.21455863149135	2.39623217461681	2.43688975883333	2.05009676221879	2.07856645646119	2.35095197812102	1.61608012296232	2.15279011130889
P09471	2.81734049074392	2.80237563701972	2.75394982350808	2.79810948009204	2.77735340216023	2.78059577278978	2.82265605476654	2.18569784550493	2.78147464881119	2.7623614808736	2.55761299578899	2.66380533850801	2.72513303494726	2.86579761806087	2.55765117167887	2.66517970521767	2.73246056358779
P09493	0.790614232316665	0.578499625060382	0.622080114953073	0.780537052808957	0.698184667204793	0.897513609247413	0.597544810711374	0.550622255313147	0.72574053636059	0.85181217689896	0.663900969946732	0.572254596447365	0.681710263520339	0.880092225446574	0.575815129933172	0.90721598931115	0.858818159881477
P09496	1.47430263726693	1.51596639173891	1.34771332022993	0.977831399789946	1.51876225543764	1.57219120814602	1.2211858262453	0.418785057979312	0.885512416884436	1.45596565020191	1.37903691757585	1.58527755362017	1.61678375347113	1.67580195233015	0.689247685256659	1.17998871861313	1.52031452519144
P09497	1.08083302669228	1.03302890875859	1.14399920528143	1.26913864391568	0.92815242523647	1.22314977719857	1.00615032546523	0.789074489664693	1.07331671548756	1.13496296737936	0.907547674098214	1.09930614540654	1.14318381473366	1.2478852303004	0.877766989612896	1.01776796553242	1.16127420115739
P09525	-0.458175126527037	-0.834128489820592	-1.35566242256336	-0.777254103138689	-0.52978784297493	-0.26023782632343	-0.959427479138071	0.0867744748526595	-0.492590316326343	-0.44089574256712	-0.373326169637279	-0.533235648922509	-0.351287828689502	-0.163262611524407	-0.19931727034223	-0.268518552841182	-0.344107066904036
P09543	3.26270181085467	3.20950321283461	3.23418504997068	2.46690467291943	3.17263719078383	2.72602197517655	3.27525488932902	3.60258511748941	2.77504607730441	3.25935196692001	3.68287458990096	3.52896505603007	2.98369481871412	2.98709078348037	3.54359126237228	2.27576742882521	2.9533236812379
P09622	1.5870604059661	1.46835604429105	1.4852955903745	1.74149178377829	1.6115426367428	1.4966156196841	1.78724303163782	1.12015297442326	1.3605826974338	1.44819562691732	1.33588062548189	1.38005516715185	1.56519929593282	1.51999689864859	1.19096106663295	1.51679641315274	1.55078298125758
P09651	0.813321051719074	0.704870790534455	0.769081416950054	0.721927097697019	0.7554388302728	0.818141719501365	0.711167408571121	0.722990691585316	0.820448967287649	0.75805822252227	0.809561877467169	0.853711555407395	0.759850670419367	0.810475469172119	0.685554300341386	0.708249503919422	0.669716678247128
P09669	0.98424072812712	1.20656374220195	1.38640214342107	1.27226791019863	1.13764191799428	0.887458573449276	1.19660491884176	0.860547598583787	0.821720429676022	0.974447567446598	0.883778679816154	0.91087285129658	1.19620971484956	1.05575679224601	1.05505290643003	1.00167274011102	1.08192753191391
P09874	-0.137401280294239	-0.175985787755794	-0.0676106437691271	-0.957616159980882	-0.1988582856739	-0.740523451066751	-0.598079482283263	0.113431968780192	-0.465868184508737	-0.194972018097546	0.2124574309272	0.144042889772086	-0.176220069063965	-0.256311507018546	-0.0266411257885516	-1.26101923259028	-0.271485851888879
P09936	3.18704186471737	3.04612617487783	3.01988042467371	3.08356961718898	3.11096737180068	3.26978179100613	3.03124482684392	2.95326800926259	3.15718239205183	3.23063053098969	3.10765342794235	3.1890642356545	3.08186110747543	3.17425611045083	2.8673494997939	3.01827115339615	3.20292195350923
P09960	-0.152423404376554	-0.339126915736648	-0.211675261180328	-0.334998467932688	-0.400277393626742	-0.216498971355024	-0.0929259022924902	-0.0762250896434033	-0.00937794458153852	-0.203119735622541	-0.00608870314484956	-0.0523327250491547	-0.100480295805192	-0.181024455733488	-0.224431914528545	-0.0719192009102578	-0.122635797500494
P09972	2.66069698771971	2.45137752811512	2.48418614892592	2.6191064499738	2.67463835224805	2.59455824345834	2.47641430036174	2.36633527303904	2.88493597624847	2.73343892858946	2.61942735625687	2.62365856888626	2.65855374967561	2.70551977468816	2.37376294892189	2.51236501958073	2.72696272695165
P0CG05	0.534106347688428	0.957466844250852	0.395484891308645	-0.0681027399719774	0.192092237784826	1.05753442606482	-0.878751389918308	0.505273433991018	0.175737895055582	0.552997558084741	0.690305254724395	0.782278528475245	0.844561812042899	0.981985280763224	0.507737527674466	0.857535927613038	0.776211442376745
P0DMV9	2.10298944708166	1.55129823890399	1.45423041951268	1.54072612937794	1.78329035279773	1.94678216903276	1.51952055392888	1.73188960695077	1.65216196521497	1.60964942268781	1.66880915193286	1.57772675747561	1.69996821131673	1.79036046248451	1.50727829791438	1.63371413892063	1.83879136375074
P0DN79	-1.05676726230454	-1.19169044470979	-1.08438769878191	-0.896247847227887	-0.666250251021667	-0.667274017278039	-0.743969550022626	-1.00226086798734	-1.13353518167459	-0.727606440725685	-0.906314230630499	-0.810545913094687	-0.773318733603933	-1.52830026464904	-1.00636551125889	-0.879543789259769	-0.758988150912748
P10114	0.392504050543963	0.437219020139846	0.408781659076157	0.509504861724581	0.469323524690784	0.471066111249247	0.354416917757226	0.126043025336303	0.534917899032992	0.309393465409557	0.265013781552422	0.386331196266742	0.491263001979858	0.279415411249537	0.377540870551553	0.438788311954748	0.489105421623267
P10451	-0.3374633749151	-0.0514126610792956	-0.151034036225584	-0.0551972022482407	0.187362731549021	-0.218703780141276	0.122479884942244	0.94452019073232	0.87179879609072	NA	-0.720968257688569	-0.320906811326337	-0.586936514670926	-0.97585208823154	0.806034188021192	0.7761605706468	-0.149639552536952
P10515	1.10758339463924	1.06274046522721	1.05204666074557	1.17125612144291	1.20374056223739	1.05691976672855	1.06964650179736	0.798680021006408	1.06344413426309	0.950814483773692	0.898564340753503	0.95554039194197	1.21895370002212	1.06864217643779	0.843883577707678	1.13449068778294	1.12161471589107
P10599	1.23246391008843	1.32973900517231	1.2814770230382	1.39854615692508	1.15443594626143	1.41854900184601	1.28634659375509	1.14435969725885	1.38860275179215	1.32457831358978	1.35632542399214	1.40025290684775	1.16119547161328	1.34093394140724	1.08914118290695	1.41030300111071	1.33520774851004
P10606	1.1839436279293	1.28712725411249	1.38822019481337	1.84149564535362	1.04709775355575	1.25533065804035	1.29988497271362	0.922837219641798	1.14868648142672	1.21429136007338	0.974357362136568	1.19625214505036	1.16988859356612	1.37463590365693	0.766399870414453	1.47966770823988	1.17819747420328
P10636	2.03132980397766	1.89928661376609	1.98685639189257	2.05503722150839	1.6599589866669	1.97692449450712	2.0142357960165	1.63025273105734	1.97155021593502	2.20045737645719	1.59452254846288	1.89188173988979	1.86709861869513	1.93148560455704	1.77723671583764	1.95220077159026	1.86848135746722
P10644	-0.570243690061396	-0.23917462313148	-0.0928278799073544	-0.616812989276221	-0.366011206490751	-0.614972813157376	-0.148998655365272	0.298127033477608	-0.273459336356446	-0.287301770064552	-0.0070049107523618	-0.188469013640171	-0.485345591968705	-0.387232794919279	0.110911164202108	-0.275922131683026	-0.333401286178872
P10645	-0.198031220331027	-0.654325172681996	-0.217713936803306	-0.339930195315752	0.380968925240291	0.0722304963367363	-0.314265276227961	0.0106167473735674	-0.218357126076773	-0.0984831031805609	-0.23122963709875	-0.152746698599226	-0.113565648634701	0.304102258344351	0.0136234330380155	0.13378264096503	0.511249466971102
P10768	0.82643802279322	0.90881370564117	0.811975473178472	0.716414762828819	0.900058930958719	0.904910971014718	0.871274026266911	1.10635088738449	0.966237156352948	0.843833875771349	0.997752580975787	1.01208034498221	0.942446712024559	0.735688667005223	0.991505026385967	0.780610612645491	0.910745191917879
P10809	1.9631238125304	1.89137223834332	1.8291477585933	1.94475126609306	2.02520776237392	1.9765320532737	1.81138843081823	1.59250936314396	1.83903421053331	1.85437761295524	1.71131950484942	1.77903971747195	1.94291469357739	1.98881404040015	1.70000446770416	1.91784111440217	1.96509271627378
P10909	1.42796888398261	1.06767715244453	0.810902371700332	0.878882674343849	1.28857468649835	1.62326424224719	0.797010624840156	0.861122507656038	1.41007796308675	1.18885805865052	0.933548438885798	1.09217121441487	1.25203139580175	1.3366612258577	0.887629714818774	1.41061246177479	1.3504550227839
P10915	0.58893667008649	0.468266999709673	0.568664227365535	0.746447354628313	0.663888891034025	0.699926980377629	0.466884359802546	0.268712562193578	0.715748810479196	0.785243627297451	0.455268244990499	0.369245662923482	0.774231092260582	0.721856852863033	0.9904127167938	0.829663608929572	0.783120422940456
P11021	1.26312594474727	1.00036010262992	0.955636380467673	1.08206663267178	1.2523865367697	1.23791811597886	0.980774171090019	0.688508330656754	1.00852150821241	1.04441210269682	0.914911483070828	0.966617339441746	1.14708202759706	1.19345534927668	0.895000236822163	1.08178102038537	1.10959270317563
P11047	-0.773052643636827	-0.772469975519958	-0.848760642821653	-0.502627071462492	-0.559191065509662	-0.63176799731214	-1.0065526711269	-0.604482633833823	-0.550178182944138	-0.945152535492143	-0.890135153142615	-0.901893411587066	-0.719648206683127	-0.561838005843445	-0.597578130934228	-0.223548508718452	-0.689948296081413
P11137	1.6867743600212	1.6110876859731	1.73570477003862	1.78757259643803	1.36657378833998	1.67804776269666	1.79928793391088	0.816770825952961	1.64818121677112	1.68410938974038	1.18206414882452	1.54793579423898	1.68057031321137	1.72245329688032	1.4357811348854	1.39635541753354	1.64474881735866
P11142	2.63129534517795	2.43979822317458	2.52794783669283	2.548574276872	2.62760710777485	2.60562712113945	2.49009265991547	2.43802392383795	2.42748928430028	2.51765812341683	2.50978719761921	2.49664038104863	2.60091530376157	2.56214938064433	2.44074833620726	2.47249815274497	2.55242954902975
P11166	-0.4263065564697	-0.151700939770311	-0.379240213199987	-0.11237505830399	-0.37203888607985	-0.514343857577699	-0.217101277858243	-0.577615978571464	-0.581816042415269	-0.624780447568391	-0.369369109906353	-0.410892381795577	-0.449169572359242	-0.571211013742093	-0.155650272116267	-0.294606932904845	-0.291267370208357
P11169	-0.141035461791057	0.619403976039437	0.808936666996582	0.719213008033186	0.549028494918927	-0.201955911005627	0.719148477406561	0.103627829699257	0.733720234076822	-0.371549080443234	-0.406456374625883	-0.296332064978978	0.48487729087702	-0.544135984337802	0.576403423850545	0.5510697689729	0.394389893348944
P11177	1.55006521948262	1.49911355852992	1.57276698728285	1.64184542573333	1.57637496440795	1.49439961425049	1.53924266738177	1.23196980232528	1.48020259307766	1.4204169749138	1.37021167127787	1.42560923063376	1.54228652142843	1.4427444829859	1.26019013161362	1.54766013453617	1.51104771845968
P11182	-0.24446644192726	-0.347075557228468	-0.316893426286944	-0.363787503688788	-0.159773530356819	-0.544563339496603	-0.382793869363505	-0.716699022431265	-0.363206359816245	-0.45127586241625	-0.444768961832707	-0.552737397282301	-0.268540520394942	-0.485397937450291	-0.403492140202128	-0.282235424957939	-0.24587693766231
P11216	1.4175028005214	1.32226072049604	1.37796392231517	1.1230471683833	1.3062673806411	1.38547431385602	1.33125769843511	1.30504139725521	1.49337358014257	1.39907814942836	1.43511008195845	1.51514396693372	1.42967478916597	1.44241424543143	1.34337798527329	1.41307788393208	1.38823097183133
P11217	0.460665565730261	0.301452112955263	0.304613481171113	0.602499020793491	0.545763168967101	0.330993896387682	0.411396486544658	0.206341910756613	0.220325725919916	0.395061540939448	0.320710611111107	0.174848383891378	0.447051989315357	0.399010430353968	0.0753804127239413	0.244675084940007	0.223469196070799
P11229	-0.991299709429987	-1.22066207184882	-0.995805513624257	-0.508769267584565	-0.731747396136219	-1.13007460767484	-0.761689982798035	NA	-0.865929980960838	-0.570910788696389	-1.70181038755691	-0.919579405563646	-0.914215927153011	-0.783414411181991	NA	-0.806440974983276	-1.04392292550301
P11233	1.01915003932419	0.840734708463492	0.828722975816279	0.960918574834727	1.18846225291079	1.02782965358759	1.21690272457374	0.904422872048001	0.945114293296597	1.10459436689147	1.13971558164892	1.13683909831756	1.01833006727059	1.02945792153856	0.908882892146365	0.839631775508408	1.12452610149334
P11234	-0.757215098616298	-0.667885779961011	-0.723226541337206	-0.781295727397964	-0.647855094083364	-0.642983149995724	-0.567100631889503	-0.642124288694162	-0.898707233694038	-0.651780714866077	-0.656691195926673	-0.668961473210537	-0.52397379118423	-0.597563767796235	-0.397985679476412	-0.796861591858171	-0.712233789283654
P11274	-1.48295743926966	-1.12601539762927	-1.22154950166438	-1.36819139487486	-1.51462436843085	-1.19446094260835	-1.10221786999255	-1.6116341394496	-1.18091605055137	-1.16946677842115	-1.16702427935861	-1.36959005801748	-1.38634002602215	-1.29874577124251	-1.40906625279087	-1.06433556071094	-1.44353169523319
P11277	0.647906611263019	-0.872803228165059	-1.36006082694359	-1.12381427259937	0.380446593907845	0.111277479253351	-0.95160647834144	-0.86882418942942	-1.05216914353137	-0.135522060770146	NA	-0.767106127452447	-0.724797249847278	-0.574468703022995	-0.752482451443466	-0.256838917655957	-0.166954964006856
P11279	NA	-0.330839273423361	-0.210422506766601	-0.53083921739777	-0.86528017720831	-0.476740724270315	-0.384169900609337	0.153732134941971	-0.281092271687774	-1.11108606653153	-0.289311019575438	-0.102913750524384	-0.419692958567888	-1.32603759399087	0.0617035742773264	-0.217178876226795	NA
P11310	-1.07245625621275	-0.633175329119588	-0.835670094363646	-0.437585688126261	-0.278471978030859	-0.566793498907531	-0.671126412119884	-0.344351915393213	-0.761096817298827	-0.50578301801707	0.220283644813734	-0.698604712764031	-0.332182922156014	-0.35923605888169	-0.51594653530878	-0.638214198223276	-0.639241317931182
P11413	-0.167823670644148	-0.354076645205474	-0.279266853365785	0.411310231553814	0.0597302964490159	-0.153450886321925	0.614575793019645	0.442525910490481	-0.554032586362182	-0.127218393884354	-0.0225349135785658	-0.106219984386567	-0.101146920116273	-0.158549690007862	-0.239028871184684	-0.12416198252348	-0.114927605300732
P11498	0.09494206773699	0.084994815595702	0.0409483306481461	0.0354570212364538	0.235689335543539	0.172505755364866	0.0283173339008937	0.113627137478229	0.644268889507972	0.0271562448340464	0.589160394738281	0.575528350548492	0.201199949003208	0.751247524358752	0.176096606532176	0.233509338750952	0.836026948585661
P11532	-1.01363056460416	-1.19921680969691	-0.416262619645465	-1.28950652180348	-1.19718322524809	-0.410698134550859	-0.608262688278955	-1.38682978453746	0.156019968063982	-0.640304718789945	NA	NA	-0.794315500946317	-0.683373965999311	-1.17527064331873	-1.30422542950471	-0.646633698076
P11586	-0.147340092907355	-0.167404746291971	-0.0924486853610096	-0.0448057637616675	-0.00542054674862648	-0.00606572887619751	-0.0495932007312171	-0.0415427245048368	0.0861187593619774	-0.0600194652886196	1.15690366931257	-0.0820347631321762	-0.0852770481129745	-0.127534738274455	0.0699101237500709	-0.0610173270390071	-0.118762194959448
P11766	0.809978843121801	0.761287773098611	0.796547966482368	0.736478635999262	0.863437518953846	1.01754628277112	0.610887198123669	0.932796764791029	1.07561778887237	0.854956106744796	0.993806077770472	1.07115837253082	0.972389972205489	0.872354407721696	0.924246415133028	1.05131867125203	1.02668130257185
P11940	-0.0121853560722437	-0.57522350022021	-0.185347585471001	-0.0340495018124568	-0.0837764185020392	-0.130204871514153	0.128417408601362	-0.00637526974571605	-0.363011690346869	-0.160222143032721	-0.22513060861583	-0.0173247624622718	0.0789957013655367	-0.171725558216701	-0.0428437620697131	-0.165747065860396	-0.114007925750755
P12036	1.10644671369111	1.15377365823785	1.55692923227146	1.07596800565262	1.34876938874834	0.965516158916617	1.37272311608516	2.41349144293329	1.11763328038088	1.61613455545956	1.83540148703196	1.67196258281257	1.64851386172013	1.41990910981969	2.03536382202359	1.14927694845944	1.73762237805163
P12074	1.34998024493906	1.76250493725989	1.85450858665431	1.92066350453092	1.59887359091433	1.581555299796	1.84156039604449	1.3902838122392	1.84185004091721	1.87120986136478	1.27249666462137	1.60522519754519	1.84245089629238	1.66380812171306	1.64623204833036	1.7966299758701	1.94655845226781
P12081	-0.769256084477046	-0.621293421756815	-0.625211229835716	-0.657227746640012	-0.726057140660832	-0.761025055270495	-0.284522966564435	-0.25766325000464	-0.408411541410501	-0.84390286858284	-0.585207630259745	-0.360591897446959	-0.129716195663897	-0.658767453943196	-0.356627504648494	-0.799538603170357	-0.0791632212251171
P12235	1.56771787228614	1.36828853226974	1.50765586052801	1.56318096791414	1.65115999900744	1.5070423171655	1.40791538835176	1.02968487954544	1.33454860068848	1.44513201661701	1.43190367705158	1.38676873322846	1.64923708287443	1.5689531124856	1.22234701693522	1.40644072696603	1.63126391854166
P12236	1.25928562947355	0.981082014734256	1.28563324866836	0.996120032549573	1.15000991821812	1.13619822126327	1.06092366227289	0.835644630820878	0.978695201662117	1.23053575121299	1.04829415781017	1.05929685503572	1.3417737893975	1.03547935687074	1.14630845631348	1.07317486734754	1.06318733524893
P12268	-0.440159307734514	-0.563726835647433	-1.00515631860273	NA	-0.170868624662182	-0.555066418585269	-0.918002214499348	-0.841940741575103	-1.47619327730564	-0.477039416075322	-0.365686378240811	-0.400629422280355	-0.547810332466699	-0.486811565184367	-0.787997644648993	-0.889271947410462	-0.592436689492002
P12270	-1.41830890664305	-1.66311610600604	-1.53395140358774	-1.3028005719249	-1.62586547961433	-1.43783431911481	-1.24984854095216	-0.701048235170916	NA	-1.61827226725661	-1.46519079793821	-1.00242393231274	-1.49476461489869	-1.34248720354033	-1.11430910063874	-1.41731421053104	-1.50174270270569
P12277	3.37597323391135	3.33933197160928	3.44368400178484	3.40446513301657	3.37094188375838	3.32561106438446	3.33199953863566	3.22551204819652	3.35651802325617	3.31034816809452	3.29378898163605	3.34570065329148	3.40956874329151	3.23835365625446	3.26597717691556	3.20752815844542	3.30482172979421
P12532	2.16086390742546	2.11048721778945	2.30580552702729	2.3292017993059	2.29026602831667	2.19035677145023	2.21320210140111	1.75699883497039	2.25196004740953	2.15381889937071	2.00067873964012	2.15568342944527	2.3347498738198	2.12039418523483	2.04127019804239	2.23159385920276	2.24266758379257
P12694	-0.884587003158777	-0.37461550739816	-0.529276867534621	-0.795656500792371	-0.702400116738072	NA	-0.521613854712821	-0.579552880165545	-0.227358705701971	-0.517309963995614	NA	-0.606636126634684	-1.12111166643372	-0.87679760143655	-0.580791382361723	-1.03018166045002	-0.725127000954927
P12814	1.22827865971389	1.06697026798243	1.09668602990329	1.35785000482345	1.00958154059118	1.20648923270623	1.02602301758672	0.150798194011386	1.05374587485739	0.976524950362388	0.733853691277609	0.881152338095112	1.1272240936403	1.19162990945314	0.834663364989469	1.35200359451152	1.07812439708397
P12931	-0.707572378576761	-0.750139132052405	-0.807454435839384	-0.408929200473375	-0.73101443197566	-0.765078027622832	-0.968636452098676	-0.827487231920985	-0.133493224788747	-0.912931639273248	NA	-0.620614152328845	-0.851998586797154	0.447352592242517	-0.911907609812352	-0.618961762215243	-0.749744987246217
P12955	0.0901556997264708	-0.0390439921993964	0.016645309499456	0.0432839706018268	0.194492160177368	0.200520435254788	0.0447086082746904	0.15831593972454	-0.16402624926684	0.220128397655884	0.103046298776842	0.203319872586121	0.180136406210503	0.217659415788092	0.257686316746054	0.126728632042047	0.11350308180059
P12956	-0.00021124659563556	0.188390657306037	0.189529783928174	0.0769728726302341	0.107986361080759	-0.0449478868359554	0.0163236882520432	0.184116837988638	0.0708772067439874	0.159202100894955	0.241551956743894	0.262482072362495	0.133376944809107	0.0792698593258006	0.230186707771904	0.0440080715449283	-0.100271750829585
P13010	-0.179076789384078	0.0880358708227445	-0.0679337134219937	-0.0157546934928382	-0.017100406332346	-0.189388885424296	0.042435084800755	0.137942323285788	-0.124384000903912	-0.161556385229462	0.107943606759204	0.104389990017621	-0.0918877131966386	-0.116898738020318	0.0601761660213278	-0.164956754477569	-0.190403547718459
P13073	1.9559504463743	1.87337020007986	1.97604605265111	2.14069979610464	2.10247792350812	1.88623978068834	1.98836739885019	1.41445856174743	1.78515074525895	1.99200167674178	1.8686413852344	1.86332291732664	1.98616194134249	1.99126397587927	1.65444377572339	1.87981070607523	2.02436298750844
P13473	0.20659940962052	0.0259013310584386	-0.0792026172785597	-0.794524115813918	0.114550220347729	-0.190630753965403	-0.276093668339196	0.384470352496472	-0.480689743663499	-0.160699474787839	0.458234436071923	0.162724824579509	0.0555185109501639	-0.309896876292143	0.0399493933896221	-0.0279801456893172	0.0841651749335497
P13489	0.712745231127814	0.847728107269505	0.729669688593889	0.654235218490314	0.75881355774406	0.68621010967684	0.92567069650606	1.30121950879593	0.737215450470448	0.782197414280971	0.893630380442506	1.05166868363858	0.61351896835065	0.717399363541628	1.15478414266928	0.605549457539655	0.801147374056562
