C1	C2	C3	C4	C5	C6	C7	AD1	AD2	AD3	AD4	AD5	AD6
P05026	2.33031941959975	2.25856874160947	2.22268702366834	2.33258077143542	2.52666364678756	2.46006927675439	2.52519298629773	2.57283813482956	2.08823713846063	2.14823555089944	2.35250543888545	2.49568691808806	2.61304568304502
P05060	-1.12071391540431	-1.31410450074388	-1.36270956427676	-0.980679360250007	-1.298122062724	-1.00420898238924	-1.02649871668975	-2.12655102110835	-0.219475264241832	-1.41431075998171	-1.44812424733463	-0.479506381249342	-2.53583601267288
P05067	0	0.0372878480768766	-0.00839900578154444	-0.0251082187309455	0.245140337913082	-0.0641645330717471	-0.162766857370141	0.572056926823212	-0.118026651060722	-0.156897098571438	0.736450256216381	0.547066843901437	-0.213744993612804
P05090	0.600674994843925	0.747305132943255	0.155414807746937	0.649016011935082	1.06267881326039	1.24585729639124	0.272755710714027	0.63207947607174	0.5304015963079	0.540913601232455	0.775594828773389	0.412109911277472	1.5689675653267
P05091	1.5219512907432	1.55239352785314	1.35836394376328	1.55495964833622	1.5486091527117	1.3357530396976	1.40384667712954	1.42722564024854	1.50546525563156	1.48939017941019	1.48882782509379	1.70535990819321	1.42651784188483
P05114	-2.56774225585154	-2.60327248135865	-2.65899340390138	-2.6142455874508	-1.17099905949981	NA	-1.19798741281116	-1.78682884794877	-2.41795063974267	-2.03414256897994	-1.2535572759307	-1.42365625294929	NA
P05129	0.363642961527057	0.980215441562527	1.0694167540023	0.52708856630461	1.06267881326039	0.503843023512232	0.8810850331242	1.08087049145632	1.14214157702073	1.03101042615389	0.694931873392118	1.26113688674751	-0.531324903960278
P05141	1.23567003590657	1.0545912644399	1.11709870907052	1.18570091249404	1.22643605057779	1.22137394202202	1.17711459580549	1.13838913904148	0.839717237539584	0.844927898821569	1.19070304029055	1.00728424331105	0.276072828785081
P05165	0.203376215411006	-0.315127035121036	-0.181379185948636	-0.345079075671349	-0.112094764046715	-0.280660432334782	-0.181347468778966	-0.143234648496835	0.263559614443163	-0.0517743396780841	-0.289590798031979	-0.426762265211379	-0.531324903960278
P05166	-0.00825551450758283	-0.115967175745894	-0.108625273181968	-0.125934049130364	-0.22553016822308	-0.328767896480988	-0.261060779887543	-0.161153166348587	-0.118026651060722	-0.382193688671117	-0.498729459085589	-0.479506381249342	-1.06579199078799
P05198	-0.307441259698938	-0.301617622658683	-0.401025662953179	-0.471551006491895	-0.500854764508182	-0.328767896480988	-0.162766857370141	-0.449989667555645	-0.0949325866457137	-0.330419348993032	-0.221049284332696	-0.05813187731858	0
P05230	-0.376013414084099	-0.372071480198536	-1.01285944022583	-0.540229752555177	-0.912441586838213	-0.770923733034882	-1.71410895012597	-1.42304668410499	-0.446419375952519	-0.419165690488946	-0.307854375740748	0.127432183360085	0.260848852633743
P05387	0.566587504060467	0.386881852552074	0.542950219251811	0.632869037403247	0.169008879929711	0.419098170265633	0.577785161319304	0.572056926823212	0.436225027325777	0.496286670590618	0.138500618935624	-0.426762265211379	0.161329904353394
P05388	0.203376215411006	0.33732635749696	0.218254051909142	0.507757294849057	0.265411515044573	0.219929719356874	0.329278444242174	0.165332122492134	-0.0726215244691493	-0.0517743396780841	0.138500618935624	0.0537402251807807	-0.047321111857613
P05413	1.18247682434388	1.1215163899221	1.1896237334344	1.11663784003835	1.06267881326039	0.825665351641913	1.17711459580549	1.19147872389384	0.91723182026469	0.788645987338851	1.00056872886912	1.13137501271033	0.819737477311595
P05455	-0.63828495061174	-0.948634455467967	-0.905708591149085	-0.691100569244385	-0.807768033326941	-0.820814557287865	-0.512590198606468	-0.802369519716336	-0.902588756956886	-2.05766639541363	-0.474697394124519	-0.666236240495572	-0.584330289318957
P05556	-0.596736398937957	-0.579469963373849	-1.18972938410967	-0.647516733052968	-1.39452469783886	-0.565335295447628	-1.60428387800906	-0.956299330525384	-1.29252329470628	-0.592687940910541	-0.271801653024155	-0.247896793899241	-0.047321111857613
P05771	0.203376215411006	0.516712653934572	0.704562651644638	0.805324706409893	0.349813891424354	0.427258488925705	0.504377156914662	0.0281599977070475	-0.86497204438583	0.658845371489249	0.0884898243030096	0.161601298423777	-0.0982857751179309
P06241	-0.897107800771545	-0.237884356091921	-0.263168714567145	-0.299095337485249	-0.858089866467978	-0.681027989728523	-1.82434862007459	-1.19417862616966	-0.574196032065089	-0.382193688671117	-1.49887661602609	-0.566764889545158	-1.20505251193373
P06396	1.84460054525808	1.82352527759521	1.79374615920274	1.88384678035825	1.75517902066812	1.90013137969394	1.47725468153418	1.6301991348639	1.72404695109554	1.93774129866002	1.90758854434304	2.18586239858537	2.40765681036107
P06454	-0.557633334372219	-0.600046761450781	-0.638380159076315	-0.358803828289302	-0.67592949722775	0.293063981594606	-0.304620690467049	0.270051576416859	-1.50561187773394	-1.50960538514492	-0.365762959771158	-0.354321499618652	0.161329904353394
P06576	2.69869240435011	2.6116838271469	2.63522312034635	2.68858472764244	2.81379782778189	2.69222211533438	2.90394706555106	2.93887831754997	2.72336971537121	2.61430925647446	2.80791018887703	2.89993244143145	2.46527694468656
P06703	0.913020781391693	0.873849966174616	0.0859492461241321	0.86609135433295	NA	-0.0641645330717471	-0.512590198606468	-0.0921131795326629	0	-0.314042931595593	-0.0240320649610709	1.13137501271033	0.65520293719992
P06730	-0.576897302651121	-0.579469963373849	-0.555858467098153	-0.78756997814572	-0.0301842583720204	-0.0812089383078639	-0.127029196474874	0.0418203282667736	-0.902588756956886	NA	-0.048938212461254	0.194204855286296	0.105334835375577
P06733	2.59151994804435	2.67697404499159	2.49950213793807	2.53341500530126	2.68529607483509	2.4192556872775	2.72563018717725	2.72676794563861	2.69126025923768	2.61430925647446	2.84596684448337	3.06817503096593	2.69593044316633
P06744	2.06086337664756	2.09465702733729	2.16270814424249	2.16208292046353	2.09082303177391	2.10284076208804	2.18206903932836	2.09468846956687	2.00035835250211	2.14823555089944	2.07482526413255	2.09634982707099	2.127001168844
P06748	-0.245287547824451	0.386881852552074	0.0559753101745	0.599388506817162	NA	-0.408061561671638	0.272755710714027	0.334915016765857	0.171909395219022	NA	-0.048938212461254	0.363564744683473	-1.15096419289651
P06753	0.847601410013607	1.0545912644399	1.0694167540023	0.963513442487261	1.06267881326039	1.01933811450815	1.12134630916819	1.0502065920859	1.04929587462719	1.01047429065007	1.07818115102647	1.10232118822555	0.882853193358312
P06899	0.891921854639044	1.23810530962123	1.03559841627048	1.13259704202675	0.926416587215456	1.3765666291745	0.745810395616189	0.949075974985846	0.383547856535218	0.540913601232455	1.3051089570879	1.28447405506528	1.52480361700276
P07099	0.530656571396781	1.31388742780798	0.422743239819707	1.04880836977122	0.705443711300593	0.729327281215146	0.422313989832832	0.377775019910485	0.866582735220215	0.540913601232455	0.775594828773389	0.897572142064037	0
P07108	1.56224001195117	1.60075386052906	1.48386663871573	1.73728908129839	0.887604080540819	1.16956238024181	0.8810850331242	0.68729486892655	1.64024318313379	1.1753472478146	1.69584293847253	1.63879555468393	1.31105862338995
P07195	2.46367721156361	2.45816896528972	2.46070782913329	2.45769251398961	2.5946237184953	2.56947995301116	2.59860099070238	2.57283813482956	2.35507912032537	2.36072312963568	2.6791238260996	2.82494526930712	2.73378153341723
P07196	2.55743245726089	2.67697404499159	2.44041967338533	2.38539257347706	2.3192991222102	2.74610831064127	2.11566342186152	2.46072865228728	2.23509087823331	2.33431807823176	2.01523608152519	2.49568691808806	3.67883769643658
P07197	2.42212865988983	2.55815981496524	2.44041967338533	2.26028079188488	2.1555418848928	2.56947995301116	1.92445458947977	2.16043573342034	2.08823713846063	2.24794544191832	1.92910372452922	2.11802825015164	3.09377118232945
P07203	0.40949288984647	0.225618431536034	0.328394987914031	0.163725668198332	-0.361792394268011	-0.466639190923117	0.178316878373811	0.360949206470451	0.484996469716327	0.340294868089025	0.366169999055903	0.127432183360085	-0.353676790839186
P07237	0.2612005284446	0.161885164969272	0.218254051909142	0.248852426199328	0.30422402171921	0.293063981594606	0.329278444242174	0.240270369618417	0.32628451175809	0.252239957911029	0.30089743464887	0.419888347896156	0.0855657913009915
P07339	1.49655098734492	1.63854318973172	1.32566403384438	1.40819895718623	1.39708709335162	1.51882372444813	1.40384667712954	1.71892250830808	1.67966294698002	1.47936154540371	1.82235690239548	1.80039685310771	1.39948495389856
P07355	-0.106557371131916	-0.157774111642154	-0.500108678744773	-0.130888689829583	-0.205258991091589	-0.135095133614756	-0.57597311443152	-0.30160064276736	-0.051042105840737	0.0661574305787099	0.81262241795556	1.28447405506528	0.819737477311595
P07384	0.314393740007297	0.155164573996181	0.218254051909142	0.123740683645136	0.213551665379423	0.150224265733659	0	0	0.222838588079507	0.396576779571742	0.315949547732098	0.204749046161508	0.646658124491236
P07437	2.06086337664756	2.22884415144391	2.32840302334828	2.24485962563447	1.87712373425887	1.8332320369847	2.06510112434421	2.09468846956687	2.12813500861468	2.21638630797497	1.87015608161882	2.07399029608601	1.08824206604227
P07602	2.02287815990081	2.16511088487714	1.89537971216972	1.8289202932665	1.60643420037416	2.04670675819329	1.60428387800905	2.16043573342034	2.23509087823331	1.69265716164206	1.94308060916796	2.11087522646105	1.72099492798791
P07737	1.33076918574575	1.10540252169158	1.10158474534647	1.34753005369118	0.705443711300593	0.552698923585028	1.12134630916819	1.01811596180177	1.22349356597565	1.33249308083875	1.5279723976508	1.13137501271033	0.447494574239691
P07741	-0.63828495061174	-0.600046761450781	-0.813561720379063	-0.691100569244385	-0.717095676987154	-0.530803723994864	-0.810403966195249	-0.716028960906967	-0.55110196765008	-0.0737030137957785	-0.54948182777705	0	-0.0232379561287131
P07814	-0.320601301055351	-0.357374335322411	-0.215197523680456	-0.35190713952689	-0.22553016822308	-0.601734324537873	-0.375535913552004	-0.279699623911049	-0.219475264241832	-0.0737030137957785	-0.254462914856919	-0.33172532029688	-0.315825700588286
P07858	0.2612005284446	0.2838023453153	0.328394987914031	0.354632897297966	-0.807768033326941	0.219929719356874	-0.304620690467049	0.29860009801527	0.484996469716327	0.258942960240464	0.438325471413134	0.245429824821415	0.0224500752542738
P07900	1.84460054525808	1.92660478483199	1.79374615920274	1.79971525785542	2.08399851196675	1.92688528611977	1.92445458947977	1.9320815110029	1.69479265477119	1.59897558952506	1.81405566649736	1.93200975514891	2.00626531847179
P07910	0.492671354650024	0.625387952597228	0.37725534014602	0.724500249371354	-0.414051558266985	0.616863456656776	0.793879911813805	0.738416337890722	0.383547856535218	-0.618057229184706	0.84775030113062	0.450178870982925	-0.047321111857613
P07919	0.566587504060467	0.516712653934572	0.578597443142796	0.582015053396366	0.43272577466601	0.675441085908254	0.638408740327333	0.50630966296974	0.436225027325777	0.203266982231865	0.84775030113062	0	-2.10913390632172
P07951	0.203376215411006	0.225618431536034	0.0635975111090534	0.390443531160924	0.15740117838091	-0.304284542111766	0.0557682866372899	0.0552153928548081	0.5304015963079	0.18108764586096	0.0117070128787654	-0.377658667936423	-0.213744993612804
P07954	1.12465251131028	1.1372510729011	1.1322559981645	1.11663784003835	1.06267881326039	0.729327281215146	1.02831076357753	1.11022914133443	1.23862327376682	1.01047429065007	0.943465369595118	0.936052857561342	0.60219755184124
P08133	1.57769560091543	1.48193967031329	1.5740996821982	1.40819895718623	1.46863046627766	1.56527097062191	1.42293640923009	1.49626562706446	1.36109965985773	1.47936154540371	1.46143042866081	1.41039915503245	1.97229819124245
P08195	0.775031887956935	0.747305132943255	0.8342563132737	0.680212963855701	0.9979599601415	0.909927438251382	1.09169367940259	0.872349845690157	0.782453892762457	0.62187336967142	1.16962926751664	1.00728424331105	0.749966290199708
P08237	1.22276554555185	1.28956863242741	1.35836394376328	1.19296251206308	1.41569192853008	1.3357530396976	1.32178351004771	1.28677816382976	1.20800783258543	1.22212670602133	1.44730944226953	1.41039915503245	1.20897791641447
P08238	1.67024365214507	1.82352527759521	1.73637842393285	1.69343734943475	1.95606809603733	1.81282992879504	1.86715670478438	1.70692526415959	1.67196562761031	1.52801860706618	1.67569902813126	1.81143149067722	1.7856524696365
P08247	1.98258943869284	2.01589631548109	1.89537971216972	2.27536308102745	2.26897728906916	1.97740032742872	2.24269261833639	2.16043573342034	1.95158691011156	1.88596695898193	2.27184248350418	2.57484841224528	1.3713013900418
P08559	1.73358302066179	1.23810530962123	1.42889205684509	1.28097252958192	1.43380057515515	1.64953305723138	1.40384667712954	1.5283562573486	1.49541752910719	1.88596695898193	1.40311065063641	1.41039915503245	0.63800161172378
P08572	0.0846247338655394	-0.79241779933666	-1.05283004378975	-0.177167891854779	-0.0457949230073487	-0.0986961045245112	0.200437200879514	0.142335854687758	-0.0836825126313708	-0.119925096753608	0.237145056385302	0.150392879906917	0.0441639483239392
P08574	1.07772287459465	1.16765145208138	1.21653820664296	1.22816072754028	1.09286307163241	1.01933811450815	1.02831076357753	1.13838913904148	0.892394408330143	0.788645987338851	0.913022865537652	0.7187066707519	0.742567176387272
P08670	1.49655098734492	1.301838576188	1.22959433699832	1.26814571209347	1.37795810993787	1.35646907563678	1.27681748065467	1.32990621599695	1.67966294698002	1.52801860706618	2.22764369187105	2.64607979799498	1.97229819124245
P08754	-0.199437619505038	-0.621276899270109	-1.01285944022583	-0.318426608940804	-0.414051558266985	-0.408061561671638	-0.645704426211002	-0.478149665262692	NA	-0.382193688671117	-0.429024234696058	-0.536474366458388	-0.393823251834868
P08758	1.18247682434388	1.2513471913046	1.14707264502015	0.97353135406556	0.705443711300593	0.984806543055381	0.694177026964625	0.738416337890722	0.941165850720694	0.967336046364587	1.02742878233501	1.21203328947256	1.61036940830375
P08865	0.40949288984647	0.386881852552074	0.422743239819707	0.52708856630461	0.275324596285102	0.376743447616757	0.414351255898571	0.448791015384584	0.484996469716327	0.448351119249826	0.293245471506764	0.172635935993281	0.574013987984479
P08962	-0.334027219739451	-0.402471859378811	-0.555858467098153	-0.280293757106324	-0.807768033326941	-0.0313181140548831	NA	-0.849962468706402	-0.622967474455641	-0.209729220883162	-0.764288192156497	-0.426762265211379	NA
P09104	2.60792967984543	2.28702806522317	2.61970911737017	2.5828042565438	2.3192991222102	2.10284076208804	2.59860099070238	2.6064947683989	2.16575172118574	2.07204948631425	2.31336086632844	2.18586239858537	2.22115107687463
P09110	-0.390619724502494	-0.237884356091921	-0.263168714567145	-0.256000432383775	-0.361792394268011	NA	-0.304620690467049	-0.279699623911049	-0.427342292292406	-0.364471102345923	-0.54948182777705	-0.309824519502692	0.0224500752542738
P09211	1.89384976677784	1.82352527759521	1.73637842393285	1.90974475030504	1.76622046728063	1.58006756727017	1.58961530178315	1.58837880659712	1.898909739321	1.76803518872514	2.12964199832255	2.18586239858537	1.8721509565802
P09382	1.62912371085164	1.23810530962123	1.14707264502015	1.42385472571591	1.22643605057779	1.26948140616823	1.40384667712954	1.60260248888344	1.30945644576654	1.34505335774948	1.94996351711816	2.06637824634509	1.83031301625656
P09417	2.22376204846783	2.25856874160947	2.13054015289832	2.10715643337178	2.01927965884786	2.32935994397114	1.72401738860026	1.96615382650761	1.95158691011156	1.98567685000081	1.85459078486495	1.89404236089013	2.46527694468656
P09455	-0.405554293940502	-0.467762037412925	-0.301586165380742	0.157221214231221	-0.290249021341967	0.0724589055049897	-0.683374769720377	-0.279699623911049	-0.528790905473516	-0.762394050845419	-0.101644487118417	-0.309824519502692	-0.705066139691162
P09471	2.42212865988983	2.43624263461922	2.51807556440319	2.61990598157916	2.73964779520532	2.6336444860829	2.8330318424661	2.66924929805345	2.381944618006	2.41050414281695	2.52037597970718	2.53636769674797	2.46527694468656
P09493	0.664014363360644	0.850384640180029	0.810278651324581	0.805324706409893	0.887604080540819	0.869113848774486	0.920909108288677	0.872349845690157	0.964259915135703	0.871332950225488	0.972612048145014	1.07203066513878	0.940473327683799
P09496	0.800112614348964	0.718845809329549	0.8342563132737	0.854360901921469	0.592008307124226	0.503843023512232	0.958579451798052	1.08087049145632	0.81170818908681	0.58265930690406	0.293245471506764	0.412109911277472	-0.97026790962086
P09497	0.748967356245796	0.689121219163989	0.810278651324581	1.01220157065397	0.846437900781415	0.616863456656776	1.17711459580549	1.16544453418924	0.986570977312267	0.693817885049318	0.736450256216381	0.936052857561342	0.459011626214763
P09525	-0.781239449004989	-0.79241779933666	-0.813561720379063	-1.2254349697692	-0.760919527478129	-0.997442914917981	-1.11412622760728	-0.956299330525384	-0.703653693698973	-1.27889592717077	-0.429024234696058	-0.426762265211379	-0.0982857751179309
P09543	3.0845821056293	3.19280348425271	3.08451268286064	3.30082087860372	2.88064198468615	3.39334765860062	2.39816378982286	2.53745478158297	2.45652773350648	2.98865587791638	2.31336086632844	2.30475810939787	3.72980231616411
P09622	1.73358302066179	1.37107552133895	1.42889205684509	1.34173917750498	1.51773865476122	1.29230454256503	1.49445880589214	1.58837880659712	1.73820047086529	1.66291242983179	1.37197603578085	1.35021798212479	0.882853193358312
P09651	0.891921854639044	0.747305132943255	0.644583772218789	0.86609135433295	0.651091990930356	0.869113848774486	0.8810850331242	0.68729486892655	0.751838451581063	0.844927898821569	0.81262241795556	0.665962554713938	0.143185925626477
P09669	0.870131037796108	0.718845809329549	0.981377765914364	0.97353135406556	1.17611421743675	1.05218453352501	1.25319719710542	1.24077284304538	0.383547856535218	0.658845371489249	0.84775030113062	0.665962554713938	0.882853193358312
P09874	-0.538912085904364	-0.665872966105299	-0.785501611716979	-0.488087101961685	-0.414051558266985	-0.193672762866233	-0.375535913552004	-0.37181280344371	-0.466066008158589	-0.568276216003434	-0.345911031347088	-1.0917287107825	0.276072828785081
P09936	2.91416917638577	2.96347868881394	2.85486955809877	2.96135297810486	2.92180816444555	3.00158757248151	2.98850301395258	2.91828502259408	3.02082713841734	3.08836574743012	2.78805826045296	2.8758040336032	2.95132145888758
P09960	-0.0875686401200229	0.0839597975979107	-0.0431077056170936	-0.029383713905955	-0.0301842583720204	-0.047541020657484	-0.220064742065532	-0.237879295644275	0.0653983470460367	-0.0517743396780841	0.0884898243030096	-0.073438270824501	0
P09972	2.46367721156361	2.31432545427319	2.19337939706052	2.26028079188488	2.45113765830939	2.27946911971815	2.4431298192159	2.57283813482956	2.381944618006	2.21638630797497	2.60433939244706	2.67918901730603	2.40765681036107
P0C0S5	0.140036846894287	0.33732635749696	0.093234547185433	0.303778913291084	-0.0301842583720204	0.340829970690819	-0.220064742065532	0.0939072615605194	0.222838588079507	0.134308187654234	0.438325471413134	0.172635935993281	0.749966290199708
P0DMV9	1.40410213163329	1.62368272987783	1.31439345105999	1.48313312264459	1.83885817405367	1.22137394202202	1.17711459580549	1.4088292393497	1.44274035831663	1.08897461150116	1.55287854515099	1.39089876078469	1.50156566087404
P10114	0.530656571396781	0.386881852552074	0.328394987914031	0.564190291339965	0.340937503522741	0.525216820174595	0.497303678539057	0.270051576416859	0.194220457395586	0.231703822407212	0.269762819793312	0.388251145379472	0.105334835375577
P10155	-1.32683058983978	-0.881709329985766	-1.57929657854023	-0.931051855132087	-1.03624412376323	-1.13104366823738	-0.810403966195249	-1.26236487011562	-1.9617812587383	NA	-0.429024234696058	-0.825051939017536	-0.641950423644444
P10515	1.02722565201011	0.939676170829134	0.981377765914364	0.842426431445249	0.963130069018987	0.729327281215146	0.8810850331242	1.01811596180177	1.04929587462719	0.944637789840444	0.943465369595118	0.85689136340413	0.196191310985158
P10599	1.35256000258868	1.31388742780798	1.27937745080517	1.3300087250935	0.80261405029044	1.11342837634705	1.20340947625002	1.11022914133443	0.892394408330143	0.944637789840444	1.28731981208008	1.28447405506528	0.196191310985158
P10606	1.09373715242888	0.980215441562527	0.962265904925548	1.04880836977122	0.651091990930356	0.552698923585028	1.34322309812151	1.55902015671902	1.45361851183293	1.05091457925636	1.02742878233501	0.972559314188363	0.882853193358312
P10636	1.73358302066179	1.76534136381595	1.89537971216972	1.93470076436513	1.77708524314799	1.3960815621249	1.93356232225123	2.46072865228728	1.38547701353951	1.59897558952506	2.6791238260996	2.82494526930712	1.08824206604227
P10644	0.105949356110829	0.0126705955732234	0.0164836845013269	-0.0828820740395819	-0.166446484416952	-0.235762595467767	-0.220064742065532	-0.0600225492485288	0.194220457395586	-0.0305647695102946	0.308464843981817	-0.0890810953772764	0.276072828785081
P10645	-0.538912085904364	-0.738893787155001	-0.638380159076315	-0.345079075671349	NA	-0.354175366364748	-1.18993262211048	-0.757849289173741	-1.25180226834262	-0.592687940910541	-1.07899595609156	NA	-0.0723132777455154
P10768	1.02722565201011	1.10540252169158	0.962265904925548	1.06640458403011	0.926416587215456	0.825665351641913	0.838845941206847	0.911779099982788	1.02904463667921	1.08897461150116	1.12543047588351	1.21203328947256	1.27874910352636
P10809	1.84460054525808	1.87704928977687	1.84651935993773	1.8289202932665	2.04154506356573	1.59454593273944	1.94255253260769	2.08775550517069	2.04576347909368	1.82968504749922	1.90758854434304	2.07399029608601	1.3713013900418
P10909	0.847601410013607	0.873849966174616	0.612415780874616	0.817916156118394	1.12176249706652	0.779218105468127	0.8810850331242	0.830529517423384	1.10655921940432	0.871332950225488	1.10221321598754	1.10232118822555	0.229308901475991
P10915	0.721838676394238	0.554934095057375	1.14707264502015	0.303778913291084	0.80261405029044	0.419098170265633	0.166987659070689	0.786009286880789	0.81170818908681	0.81739889589885	1.12543047588351	0.450178870982925	-0.641950423644444
P11021	0.775031887956935	0.826065844799451	0.759537233515282	0.830280720469992	1.2732845564266	0.984806543055381	1.12134630916819	0.984459328232432	1.20800783258543	1.07022448892125	0.972612048145014	1.07203066513878	0.757283644175402
P11047	-1.07782417180873	-1.15284107972784	-1.65695246955809	-0.980679360250007	-1.09286307163241	-1.237562923958	-0.965875137681721	-1.01632187977391	-0.984960286477883	-0.867516809738773	-0.289590798031979	-0.666236240495572	-0.739033266920508
P11137	1.42364943411887	1.55239352785314	1.67353917977064	1.63531036372274	1.78777891305374	1.51882372444813	1.75975504949553	1.69471566841611	1.49541752910719	1.54650083403807	1.26905623437131	1.78918843459085	1.08824206604227
P11142	2.19422116861143	2.31432545427319	2.32840302334828	2.24485962563447	2.45113765830939	2.27946911971815	2.39816378982286	2.37438809347791	2.35507912032537	2.24794544191832	2.22764369187105	2.53636769674797	2.34454109431435
P11166	-0.307441259698938	-0.38709892548797	-0.238746921218537	-0.365770535393258	-0.361792394268011	-0.328767896480988	-0.609966765315734	-0.603919478364693	-0.55110196765008	-0.382193688671117	-0.498729459085589	-0.631511311372889	-0.280021640705745
P11169	0.693555243217047	0.658013602294149	0.675255025036822	0.77942673646311	1.06267881326039	0.532193235420299	1.06072273016016	1.13838913904148	0.32628451175809	0.396576779571742	0.337925023831041	0.665962554713938	-0.125318663104195
P11177	1.47906154714761	1.45348034669958	1.40949909884173	1.46878664702881	1.46863046627766	1.31437924303524	1.54366029900103	1.57385565647416	1.34856378933451	1.47936154540371	1.44730944226953	1.41039915503245	0.819737477311595
P11182	-0.233525110288495	-0.126176430130995	-0.138828097534391	-0.250059141973673	0.042900622605593	-0.328767896480988	-0.304620690467049	-0.161153166348587	-0.10637832390032	-0.156897098571438	-0.158747846392421	-0.172909621774915	-1.65012228010695
P11216	1.4332116188282	1.46310199720403	1.34764317035414	1.54205240720213	1.45143881372185	1.29230454256503	1.40384667712954	1.24077284304538	1.22349356597565	1.40443759621665	1.5279723976508	1.66617277093432	1.52480361700276
P11217	0.721838676394238	0.476173383201179	0.578597443142796	0.303778913291084	0.527289454005338	0.552698923585028	0.107401655288856	0.360949206470451	0.156603744824531	0.245466765799492	1.10221321598754	0.472079671777111	0.620341530568157
P11233	1.02722565201011	1.1823485969575	1.20321829831345	1.16344334766703	0.963130069018987	1.3357530396976	0.8810850331242	0.786009286880789	0.782453892762457	1.07022448892125	0.603483756901949	0.665962554713938	1.20897791641447
P11274	-1.5902724707351	-1.62596551786025	-1.36270956427676	-1.70108279294123	-1.30818200976051	-1.90431720486776	-1.11412622760728	-0.757849289173741	-1.25180226834262	-1.3158679289886	-1.39180401401952	-1.15956285921623	-0.705066139691162
P11310	-0.730094190901819	-1.15284107972784	-0.758587138508421	-1.33121544086784	-0.807768033326941	-1.05357691881273	-0.723198844884854	-0.347605963551741	-0.64877914756557	-0.700744192071341	-0.254462914856919	-0.288577572559149	-0.531324903960278
P11413	-0.281878093814439	-0.179700442312655	-0.342381425759628	-0.379919794523789	-0.33709752719078	0.0299257287671626	-0.240261276043993	-0.279699623911049	-0.307354050200354	-0.0202152057347328	-0.429024234696058	0.0791614941572127	0.161329904353394
P11498	0.119794864646829	0.0372878480768766	-0.061172206516532	-0.0875343952879747	-0.0301842583720204	-0.116649649732189	-0.127029196474874	0.0418203282667736	-0.0726215244691493	-0.0737030137957785	0.285507043674633	0.302397810030463	0.481461701469037
P11586	-0.167013609869724	-0.105911449813573	0.0164836845013269	-0.182508111457046	-0.0149244250568669	-0.135095133614756	-0.0766411036429683	0	0.0473667176229033	0.0750794194284805	0.202895741100363	0.435194741402077	0.0441639483239392
P11766	1.09373715242888	1.0545912644399	0.99995119237949	0.932551134014201	0.80261405029044	0.779218105468127	0.638408740327333	0.786009286880789	1.1758983764519	1.07022448892125	1.10221321598754	1.15928917343459	1.04255403465928
P11940	-0.294536769344212	-0.540123722703836	-0.3285006385893	-0.318426608940804	-0.0457949230073487	-0.047541020657484	-0.0930355455906598	-0.108736252588907	-0.0726215244691493	-0.671991283511342	0	-0.172909621774915	-0.641950423644444
P12036	1.29668169496229	1.16765145208138	1.11709870907052	0.900125507180368	0.705443711300593	1.24585729639124	0.511379543852459	0.911779099982788	0.383547856535218	0.81739889589885	0.603483756901949	0.85689136340413	2.19677235595588
P12074	1.57001273648351	1.26433193275287	1.37929627448931	1.45413381793681	1.33800340954549	1.31437924303524	1.36402260196506	1.66962838915653	1.73820047086529	1.30661627277683	1.47526612299364	1.00728424331105	0.688320527690754
P12081	-0.682605395237176	-1.10670601756857	-0.905708591149085	-0.725706965145699	-0.760919527478129	-0.640214400251627	NA	-0.676599706614337	-0.233330792924859	-0.314042931595593	-1.23898558628102	-0.666236240495572	-0.246054513476399
P12235	1.4332116188282	1.49116317065823	1.60407361814783	1.52889772790348	1.51773865476122	1.3765666291745	1.45961496376683	1.60260248888344	1.23862327376682	1.26575001514868	1.40311065063641	1.44786674599374	1.17112682616357
P12236	1.12465251131028	1.0545912644399	1.22959433699832	1.17836164728565	1.37795810993787	1.31437924303524	1.06072273016016	1.13838913904148	1.02904463667921	1.14216900429914	1.00056872886912	0.897572142064037	-1.59711689474827
P12268	-0.660075767454676	-0.689338292099886	-0.905708591149085	-0.947198829663921	-0.205258991091589	-0.530803723994864	-0.0606235790080288	-0.5075083151408	0.5304015963079	0.0098755190959942	-0.237552337739217	-0.209416078401936	-0.246054513476399
P12277	3.20045045739585	3.21403364047908	3.17158138178389	3.27350524325384	3.16996774266667	3.11541277082629	3.23700973102971	3.23197300604906	3.04047377062341	3.03589103677073	3.33892781631666	3.12225571052602	2.80355272052912
P12532	2.02287815990081	2.19773653457407	2.22268702366834	2.19640080900063	1.94773628592182	1.81282992879504	1.94255253260769	2.02200824131722	1.898909739321	1.98567685000081	1.89286015784415	2.11802825015164	1.63013845237833
P12694	-0.730094190901819	-0.485131667840012	-0.873540599804913	-0.479769245505233	-0.760919527478129	-0.25783729593798	-0.327466397354388	-0.198450041351645	-0.732907990023326	-0.993103508819575	-0.729160308981437	-0.0431477477377314	-0.746040885718969
P12814	0.633099004479238	0.658013602294149	0.962265904925548	1.07503632998919	1.06267881326039	0.825665351641913	1.27681748065467	0.984459328232432	1.20800783258543	1.03101042615389	0.373052907006101	0.547066843901437	-0.047321111857613
P12931	-0.660075767454676	-0.643203229940611	-0.59582907066207	-0.558529897211608	-0.565573617627069	-0.640214400251627	-0.400874401759031	-0.901083937670576	-0.829389686769424	-0.830544807920943	-0.92617752835306	-1.68194330242167	NA
