C1	C2	C3	C4	C5	C6	C7	C8	AD1	AD2	AD3	AD4	AD5	AD6	AD7	AD8	AD9
P18124	-0.919243669248347	-1.60303344327618	-0.309786992349046	0.0718300349248073	-0.636194724169332	0.455700133018014	-0.629537147833264	0.532492163778177	0.228472542989459	-0.88413437464604	-0.0236841915388057	0.30991778013987	0.164320273199425	0.97288842309757	0.0785038082423788	0.416218719324338	-0.788591333026072
P18206	0.661747587457987	0.161096979814644	-1.28350207951037	0	-1.43070877861719	-0.0531452984366805	-1.62046956438589	-1.13857967635664	0.444362075065024	-1.21097003418085	0.724605289836726	-1.11366735941659	-1.4081855859553	-0.708810627781151	-1.03613167172421	0.791653732272549	0.54669224824428
P18433	0.18344006317181	0.134890945195557	0.056343790056614	0.0718300349248073	0.0318988059881848	-0.557137207123972	-0.0640881561204409	0.0507711041422336	0	-0.910954772370262	-0.274618606301836	-0.0656926491746795	-0.511771047984403	0.184322541234451	0.0785038082423788	0.329496423851121	0.258011336298151
P18505	-2.50229770796068	-2.0874229831156	1.82867448484336	0.27916064822995	-0.0322194023734263	1.05150597815298	1.34905805401364	-0.950738076827541	1.23437374420356	0.23748830944996	1.35882238793573	1.42506283807653	1.55884884355588	1.1232891742821	0.689605316572335	-2.1815013760997	-3.73567086542095
P18507	0.0934843135211167	-0.171067915715657	-0.265455704888508	-0.463689762109612	-0.446446830053968	-0.215863142603703	-0.478448791636153	-0.710578274028053	0	-0.284747230391432	-0.496576168168136	0	-0.124574290754904	0.138915208494933	-0.78672159032664	0.307340356764294	-1.0058807114026
P18509	-0.122259847629913	0.337897038847559	1.1414778521762	-0.505145050232628	0.363309501849695	-1.04939123599968	0.682388328628567	-0.59460842142139	-1.07606759841939	0.943442248051372	0.468603427271109	0	-0.366298455629143	-0.391862075322239	-0.984978539174601	-0.757188177982074	0.223158614790144
P18583	-0.444124833677424	-0.54866047604274	0.835383775630643	0.0718300349248073	-0.267305058070771	-0.675971706626401	0.783103322031513	0.439717719456452	1.17671090136201	1.48756140198947	0.581739899465929	0.725590427148569	1.3729585447227	0	-0.0800898505794438	-0.657253278959531	-0.540401101171132
P18615	0	1.3676945913572	1.40515224640246	1.0070531065308	-0.232647384828367	-1.31384197328109	1.20049719044686	-0.829245340318381	1.5898297621412	1.6823354094866	1.13686482606943	0.220003972139364	1.06437494106128	-0.654479128111615	1.00948139772696	-1.45806803173515	-0.514660507718629
P18621	-0.654132422963943	-1.45875465900165	0.557874948731678	0.107218591027829	0.276268764673972	0.0526164807269693	0.244140111619925	0	0.581955232930261	-0.356504657395403	0.776023123551097	1.27479366647289	1.04865536380336	1.23301296860048	0.26822004405201	-0.592770326726378	-0.619705537814634
P18669	1.7797639199624	0.187056944747989	-1.32124904455408	0.142265223368595	-0.796518308062096	-1.38207405137774	-1.04209894245444	1.3778010105371	-0.413118860779191	-1.31473929935693	-1.58677496986875	-0.685196422755753	-1.28144381071241	0.229295347379561	-1.24761182418851	-0.321462240189794	1.57039323836301
P18754	0.0704547193024725	1.04626925077501	0.695067914785499	1.39746162416266	1.07866389115829	-1.81105884877528	2.32325832237294	2.61665889589167	0.228472542989459	1.20752225638829	0.955501728769658	-0.0990434598682002	0.118495022980967	-0.495154637191953	-0.417682037530232	-2.06451761620176	0.470654717964281
P18847	1.81341451829605	-1.60303344327618	-0.942207602138392	0.979468956647065	-3.10188430781292	-2.97243575713602	-2.60436034467866	-3.4357095197971	-0.874946455354613	-1.14573836942471	-1.68104983007004	-1.30222310660216	-2.04972158993993	-4.54727954286313	-2.2284152047164	-1.12227699296541	0
P18859	-1.46870705843969	-1.86160642781634	-0.378279131090046	-1.50719843408461	-0.597336023525122	-0.675971706626401	-0.829115897437294	-0.315716392989441	0.779694743489654	-0.709240830678536	-0.196493532724905	0.902768326316928	-0.15027470209098	1.26902557683888	-0.0398426747529098	0.307340356764294	-1.57236335094249
P18887	0.227176050974894	0.910431322884007	0.282912194487777	0.691436892856642	0.715354389308596	0.308120898342849	1.62680773998592	1.49333320359319	0.615612114665016	1.06456842882288	0.0234485240330369	-0.4156726470087	0.275237548355485	-1.04869042736603	-0.120749825153538	0.437439919919499	-0.0599780587896143
P19021	-0.147482775691023	-0.616928535975806	0.198926828823593	0.721291367799901	-0.715354389308596	1.094672852024	-0.162715452289426	0	0	-0.618108652174071	0.0696570088951322	-0.766492545541552	-0.452532350027793	-0.241059114168838	-1.24761182418851	0.0743314415763432	-0.941313374187218
P19022	0.71531263850584	0.0817216920886798	0.470554668983994	-0.342092960640049	-0.302341511198009	-0.797538271642381	-0.955182386781475	-0.537597170574462	-0.501234988059817	-0.375019101384792	-0.741633878583954	-0.201198736640069	-0.338221076931725	-0.341054852067178	-0.20334266188492	1.08580209705243	0.648441017898274
P19075	0.606951048674567	0.480931483163047	-1.5649198329617	-2.30289283336028	0.334557707766281	-3.06602957537872	-0.829115897437294	2.1699090011335	-3.40147202220774	-0.88413437464604	-1.54101513940534	-0.342598211377877	-2.76730553934675	1.34023333878781	0.377839362777323	0.828099259285891	1.78847677983113
P19086	-0.990399534153512	-1.7552580875853	-0.332345355561729	-0.675872949020336	-0.409808676393012	0.406963265586018	0.124418136055596	-0.370288612304622	0.337902975069904	0.419936849538479	-0.328179030521427	0.565639713432149	0.186912679908099	0.697517977465474	-0.552078391714013	-0.468562495939687	-1.36489507700918
P19174	1.12027454627747	0.594721862752603	-1.28350207951037	0.0360928174835839	-0.130867295014393	-0.161065629598402	-0.629537147833264	0.844529786696756	-0.413118860779191	-1.24473275664703	-0.979185920308464	-0.490427101037758	-1.20048077332656	-0.241059114168838	-0.461976495758959	-0.128987111313587	0.888225343030707
P19320	0.493427476405253	0.480931483163047	0.543596534070563	-0.422702905346348	-1.58461690399197	-2.52781157514077	-1.17710892752373	-0.425450812989167	3.38339379816497	-0.994561886112989	1.43694746151266	-2.52501966894106	-0.603429707219629	-1.88209333405237	-0.597909107574295	0	-0.101003029308428
P19338	0.902020069508234	0.704013403271676	-0.401667883967073	0.17697647609383	0.125733901521117	-0.3271917321392	0	0.29731441559802	0.228472542989459	0.354207059625116	-0.328179030521427	-0.645298062832681	0	-1.16767456434264	-0.373877030844644	0.170141023816496	0.455088412719533
P19367	0.801996535262318	0.263505574523536	-0.911212456708476	-0.505145050232628	-0.483508555566178	2.07308432855378	-0.912601132242977	-0.59460842142139	-0.284549878696962	-0.806556049188503	-0.90883570440084	-0.378930159605398	-0.666515493272887	-0.241059114168838	-0.597909107574295	1.31953343959086	-0.592914276115451
P19387	-0.717697375532348	-0.51514835721514	0.410036587845601	-0.186056075901452	-0.558942707733518	-0.3271917321392	0.832286568198511	0.887588724654121	0.513762163721811	0.552793563510174	0.0234485240330369	-0.271129938060497	-0.0991429986176833	0.317970098464122	0.26822004405201	0.307340356764294	-0.514660507718629
P19388	0.0934843135211167	0.410339155793955	-0.626181129768578	-0.186056075901452	-0.922252209583213	0.15630436529247	-0.591085091186608	1.17923689439804	0.191306362853856	0.297034177631173	-0.555493167438998	0.565639713432149	-0.338221076931725	0.184322541234451	-0.330550776984783	0.437439919919499	0.0960740471129539
P19404	-0.47301663541187	-1.6528494928764	-2.05638322468816	-1.73397841425154	-1.43070877861719	-0.106830152272416	-2.07442205026175	0.392690161973159	0.811703106113744	-0.96614809621952	-1.54101513940534	0.30991778013987	-0.797826726510185	1.93675973740648	-1.08795349159404	1.46409607460642	-0.788591333026072
P19438	0.248746736284775	2.16726510327094	0.0189669171302477	-0.463689762109612	0.0318988059881848	-1.04939123599968	0.154774882855474	-0.59460842142139	-0.591376949871149	-0.284747230391432	0.618276402218047	-0.766492545541552	0.655805783281068	-0.875678655438369	1.04009400365688	0.0250220705979088	0.758630733765801
P19474	0.333128803350851	0.288525799151328	-0.0580601060146203	0.443319802756864	0.0947597132055102	-0.859385908656971	-0.707868432142915	-0.261721668312106	0.0390152736133794	-0.356504657395403	0.114976813734639	-0.766492545541552	-0.255885523992201	-0.708810627781151	0.117180337151134	0.640348110969914	0.619902440705547
P19484	0	-0.26074224000831	1.57100980441779	0.245418095798679	0.663646759433467	-0.215863142603703	1.70189422371639	-0.315716392989441	0.301764446007399	1.98912377222598	1.3455459741045	0.0961156341652099	1.59689661189713	0.490452663434584	1.52730065472181	-0.264949809199844	-1.4867356273156
P19525	0.31231168885318	-2.14688153176387	-1.0383368500663	-1.85291688051293	-2.28685960405544	-0.271234461988369	-2.32833799652881	0	-0.0394073934843955	-1.932847951531	-0.741633878583954	0.538199250692621	-0.731283763776938	1.19672226797002	-2.02507254283148	1.01962203164741	-0.229469925830687
P19623	1.49195207867208	0.682497995448329	-1.39906227494637	-1.2423144911585	-1.3810054023563	-0.675971706626401	-1.31812129060429	-0.370288612304622	-1.23398166354257	-1.54792950424212	-1.72964036023954	-1.94397195074069	-1.83369783640177	-0.763777597991642	-1.76922165941825	1.57404571146486	1.00981503310889
P19634	-0.654132422963943	0.027509838440619	1.00021624115321	1.32266932020495	0.914227665839976	0.69286601072162	1.11237330618367	-0.537597170574462	-0.591376949871149	1.24415870202807	0.181363097299772	0.220003972139364	1.04865536380336	-0.875678655438369	-0.506771466931803	-0.293047278570817	-1.10688374071103
P19652	2.0966294601456	1.1937557346231	-0.652841136999797	-0.632431732444103	-1.00890082351809	2.5510273536097	-0.299177603020381	-0.59460842142139	-0.591376949871149	-1.5063367514257	0	-1.77127603096898	-1.00914831748059	-0.241059114168838	-1.58761833080504	0.351458985697809	1.02157105225943
P19784	0.138886533100665	-0.908220434359694	-0.222132034443297	0.691436892856642	0.475805379529244	-0.271234461988369	0.807790262438213	0.486315795531533	-0.413118860779191	0.249596815915082	-0.0961993660019791	-0.306667729357107	0.0952540206728737	0.447921853903766	-0.984978539174601	-0.321462240189794	-0.207468273933315
P19823	1.41422091453731	-1.45875465900165	-0.548367899376286	-0.764348023745049	-0.337765115289009	-1.59221743930386	-1.95470007469742	1.01462733321163	-1.18063386581827	-0.393775571098117	-0.17101699030339	-1.25404925456936	-0.394704232164611	-1.16767456434264	-0.597909107574295	1.64040041469397	1.78847677983113
P19827	1.52988727398159	-1.02588567926794	-0.355173885232855	-1.29376639254658	0.914227665839976	-0.797538271642381	-1.72801395942012	1.05628024915204	-1.57027359867461	-0.233190204885198	0.34976023494648	-2.1894980121243	-0.15027470209098	-0.932644472653599	-0.934477056625414	1.42159313582217	1.54360197666383
P19838	0.414625441348	0.263505574523536	-0.652841136999797	-0.764348023745049	-0.302341511198009	-1.45119807730206	-0.264507795280755	0	0.0390152736133794	-0.640354826487873	-0.0717788653736115	0.339344908917951	-0.831794639765384	0.0467627975506625	-0.506771466931803	0.934369889590503	0.913151338631468
P19971	0.885638256163359	3.40767901627451	-0.821140923977474	-0.148073548435459	-1.05311950459761	-2.52781157514077	0.273377699532729	-0.59460842142139	-0.924267893683219	-0.910954772370262	0.429651181383839	-0.235976346626974	-1.99388772389888	-1.47902165919151	0.820668914974612	0.479352512585826	0.925497005146473
P20020	-1.10128205966046	-1.02588567926794	1.05579333966557	0.53836362174237	0.715354389308596	0.455700133018014	0.707868432142915	-0.0512813750429296	-0.0394073934843955	0.665388521765331	0.581739899465929	0.482613699911582	1.2014520455681	0.574376721793689	0.23099617648916	-0.561138496482707	-1.57236335094249
P20042	0.852532939830039	1.43431747661969	-0.0778132303922924	0.600370229595622	0.475805379529244	0.599272192478922	0.124418136055596	0.392690161973159	-1.07606759841939	-0.0289878445124299	-0.196493532724905	-0.342598211377877	-0.423446179537017	-0.932644472653599	0	0.0743314415763432	0.486098933283769
P20073	1.26477602769718	0.682497995448329	-0.679879312954478	0.107218591027829	-0.636194724169332	0.739048947805082	-0.707868432142915	-0.103083382081337	-0.974217647476187	-0.857806122185072	-1.01516459201952	-0.892379577743889	-1.16098939576749	-0.875678655438369	0	1.15028504928559	0.690488039492014
P20290	0.333128803350851	0.746548333812338	-0.355173885232855	1.29739187833485	0.865653955492535	1.3465258163813	0.630805796453454	0.972631591063064	0.0390152736133794	0.647225627330794	-0.35542277004261	-0.528458827420793	-0.310464589588091	-1.10780595371921	0.0785038082423788	-0.408685920840022	-0.121840550306428
P20292	-0.387371093914318	0.337897038847559	-0.378279131090046	-0.855035202962285	-0.715354389308596	-1.31384197328109	-1.2704172964261	-2.19804995616417	1.11818738735486	-1.27930911650442	1.30526196371614	2.36575200859076	-0.481971088742689	1.58129245295665	2.33017018089338	0.458483535164707	-0.702338390356329
P20336	0.0237170559719561	-0.0277863238603524	-0.763374095822399	0.600370229595622	-0.755679493981523	1.58692688089971	-0.441774905345757	0.150822424808852	-0.119430633171784	-0.938286065418007	-0.807098011003698	-0.306667729357107	-0.731283763776938	-0.0472327832881874	-0.373877030844644	1.03633104559386	-1.0058807114026
P20337	-1.02679023275635	-1.97220981460075	-1.39906227494637	-0.148073548435459	-1.58461690399197	1.3465258163813	-1.08646688013367	0.844529786696756	-0.119430633171784	-1.5063367514257	-1.32466539618141	-0.16678915059532	-0.936645434682594	2.17937476033923	-0.738668725995274	-0.408685920840022	-1.57236335094249
P20338	1.29265405846894	0.725362667292062	-1.43919342972474	-0.382174011872524	-0.337765115289009	0.55184664871982	-1.08646688013367	-0.710578274028053	-0.637237152741548	-1.72751977744731	-1.01516459201952	-0.645298062832681	-1.73248876687464	-0.341054852067178	-0.884610829709125	1.5470056945126	0.605476534727592
P20339	0.569707408763942	0.161096979814644	-0.243670788407621	0.245418095798679	1.03253642553203	0.739048947805082	0.0628189999392763	-0.710578274028053	-0.874946455354613	0.0562758206949823	-0.120875583327681	-0.0656926491746795	0.728853882426083	-0.191847958980897	0.23099617648916	0.12269249639497	-0.0599780587896143
P20340	1.36095513456263	1.31665223171144	-0.425347187785042	0.345718446428321	0.420050868975889	0.0526164807269693	-0.162715452289426	0	-0.924267893683219	-0.618108652174071	-0.615921022489757	-0.378930159605398	-0.572490865796393	-0.708810627781151	0.519437013707207	0	0.690488039492014
P20472	1.69934756418027	1.78905665611745	-1.5649198329617	-0.505145050232628	1.60538719651838	-1.04939123599968	0.0628189999392763	-0.829245340318381	-1.39852339928735	-0.685909430420436	-1.16483756696646	-1.06818863852645	-1.20048077332656	-1.22831569446784	-1.83165307203176	2.5620926530698	0.258011336298151
P20585	0.0237170559719561	0.809148350482441	0.455604322192888	0.411076939530896	-0.0976462355318801	-0.383747487117092	0.273377699532729	0.486315795531533	-0.974217647476187	0.285321055434453	0.288012845048562	-0.271129938060497	0.0717884641408132	0.615783354216297	-0.0800898505794438	-1.20211536038675	0.342536216233967
P20591	-0.884446781777555	-0.870085816624932	0.747294728199879	-1.7929601728155	-0.446446830053968	-1.81105884877528	0.578370621931451	-2.19804995616417	-0.683640092500757	0.591315326826542	1.79288247092735	0.878040636523889	-0.481971088742689	0	1.78820483744084	-1.20211536038675	-1.7556702498566
P20618	0.697591036727884	0.682497995448329	-1.00575213447253	-0.186056075901452	-0.198360388993041	0.15630436529247	-0.369675078302287	0.10104199222924	-0.826237721558382	-0.53242053806519	-0.90883570440084	-1.25404925456936	-0.394704232164611	-0.819395079986472	-0.245293453022852	1.15028504928559	0.455088412719533
P20645	-0.444124833677424	-0.171067915715657	0.810628110221495	0.600370229595622	0.246721979005194	-0.498706638198467	1.1567412438629	0.345225132558595	0.444362075065024	1.80162004476279	0.544627995118479	0.699472410927961	1.00087678278399	-0.875678655438369	0.916199146391852	-0.0252735529069305	-0.788591333026072
P20648	-0.444124833677424	-0.385020059110057	0.394602014087746	-0.0732812444777485	1.42557538512392	0.503991908687292	0.928422889891243	0.10104199222924	-0.201121143064779	0.451706032953923	0.369988318133979	0.127533033521945	0.746777699628192	0.77785535902799	0.622411966126651	-0.155597913572406	-1.0058807114026
P20674	0.569707408763942	-2.74882512074454	-2.17194342012416	-2.89642555248793	-2.22209369318601	-2.27794244599108	-2.98702318250472	-1.20276233227341	-0.730598769295404	-2.3828993433241	-1.88172907832163	-0.645298062832681	-1.12212990742952	2.86566792600602	-2.66934841018123	1.19758482645733	0.0389938951876985
P20700	0.394511022745504	0.362255927279799	-0.573954316354198	-0.632431732444103	-0.521003761378087	-0.3271917321392	-0.553093549287441	-0.0512813750429296	-0.413118860779191	-0.757073576663029	-0.17101699030339	-0.235976346626974	-0.901189823857087	-0.495154637191953	-0.20334266188492	0.916967070329415	0.900727780960861
P20701	-0.444124833677424	1.35078496095408	1.05579333966557	0.211358707255124	0	-4.34127347448405	-1.04209894245444	-0.889630114506219	-2.13587669677672	-1.05313530457826	1.57377813098771	1.02366238166499	-0.423446179537017	-0.654479128111615	1.39011351353885	0.620778383046552	0.986090320106983
P20742	1.69934756418027	0.187056944747989	-0.0385095813548791	-2.10317460108451	-0.965283775836518	-0.498706638198467	-0.196284610333453	-1.6761768469311	-1.51218360809616	0.200537353269132	-1.68104983007004	-0.0326804312380069	0.360462650960777	-0.341054852067178	0.820668914974612	0.601055165493516	0.223158614790144
P20774	-0.56185466196627	-0.0842110568280086	-0.138331311530685	-0.855035202962285	-2.09635979166489	-1.81105884877528	-3.71529204400612	-6.68081286207952	3.31665171614954	0.1236520244447	0.654255073929102	-1.6610391847035	0.253455642641347	-3.6493920766505	-4.90732111543888	0	-0.878796143725408
P20810	0.51272753698993	1.38450142701946	0.216022543814557	0.630980522891162	0.985735542499329	0.20739570655287	0.359507582955536	-0.425450812989167	-0.826237721558382	1.19509923938212	0.34976023494648	-0.490427101037758	0.462953225859786	-0.600768573462267	0.413715741282803	-0.0252735529069305	0.342536216233967
P20827	-0.224793697494036	1.49937261817569	0.455604322192888	0.600370229595622	1.757169558081	-0.106830152272416	0.998660205593515	0.623609832740834	-0.924267893683219	1.09833115128906	0.34976023494648	-1.25404925456936	0.401979323598373	-2.32300605559284	1.21896552136474	-1.50337911971905	0.531717823541105
P20916	2.11632828680606	1.45072533458412	-1.69952817564412	-1.14154972746514	1.95478863511524	-2.35992723062739	-0.955182386781475	-0.537597170574462	-3.13095079048618	-0.432040492115231	-1.93468764907812	-1.30222310660216	-1.68342313431079	-1.28974954153487	-0.738668725995274	1.24401132689996	1.87393555940928
P20930	-1.6521471216115	1.45072533458412	-1.39906227494637	-2.4424215056906	-1.14342980202772	-0.985294539895177	0	-3.63983489410768	-1.81164226006654	-0.994561886112989	1.26427732682582	-1.6610391847035	0	-1.74385918089933	0.23099617648916	-1.59652670734192	0.151546091673265
P20933	1.47917164880705	1.22942998381219	-0.880713254938014	-0.0364555654442036	1.77564686313204	-2.19720938646036	-1.22342005413509	-2.95849712341048	-0.778126656027459	-0.199820107815081	-1.45207789693779	-1.06818863852645	-1.54190740619704	-1.74385918089933	-0.984978539174601	1.01962203164741	1.94853263713793
P20936	1.10533064491779	0.829703954112041	-0.243670788407621	0.923663267784339	0.363309501849695	-0.106830152272416	0.154774882855474	0.801104385287712	-0.637237152741548	-0.910954772370262	-0.274618606301836	-0.378930159605398	-0.831794639765384	0.184322541234451	-0.28769292423241	-0.408685920840022	0.949958529142548
P20962	-0.622974535374288	0.161096979814644	0.847642077969353	1.65921633765312	1.0556831221285	0.15630436529247	0.733145504786925	-0.261721668312106	-0.591376949871149	1.87337747176677	1.22256726058639	-0.0990434598682002	1.76697271687198	-2.02451703272777	0.193419470799725	-1.20211536038675	-1.36489507700918
P21127	-0.717697375532348	2.31475158711903	0.954557544555211	1.29739187833485	-0.483508555566178	0.104714564053019	1.1567412438629	0.29731441559802	-0.778126656027459	-0.151176483311718	0.329357014660913	0.454460489088072	0.834464704327305	-2.17139218556356	0.117180337151134	-0.408685920840022	-1.21334898533591
P21246	-0.359493063142556	-0.0842110568280086	-0.523120385314078	-0.632431732444103	-0.0976462355318801	0.784832027601965	-1.04209894245444	-0.425450812989167	2.96475628391043	-0.233190204885198	-0.807098011003698	-0.132739880971511	-1.12212990742952	-0.143146773125393	-1.08795349159404	0.791653732272549	-0.818202828764897
P21266	0.998014698647557	-1.32163320464734	-1.89520336090827	-1.0921979698562	-2.78103640091953	-1.24647911729273	-2.13602118637807	-0.950738076827541	-1.39852339928735	-1.54792950424212	-1.93468764907812	-2.1894980121243	-1.73248876687464	-0.290791031989975	-1.76922165941825	1.75559753341766	0.785240967897958
P21281	0.569707408763942	0.238256851531853	-0.473606966584724	0.37854489878421	0.216900335570435	1.00798381737458	-0.369675078302287	0.29731441559802	-0.591376949871149	-0.553367618129134	-0.646726130713499	-0.645298062832681	-0.634767770507425	-0.391862075322239	-0.417682037530232	0.846125840759521	0.439398071862704
P21283	0.569707408763942	0.288525799151328	0.0747609327915616	0.569499420034004	0.420050868975889	0.308120898342849	0.214630542240627	0.24894956185042	-0.974217647476187	-0.412780478090385	-0.196493532724905	-0.807915724032991	-0.0991429986176833	-0.341054852067178	-0.835364075060464	0.809942520862517	0.516628651169768
P21291	1.80225035521984	1.3676945913572	-1.28350207951037	-0.224440542337238	0.246721979005194	-1.81105884877528	-0.747771547364467	-0.103083382081337	-1.6292371556256	-0.806556049188503	-1.05170109477164	-0.979096064407677	-1.16098939576749	-1.35199710557709	0.34163534157827	0.12269249639497	1.56150325776006
P21333	0.116293525467941	0.263505574523536	0.0189669171302477	0.411076939530896	-1.05311950459761	-1.24647911729273	-0.998342995870485	-1.89333531611125	-0.0792148688677105	-0.640354826487873	2.29660555787932	-0.892379577743889	-0.073975247928021	-0.495154637191953	-0.78672159032664	-0.293047278570817	0.133228495778348
P21359	-1.21757558512841	-1.23385707195161	0.557874948731678	-0.110484629371914	-0.446446830053968	0.455700133018014	-0.162715452289426	-0.315716392989441	0.444362075065024	-0.0887818921461252	0.0234485240330369	0.368508113704373	0.231476612929893	0.490452663434584	0.0785038082423788	-0.657253278959531	-0.878796143725408
P21397	-0.783004048645312	-1.32163320464734	-1.24648811176252	-1.34595863442691	-1.18955726765398	-0.161065629598402	-1.72801395942012	-0.370288612304622	0.373711467294796	-1.11420194608779	-0.874432798192813	0.853123460670514	-0.666515493272887	1.26902557683888	-0.161831154116999	0.239676256292913	-0.941313374187218
P21399	1.22233791330442	0.788438770859244	-1.28350207951037	-0.0732812444777485	-0.130867295014393	-0.0531452984366805	-0.707868432142915	0	-0.826237721558382	-1.02354973062542	-1.24339674890272	-0.935448757554935	-1.20048077332656	-0.241059114168838	-0.644275867349748	1.45000809744115	0.888225343030707
P21453	-3.50303801520618	-5.2449978856797	1.6924623057648	0.312592204971126	-1.23635815068668	-2.443203167189	1.89966258329696	0.392690161973159	0.874946455354613	2.03501462960717	0.792916079202546	0.853123460670514	1.03283337815397	-0.241059114168838	2.33017018089338	-3.29257702605907	-1.52908408440307
P21554	-1.10128205966046	-0.449318676936521	1.10979580243458	0.411076939530896	0.420050868975889	1.05150597815298	0.682388328628567	0.24894956185042	0.337902975069904	0.136755763927918	0.390044245334846	0.368508113704373	1.35911995339145	-0.0949450954149586	1.3620970522784	-1.08328865621654	-1.95780935312463
P21579	-0.59221869627326	-1.36658892609459	0.232966294884337	0.600370229595622	-0.0322194023734263	0.15630436529247	0.0628189999392763	0	0	-0.732957891334322	-0.0961993660019791	-0.0990434598682002	-0.073975247928021	0.77785535902799	-0.28769292423241	0.479352512585826	-1.40467678071266
P21589	0.31231168885318	0.809148350482441	-0.707306540741178	-1.29376639254658	1.19115976883784	-0.498706638198467	0.244140111619925	-0.103083382081337	0.0776461540450424	-0.831952278556646	-0.555493167438998	-0.306667729357107	0.0717884641408132	-0.654479128111615	-0.78672159032664	0.0743314415763432	0.375355765275401
P21695	3.31024566818555	0.410339155793955	-2.49579807369894	-1.97588791887304	-0.837884089112138	-3.88116491046135	-2.67728897795349	-1.07519434114892	-2.87789507827501	-2.172545421542	-3.56812864331569	-1.88538161717619	-2.5496675177481	-0.932644472653599	-1.70775821476673	1.84168359932469	1.13542515117849
P21741	-3.03417028329471	-3.51938851067612	-2.05638322468816	-4.49013945948844	-2.03529502057722	-9.06770435815295	0.578370621931451	-6.14321569150506	2.61856073758541	-0.662951348624428	0.859302362767679	2.91378750885445	1.11093226851439	-0.143146773125393	2.7080095436707	0.416218719324338	-2.72979015401835
P21796	-1.85089089359468	-1.97220981460075	0.500108120576603	-0.719840738614723	0.156411681575078	-0.106830152272416	0.302348273781598	-1.07519434114892	1.51061489327349	-0.757073576663029	0.689692692435628	1.7634626298428	0.422474518708858	1.26902557683888	0.947537750450098	-1.20211536038675	-2.37077578841177
P21802	-0.122259847629913	0.362255927279799	-0.449324352287163	0.0718300349248073	2.49836245785998	-0.736405652231996	-0.162715452289426	-0.425450812989167	0.191306362853856	-0.216408148067864	-1.32466539618141	-0.725590427148569	0.710796801419305	-0.191847958980897	-0.245293453022852	-0.438446000087737	0.913151338631468
P21810	-0.816340878208785	-0.795359214904012	-0.599888858516962	-1.6759404044191	-4.08087788452233	-2.03934952397066	-5.26826425706703	-7.49895383704185	3.96648985235639	-1.27930911650442	1.96279800889848	-2.97948015802913	-0.366298455629143	-1.04869042736603	-7.0245911339061	-0.826088305682551	-0.878796143725408
P21817	0.643621686729156	1.29942653142414	-0.880713254938014	0.411076939530896	0.0947597132055102	1.46809238139728	-0.707868432142915	0.801104385287712	-0.242613621760213	-1.08334377825911	-0.382985157015022	0.927309390257623	-0.936645434682594	-0.241059114168838	0.519437013707207	0.329496423851121	0.501422958939293
P21860	1.95398167509346	2.56626271353535	-0.911212456708476	-0.110484629371914	1.68217658165943	-0.985294539895177	-0.299177603020381	-0.481215891191665	-1.68910095426278	-0.709240830678536	-1.82993452696247	-1.45118085429714	-1.28144381071241	-1.16767456434264	-0.330550776984783	0.373231393107796	1.37471618145239
P21912	-0.850150586349182	-1.60303344327618	-1.84436942986815	-1.91388131101978	-1.18955726765398	0.599272192478922	-1.72801395942012	0.200121879505536	0.874946455354613	-1.54792950424212	-1.54101513940534	0.0323552474248001	-0.511771047984403	1.04869042736603	-0.884610829709125	0.698159791457621	-1.03897606790424
P21926	1.04460011232396	-1.32163320464734	-2.72031131950045	-2.73869208295264	-1.23635815068668	-1.96215234734257	-2.60436034467866	1.6063072769508	-3.79389952812638	-2.172545421542	-3.36308135447711	-1.35112140456363	-2.41470689808772	2.05963268087594	-0.28769292423241	2.05039573277626	2.18938905284722
P21953	0.205408370379214	-0.35342296145227	-2.00112835750855	-1.19158222041046	-1.09795664879307	-2.03934952397066	-0.334230510311526	2.5860134351988	0.373711467294796	-0.393775571098117	-1.68104983007004	-1.06818863852645	-1.24062493041049	1.01094225350991	-0.417682037530232	-0.379273920677501	0.375355765275401
P21964	0	0.480931483163047	0.785546703034418	-0.148073548435459	0.334557707766281	-1.24647911729273	0.707868432142915	0.10104199222924	0.409195896322928	0.958234641961523	0.759008196044753	0.220003972139364	0.482942360984223	0.405002629778862	0.788306998373612	-1.16187934445229	0.309160377236453
P21980	-0.919243669248347	0.870362274397506	0.198926828823593	1.49484460667763	-1.09795664879307	-1.17996361531369	1.06737601509845	-0.103083382081337	-0.924267893683219	-0.199820107815081	1.39820866222868	-0.490427101037758	-0.764327351157007	1.04869042736603	-0.161831154116999	-0.757188177982074	-0.29698947852999
P22001	-1.17817725904868	-1.27739680568426	-0.222132034443297	0.661334660102474	-0.446446830053968	0.455700133018014	-0.515551621992175	-0.537597170574462	-0.0792148688677105	-1.38833745721111	0.245930347797377	1.02366238166499	0.482942360984223	0.697517977465474	0.722779675592127	0.170141023816496	-1.4452787832653
P22033	0.454352101949787	-0.35342296145227	-0.117944385170662	1.1682929061885	0.611091425831166	-0.92196548735504	0.387705598244746	0.578254388615864	0.0390152736133794	0.0562758206949823	-0.145812929494247	-0.645298062832681	-0.634767770507425	0.405002629778862	0.193419470799725	0.561138496482707	0.470654717964281
